"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	867	"ROOT"
"2"	1	2	886	867	"Genetic"
"3"	1	3	886	867	"Genetic"
"4"	1	4	886	867	"Genetic"
"5"	1	5	886	867	"Genetic"
"6"	2	6	884	867	"Genetic"
"7"	2	7	883	867	"Genetic"
"8"	2	8	882	867	"Genetic"
"9"	2	9	882	867	"Genetic"
"10"	2	10	882	867	"Genetic"
"11"	2	11	882	867	"Genetic"
"12"	2	12	882	867	"Genetic"
"13"	2	13	882	867	"Genetic"
"14"	2	14	882	867	"Genetic"
"15"	2	15	882	867	"Genetic"
"16"	2	16	882	867	"Genetic"
"17"	2	17	882	867	"Genetic"
"18"	2	18	882	867	"Genetic"
"19"	2	19	882	867	"Genetic"
"20"	6	20	882	867	"Genetic"
"21"	6	21	882	867	"Genetic"
"22"	6	22	881	867	"Genetic"
"23"	6	23	881	867	"Genetic"
"24"	19	24	881	867	"Genetic"
"25"	6	25	880	867	"Genetic"
"26"	9	26	880	867	"Genetic"
"27"	11	27	880	867	"Genetic"
"28"	16	28	880	867	"Genetic"
"29"	9	29	879	867	"Genetic"
"30"	11	30	879	867	"Genetic"
"31"	25	31	879	867	"Genetic"
"32"	6	32	878	867	"Genetic"
"33"	6	33	878	867	"Genetic"
"34"	6	34	878	867	"Genetic"
"35"	6	35	878	867	"Genetic"
"36"	6	36	878	867	"Genetic"
"37"	6	37	878	867	"Genetic"
"38"	8	38	878	867	"Genetic"
"39"	11	39	878	867	"Genetic"
"40"	21	40	878	867	"Genetic"
"41"	21	41	878	867	"Genetic"
"42"	21	42	878	867	"Genetic"
"43"	31	43	878	867	"Genetic"
"44"	9	44	877	867	"Genetic"
"45"	21	45	877	867	"Genetic"
"46"	35	46	877	867	"Genetic"
"47"	42	47	877	867	"Genetic"
"48"	17	48	876	867	"Genetic"
"49"	35	49	876	867	"Genetic"
"50"	35	50	876	867	"Genetic"
"51"	9	51	875	867	"Genetic"
"52"	35	52	875	867	"Genetic"
"53"	35	53	875	867	"Genetic"
"54"	39	54	875	867	"Genetic"
"55"	42	55	875	867	"Genetic"
"56"	42	56	875	867	"Genetic"
"57"	27	57	874	867	"Genetic"
"58"	52	58	874	867	"Genetic"
"59"	55	59	874	867	"Genetic"
"60"	39	60	873	867	"Genetic"
"61"	51	61	873	867	"Genetic"
"62"	57	62	873	867	"Genetic"
"63"	1	63	872	867	"Genetic"
"64"	6	64	872	867	"Genetic"
"65"	20	65	872	867	"Genetic"
"66"	42	66	872	867	"Genetic"
"67"	45	67	872	867	"Genetic"
"68"	51	68	872	867	"Genetic"
"69"	51	69	872	867	"Genetic"
"70"	52	70	872	867	"Genetic"
"71"	53	71	872	867	"Genetic"
"72"	49	72	871	867	"Genetic"
"73"	52	73	871	867	"Genetic"
"74"	62	74	871	867	"Genetic"
"75"	62	75	871	867	"Genetic"
"76"	64	76	871	867	"Genetic"
"77"	67	77	871	867	"Genetic"
"78"	67	78	871	867	"Genetic"
"79"	5	79	870	867	"Genetic"
"80"	8	80	870	867	"Genetic"
"81"	12	81	870	867	"Genetic"
"82"	43	82	870	867	"Genetic"
"83"	43	83	870	867	"Genetic"
"84"	67	84	870	867	"Genetic"
"85"	70	85	870	867	"Genetic"
"86"	73	86	870	867	"Genetic"
"87"	4	87	869	867	"Genetic"
"88"	6	88	869	867	"Genetic"
"89"	28	89	869	867	"Genetic"
"90"	39	90	869	867	"Genetic"
"91"	39	91	869	867	"Genetic"
"92"	55	92	869	867	"Genetic"
"93"	67	93	869	867	"Genetic"
"94"	67	94	869	867	"Genetic"
"95"	83	95	869	867	"Genetic"
"96"	8	96	868	867	"Genetic"
"97"	20	97	868	867	"Genetic"
"98"	39	98	868	867	"Genetic"
"99"	48	99	868	867	"Genetic"
"100"	57	100	868	867	"Genetic"
"101"	65	101	868	867	"Genetic"
"102"	68	102	868	867	"Genetic"
"103"	70	103	868	867	"Genetic"
"104"	82	104	868	867	"Genetic"
"105"	84	105	868	867	"Genetic"
"106"	20	106	867	867	"Genetic"
"107"	21	107	867	867	"Genetic"
"108"	27	108	867	867	"Genetic"
"109"	27	109	867	867	"Genetic"
"110"	27	110	867	867	"Genetic"
"111"	27	111	867	867	"Genetic"
"112"	65	112	867	867	"Genetic"
"113"	65	113	867	867	"Genetic"
"114"	89	114	867	867	"Genetic"
