"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	869	"ROOT"
"2"	1	2	888	869	"Genetic"
"3"	1	3	888	869	"Genetic"
"4"	1	4	888	869	"Genetic"
"5"	1	5	888	869	"Genetic"
"6"	1	6	888	869	"Genetic"
"7"	1	7	888	869	"Genetic"
"8"	1	8	888	869	"Genetic"
"9"	1	9	888	869	"Genetic"
"10"	1	10	888	869	"Genetic"
"11"	6	11	886	869	"Genetic"
"12"	6	12	886	869	"Genetic"
"13"	6	13	886	869	"Genetic"
"14"	6	14	886	869	"Genetic"
"15"	6	15	886	869	"Genetic"
"16"	6	16	886	869	"Genetic"
"17"	11	17	885	869	"Genetic"
"18"	11	18	884	869	"Genetic"
"19"	11	19	884	869	"Genetic"
"20"	13	20	884	869	"Genetic"
"21"	19	21	883	869	"Genetic"
"22"	19	22	882	869	"Genetic"
"23"	19	23	882	869	"Genetic"
"24"	19	24	882	869	"Genetic"
"25"	19	25	882	869	"Genetic"
"26"	19	26	882	869	"Genetic"
"27"	19	27	882	869	"Genetic"
"28"	18	28	881	869	"Genetic"
"29"	25	29	881	869	"Genetic"
"30"	18	30	880	869	"Genetic"
"31"	19	31	880	869	"Genetic"
"32"	19	32	880	869	"Genetic"
"33"	22	33	880	869	"Genetic"
"34"	22	34	880	869	"Genetic"
"35"	22	35	880	869	"Genetic"
"36"	25	36	880	869	"Genetic"
"37"	25	37	880	869	"Genetic"
"38"	18	38	879	869	"Genetic"
"39"	22	39	879	869	"Genetic"
"40"	22	40	879	869	"Genetic"
"41"	22	41	879	869	"Genetic"
"42"	25	42	879	869	"Genetic"
"43"	22	43	878	869	"Genetic"
"44"	25	44	878	869	"Genetic"
"45"	25	45	878	869	"Genetic"
"46"	18	46	877	869	"Genetic"
"47"	22	47	877	869	"Genetic"
"48"	22	48	877	869	"Genetic"
"49"	22	49	877	869	"Genetic"
"50"	25	50	877	869	"Genetic"
"51"	27	51	877	869	"Genetic"
"52"	37	52	877	869	"Genetic"
"53"	10	53	876	869	"Genetic"
"54"	25	54	876	869	"Genetic"
"55"	47	55	876	869	"Genetic"
"56"	47	56	876	869	"Genetic"
"57"	11	57	875	869	"Genetic"
"58"	27	58	875	869	"Genetic"
"59"	27	59	875	869	"Genetic"
"60"	32	60	875	869	"Genetic"
"61"	46	61	875	869	"Genetic"
"62"	9	62	874	869	"Genetic"
"63"	27	63	874	869	"Genetic"
"64"	27	64	874	869	"Genetic"
"65"	34	65	874	869	"Genetic"
"66"	61	66	874	869	"Genetic"
"67"	61	67	874	869	"Genetic"
"68"	1	68	873	869	"Genetic"
"69"	1	69	873	869	"Genetic"
"70"	9	70	873	869	"Genetic"
"71"	38	71	873	869	"Genetic"
"72"	48	72	873	869	"Genetic"
"73"	2	73	872	869	"Genetic"
"74"	2	74	872	869	"Genetic"
"75"	3	75	872	869	"Genetic"
"76"	3	76	872	869	"Genetic"
"77"	12	77	872	869	"Genetic"
"78"	22	78	872	869	"Genetic"
"79"	48	79	872	869	"Genetic"
"80"	56	80	872	869	"Genetic"
"81"	69	81	872	869	"Genetic"
"82"	8	82	871	869	"Genetic"
"83"	9	83	871	869	"Genetic"
"84"	12	84	871	869	"Genetic"
"85"	14	85	871	869	"Genetic"
"86"	16	86	871	869	"Genetic"
"87"	27	87	871	869	"Genetic"
"88"	35	88	871	869	"Genetic"
"89"	38	89	871	869	"Genetic"
"90"	56	90	871	869	"Genetic"
"91"	56	91	871	869	"Genetic"
"92"	68	92	871	869	"Genetic"
"93"	73	93	871	869	"Genetic"
"94"	75	94	871	869	"Genetic"
"95"	75	95	871	869	"Genetic"
"96"	2	96	870	869	"Genetic"
"97"	7	97	870	869	"Genetic"
"98"	9	98	870	869	"Genetic"
"99"	9	99	870	869	"Genetic"
"100"	20	100	870	869	"Genetic"
"101"	27	101	870	869	"Genetic"
"102"	27	102	870	869	"Genetic"
"103"	32	103	870	869	"Genetic"
"104"	57	104	870	869	"Genetic"
"105"	78	105	870	869	"Genetic"
"106"	78	106	870	869	"Genetic"
"107"	83	107	870	869	"Genetic"
"108"	93	108	870	869	"Genetic"
"109"	93	109	870	869	"Genetic"
"110"	94	110	870	869	"Genetic"
"111"	94	111	870	869	"Genetic"
"112"	4	112	869	869	"Genetic"
"113"	4	113	869	869	"Genetic"
"114"	6	114	869	869	"Genetic"
"115"	9	115	869	869	"Genetic"
"116"	9	116	869	869	"Genetic"
"117"	11	117	869	869	"Genetic"
"118"	11	118	869	869	"Genetic"
"119"	11	119	869	869	"Genetic"
"120"	20	120	869	869	"Genetic"
"121"	27	121	869	869	"Genetic"
"122"	97	122	869	869	"Genetic"
"123"	102	123	869	869	"Genetic"
"124"	110	124	869	869	"Genetic"
