"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	868	"ROOT"
"2"	1	2	888	868	"Genetic"
"3"	1	3	886	868	"Genetic"
"4"	1	4	885	868	"Genetic"
"5"	1	5	885	868	"Genetic"
"6"	4	6	884	868	"Genetic"
"7"	4	7	884	868	"Genetic"
"8"	4	8	884	868	"Genetic"
"9"	4	9	884	868	"Genetic"
"10"	4	10	884	868	"Genetic"
"11"	4	11	884	868	"Genetic"
"12"	4	12	884	868	"Genetic"
"13"	5	13	884	868	"Genetic"
"14"	5	14	883	868	"Genetic"
"15"	5	15	883	868	"Genetic"
"16"	7	16	883	868	"Genetic"
"17"	7	17	883	868	"Genetic"
"18"	6	18	882	868	"Genetic"
"19"	7	19	882	868	"Genetic"
"20"	7	20	882	868	"Genetic"
"21"	7	21	882	868	"Genetic"
"22"	7	22	882	868	"Genetic"
"23"	7	23	882	868	"Genetic"
"24"	7	24	882	868	"Genetic"
"25"	7	25	882	868	"Genetic"
"26"	7	26	882	868	"Genetic"
"27"	10	27	882	868	"Genetic"
"28"	10	28	881	868	"Genetic"
"29"	21	29	881	868	"Genetic"
"30"	20	30	880	868	"Genetic"
"31"	10	31	879	868	"Genetic"
"32"	21	32	879	868	"Genetic"
"33"	21	33	879	868	"Genetic"
"34"	21	34	879	868	"Genetic"
"35"	29	35	879	868	"Genetic"
"36"	10	36	878	868	"Genetic"
"37"	14	37	878	868	"Genetic"
"38"	21	38	878	868	"Genetic"
"39"	29	39	878	868	"Genetic"
"40"	31	40	878	868	"Genetic"
"41"	31	41	878	868	"Genetic"
"42"	8	42	877	868	"Genetic"
"43"	10	43	877	868	"Genetic"
"44"	21	44	877	868	"Genetic"
"45"	21	45	877	868	"Genetic"
"46"	21	46	877	868	"Genetic"
"47"	36	47	877	868	"Genetic"
"48"	28	48	876	868	"Genetic"
"49"	30	49	876	868	"Genetic"
"50"	30	50	876	868	"Genetic"
"51"	34	51	876	868	"Genetic"
"52"	41	52	876	868	"Genetic"
"53"	1	53	875	868	"Genetic"
"54"	36	54	875	868	"Genetic"
"55"	36	55	875	868	"Genetic"
"56"	38	56	875	868	"Genetic"
"57"	41	57	875	868	"Genetic"
"58"	41	58	875	868	"Genetic"
"59"	8	59	874	868	"Genetic"
"60"	30	60	874	868	"Genetic"
"61"	36	61	874	868	"Genetic"
"62"	36	62	874	868	"Genetic"
"63"	36	63	874	868	"Genetic"
"64"	36	64	874	868	"Genetic"
"65"	41	65	874	868	"Genetic"
"66"	41	66	874	868	"Genetic"
"67"	41	67	874	868	"Genetic"
"68"	41	68	874	868	"Genetic"
"69"	34	69	873	868	"Genetic"
"70"	36	70	873	868	"Genetic"
"71"	55	71	873	868	"Genetic"
"72"	64	72	873	868	"Genetic"
"73"	65	73	873	868	"Genetic"
"74"	67	74	873	868	"Genetic"
"75"	67	75	873	868	"Genetic"
"76"	67	76	873	868	"Genetic"
"77"	67	77	873	868	"Genetic"
"78"	67	78	873	868	"Genetic"
"79"	67	79	873	868	"Genetic"
"80"	67	80	873	868	"Genetic"
"81"	21	81	872	868	"Genetic"
"82"	43	82	872	868	"Genetic"
"83"	68	83	872	868	"Genetic"
"84"	69	84	872	868	"Genetic"
"85"	69	85	872	868	"Genetic"
"86"	77	86	872	868	"Genetic"
"87"	5	87	871	868	"Genetic"
"88"	43	88	871	868	"Genetic"
"89"	43	89	871	868	"Genetic"
"90"	44	90	871	868	"Genetic"
"91"	55	91	871	868	"Genetic"
"92"	65	92	871	868	"Genetic"
"93"	65	93	871	868	"Genetic"
"94"	69	94	871	868	"Genetic"
"95"	69	95	871	868	"Genetic"
"96"	70	96	871	868	"Genetic"
"97"	80	97	871	868	"Genetic"
"98"	81	98	871	868	"Genetic"
"99"	84	99	871	868	"Genetic"
"100"	86	100	871	868	"Genetic"
"101"	5	101	870	868	"Genetic"
"102"	15	102	870	868	"Genetic"
"103"	17	103	870	868	"Genetic"
"104"	18	104	870	868	"Genetic"
"105"	26	105	870	868	"Genetic"
"106"	57	106	870	868	"Genetic"
"107"	59	107	870	868	"Genetic"
"108"	65	108	870	868	"Genetic"
"109"	65	109	870	868	"Genetic"
"110"	65	110	870	868	"Genetic"
"111"	68	111	870	868	"Genetic"
"112"	68	112	870	868	"Genetic"
"113"	68	113	870	868	"Genetic"
"114"	80	114	870	868	"Genetic"
"115"	80	115	870	868	"Genetic"
"116"	81	116	870	868	"Genetic"
"117"	1	117	869	868	"Genetic"
"118"	2	118	869	868	"Genetic"
"119"	2	119	869	868	"Genetic"
"120"	2	120	869	868	"Genetic"
"121"	4	121	869	868	"Genetic"
"122"	8	122	869	868	"Genetic"
"123"	8	123	869	868	"Genetic"
"124"	18	124	869	868	"Genetic"
"125"	20	125	869	868	"Genetic"
"126"	20	126	869	868	"Genetic"
"127"	20	127	869	868	"Genetic"
"128"	21	128	869	868	"Genetic"
"129"	36	129	869	868	"Genetic"
"130"	37	130	869	868	"Genetic"
"131"	70	131	869	868	"Genetic"
"132"	98	132	869	868	"Genetic"
"133"	98	133	869	868	"Genetic"
"134"	102	134	869	868	"Genetic"
"135"	103	135	869	868	"Genetic"
"136"	2	136	868	868	"Genetic"
"137"	3	137	868	868	"Genetic"
"138"	10	138	868	868	"Genetic"
"139"	14	139	868	868	"Genetic"
"140"	14	140	868	868	"Genetic"
"141"	15	141	868	868	"Genetic"
"142"	15	142	868	868	"Genetic"
"143"	17	143	868	868	"Genetic"
"144"	20	144	868	868	"Genetic"
"145"	20	145	868	868	"Genetic"
"146"	21	146	868	868	"Genetic"
"147"	27	147	868	868	"Genetic"
"148"	27	148	868	868	"Genetic"
"149"	29	149	868	868	"Genetic"
"150"	31	150	868	868	"Genetic"
"151"	42	151	868	868	"Genetic"
"152"	52	152	868	868	"Genetic"
"153"	65	153	868	868	"Genetic"
"154"	65	154	868	868	"Genetic"
"155"	74	155	868	868	"Genetic"
"156"	84	156	868	868	"Genetic"
"157"	111	157	868	868	"Genetic"
"158"	115	158	868	868	"Genetic"
"159"	115	159	868	868	"Genetic"
"160"	115	160	868	868	"Genetic"
"161"	122	161	868	868	"Genetic"
"162"	135	162	868	868	"Genetic"
