"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	858	"ROOT"
"2"	1	2	888	858	"Genetic"
"3"	1	3	885	858	"Genetic"
"4"	1	4	885	858	"Genetic"
"5"	1	5	884	858	"Genetic"
"6"	1	6	884	858	"Genetic"
"7"	1	7	883	858	"Genetic"
"8"	1	8	883	858	"Genetic"
"9"	1	9	883	858	"Genetic"
"10"	1	10	883	858	"Genetic"
"11"	1	11	882	858	"Genetic"
"12"	1	12	882	858	"Genetic"
"13"	1	13	882	858	"Genetic"
"14"	1	14	882	858	"Genetic"
"15"	1	15	882	858	"Genetic"
"16"	1	16	882	858	"Genetic"
"17"	1	17	882	858	"Genetic"
"18"	9	18	882	858	"Genetic"
"19"	9	19	882	858	"Genetic"
"20"	9	20	882	858	"Genetic"
"21"	10	21	882	858	"Genetic"
"22"	1	22	881	858	"Genetic"
"23"	5	23	881	858	"Genetic"
"24"	6	24	881	858	"Genetic"
"25"	9	25	881	858	"Genetic"
"26"	9	26	881	858	"Genetic"
"27"	10	27	881	858	"Genetic"
"28"	1	28	880	858	"Genetic"
"29"	1	29	880	858	"Genetic"
"30"	1	30	880	858	"Genetic"
"31"	21	31	880	858	"Genetic"
"32"	22	32	880	858	"Genetic"
"33"	1	33	879	858	"Genetic"
"34"	8	34	879	858	"Genetic"
"35"	11	35	879	858	"Genetic"
"36"	28	36	879	858	"Genetic"
"37"	1	37	878	858	"Genetic"
"38"	1	38	878	858	"Genetic"
"39"	5	39	878	858	"Genetic"
"40"	5	40	878	858	"Genetic"
"41"	5	41	878	858	"Genetic"
"42"	5	42	878	858	"Genetic"
"43"	5	43	878	858	"Genetic"
"44"	11	44	878	858	"Genetic"
"45"	11	45	878	858	"Genetic"
"46"	11	46	878	858	"Genetic"
"47"	28	47	877	858	"Genetic"
"48"	30	48	877	858	"Genetic"
"49"	1	49	876	858	"Genetic"
"50"	1	50	876	858	"Genetic"
"51"	1	51	876	858	"Genetic"
"52"	1	52	876	858	"Genetic"
"53"	1	53	876	858	"Genetic"
"54"	5	54	876	858	"Genetic"
"55"	5	55	876	858	"Genetic"
"56"	5	56	876	858	"Genetic"
"57"	5	57	876	858	"Genetic"
"58"	11	58	876	858	"Genetic"
"59"	42	59	876	858	"Genetic"
"60"	1	60	875	858	"Genetic"
"61"	1	61	875	858	"Genetic"
"62"	1	62	875	858	"Genetic"
"63"	1	63	875	858	"Genetic"
"64"	31	64	875	858	"Genetic"
"65"	53	65	875	858	"Genetic"
"66"	54	66	875	858	"Genetic"
"67"	55	67	875	858	"Genetic"
"68"	59	68	875	858	"Genetic"
"69"	1	69	874	858	"Genetic"
"70"	11	70	874	858	"Genetic"
"71"	11	71	874	858	"Genetic"
"72"	11	72	874	858	"Genetic"
"73"	21	73	874	858	"Genetic"
"74"	28	74	874	858	"Genetic"
"75"	49	75	874	858	"Genetic"
"76"	57	76	874	858	"Genetic"
"77"	63	77	874	858	"Genetic"
"78"	64	78	874	858	"Genetic"
"79"	1	79	873	858	"Genetic"
"80"	1	80	873	858	"Genetic"
"81"	11	81	873	858	"Genetic"
"82"	11	82	873	858	"Genetic"
"83"	31	83	873	858	"Genetic"
"84"	42	84	873	858	"Genetic"
"85"	42	85	873	858	"Genetic"
"86"	50	86	873	858	"Genetic"
"87"	66	87	873	858	"Genetic"
"88"	72	88	873	858	"Genetic"
"89"	72	89	873	858	"Genetic"
"90"	1	90	872	858	"Genetic"
"91"	1	91	872	858	"Genetic"
"92"	1	92	872	858	"Genetic"
"93"	1	93	872	858	"Genetic"
"94"	42	94	872	858	"Genetic"
"95"	56	95	872	858	"Genetic"
"96"	61	96	872	858	"Genetic"
"97"	64	97	872	858	"Genetic"
"98"	74	98	872	858	"Genetic"
"99"	75	99	872	858	"Genetic"
"100"	75	100	872	858	"Genetic"
"101"	75	101	872	858	"Genetic"
"102"	75	102	872	858	"Genetic"
"103"	1	103	871	858	"Genetic"
"104"	11	104	871	858	"Genetic"
"105"	11	105	871	858	"Genetic"
"106"	21	106	871	858	"Genetic"
"107"	40	107	871	858	"Genetic"
"108"	63	108	871	858	"Genetic"
"109"	94	109	871	858	"Genetic"
"110"	1	110	870	858	"Genetic"
"111"	3	111	870	858	"Genetic"
"112"	42	112	870	858	"Genetic"
"113"	64	113	870	858	"Genetic"
"114"	69	114	870	858	"Genetic"
"115"	77	115	870	858	"Genetic"
"116"	81	116	870	858	"Genetic"
"117"	84	117	870	858	"Genetic"
"118"	94	118	870	858	"Genetic"
"119"	95	119	870	858	"Genetic"
"120"	95	120	870	858	"Genetic"
"121"	104	121	870	858	"Genetic"
"122"	1	122	869	858	"Genetic"
"123"	1	123	869	858	"Genetic"
"124"	1	124	869	858	"Genetic"
"125"	1	125	869	858	"Genetic"
"126"	1	126	869	858	"Genetic"
"127"	1	127	869	858	"Genetic"
"128"	77	128	869	858	"Genetic"
"129"	94	129	869	858	"Genetic"
"130"	100	130	869	858	"Genetic"
"131"	113	131	869	858	"Genetic"
"132"	19	132	868	858	"Genetic"
"133"	19	133	868	858	"Genetic"
"134"	19	134	868	858	"Genetic"
"135"	25	135	868	858	"Genetic"
"136"	31	136	868	858	"Genetic"
"137"	34	137	868	858	"Genetic"
"138"	34	138	868	858	"Genetic"
"139"	35	139	868	858	"Genetic"
"140"	81	140	868	858	"Genetic"
"141"	94	141	868	858	"Genetic"
"142"	95	142	868	858	"Genetic"
"143"	95	143	868	858	"Genetic"
"144"	105	144	868	858	"Genetic"
"145"	117	145	868	858	"Genetic"
"146"	118	146	868	858	"Genetic"
"147"	121	147	868	858	"Genetic"
"148"	121	148	868	858	"Genetic"
"149"	126	149	868	858	"Genetic"
"150"	129	150	868	858	"Genetic"
"151"	1	151	867	858	"Genetic"
"152"	3	152	867	858	"Genetic"
"153"	7	153	867	858	"Genetic"
"154"	7	154	867	858	"Genetic"
"155"	12	155	867	858	"Genetic"
"156"	19	156	867	858	"Genetic"
"157"	19	157	867	858	"Genetic"
"158"	21	158	867	858	"Genetic"
"159"	22	159	867	858	"Genetic"
"160"	25	160	867	858	"Genetic"
"161"	25	161	867	858	"Genetic"
"162"	34	162	867	858	"Genetic"
"163"	59	163	867	858	"Genetic"
"164"	81	164	867	858	"Genetic"
"165"	81	165	867	858	"Genetic"
"166"	81	166	867	858	"Genetic"
"167"	93	167	867	858	"Genetic"
"168"	94	168	867	858	"Genetic"
"169"	122	169	867	858	"Genetic"
"170"	123	170	867	858	"Genetic"
"171"	124	171	867	858	"Genetic"
"172"	126	172	867	858	"Genetic"
"173"	126	173	867	858	"Genetic"
"174"	126	174	867	858	"Genetic"
"175"	130	175	867	858	"Genetic"
"176"	141	176	867	858	"Genetic"
"177"	143	177	867	858	"Genetic"
"178"	9	178	866	858	"Genetic"
"179"	9	179	866	858	"Genetic"
"180"	11	180	866	858	"Genetic"
"181"	16	181	866	858	"Genetic"
"182"	20	182	866	858	"Genetic"
"183"	44	183	866	858	"Genetic"
"184"	81	184	866	858	"Genetic"
"185"	81	185	866	858	"Genetic"
"186"	81	186	866	858	"Genetic"
"187"	81	187	866	858	"Genetic"
"188"	94	188	866	858	"Genetic"
"189"	97	189	866	858	"Genetic"
"190"	113	190	866	858	"Genetic"
"191"	114	191	866	858	"Genetic"
"192"	126	192	866	858	"Genetic"
"193"	126	193	866	858	"Genetic"
"194"	126	194	866	858	"Genetic"
"195"	129	195	866	858	"Genetic"
"196"	141	196	866	858	"Genetic"
"197"	171	197	866	858	"Genetic"
"198"	172	198	866	858	"Genetic"
"199"	172	199	866	858	"Genetic"
"200"	3	200	865	858	"Genetic"
"201"	3	201	865	858	"Genetic"
"202"	7	202	865	858	"Genetic"
"203"	9	203	865	858	"Genetic"
"204"	12	204	865	858	"Genetic"
"205"	17	205	865	858	"Genetic"
"206"	19	206	865	858	"Genetic"
"207"	19	207	865	858	"Genetic"
"208"	19	208	865	858	"Genetic"
"209"	19	209	865	858	"Genetic"
"210"	21	210	865	858	"Genetic"
"211"	22	211	865	858	"Genetic"
"212"	22	212	865	858	"Genetic"
"213"	24	213	865	858	"Genetic"
"214"	25	214	865	858	"Genetic"
"215"	28	215	865	858	"Genetic"
"216"	29	216	865	858	"Genetic"
"217"	29	217	865	858	"Genetic"
"218"	29	218	865	858	"Genetic"
"219"	34	219	865	858	"Genetic"
"220"	39	220	865	858	"Genetic"
"221"	39	221	865	858	"Genetic"
"222"	42	222	865	858	"Genetic"
"223"	46	223	865	858	"Genetic"
"224"	47	224	865	858	"Genetic"
"225"	73	225	865	858	"Genetic"
"226"	73	226	865	858	"Genetic"
"227"	81	227	865	858	"Genetic"
"228"	81	228	865	858	"Genetic"
"229"	81	229	865	858	"Genetic"
"230"	81	230	865	858	"Genetic"
"231"	89	231	865	858	"Genetic"
"232"	89	232	865	858	"Genetic"
"233"	106	233	865	858	"Genetic"
"234"	106	234	865	858	"Genetic"
"235"	122	235	865	858	"Genetic"
"236"	126	236	865	858	"Genetic"
"237"	130	237	865	858	"Genetic"
"238"	130	238	865	858	"Genetic"
"239"	148	239	865	858	"Genetic"
