"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	856	"ROOT"
"2"	1	2	888	856	"Genetic"
"3"	1	3	888	856	"Genetic"
"4"	1	4	887	856	"Genetic"
"5"	1	5	883	856	"Genetic"
"6"	1	6	882	856	"Genetic"
"7"	1	7	882	856	"Genetic"
"8"	1	8	882	856	"Genetic"
"9"	1	9	881	856	"Genetic"
"10"	1	10	880	856	"Genetic"
"11"	5	11	880	856	"Genetic"
"12"	1	12	879	856	"Genetic"
"13"	1	13	879	856	"Genetic"
"14"	1	14	879	856	"Genetic"
"15"	1	15	879	856	"Genetic"
"16"	1	16	879	856	"Genetic"
"17"	1	17	879	856	"Genetic"
"18"	11	18	879	856	"Genetic"
"19"	11	19	879	856	"Genetic"
"20"	1	20	878	856	"Genetic"
"21"	1	21	878	856	"Genetic"
"22"	13	22	878	856	"Genetic"
"23"	14	23	878	856	"Genetic"
"24"	14	24	878	856	"Genetic"
"25"	14	25	878	856	"Genetic"
"26"	14	26	878	856	"Genetic"
"27"	14	27	878	856	"Genetic"
"28"	14	28	878	856	"Genetic"
"29"	14	29	878	856	"Genetic"
"30"	17	30	878	856	"Genetic"
"31"	17	31	878	856	"Genetic"
"32"	17	32	878	856	"Genetic"
"33"	17	33	878	856	"Genetic"
"34"	11	34	877	856	"Genetic"
"35"	1	35	876	856	"Genetic"
"36"	17	36	876	856	"Genetic"
"37"	20	37	876	856	"Genetic"
"38"	20	38	876	856	"Genetic"
"39"	29	39	876	856	"Genetic"
"40"	29	40	876	856	"Genetic"
"41"	32	41	876	856	"Genetic"
"42"	34	42	876	856	"Genetic"
"43"	3	43	875	856	"Genetic"
"44"	20	44	875	856	"Genetic"
"45"	23	45	875	856	"Genetic"
"46"	1	46	874	856	"Genetic"
"47"	24	47	874	856	"Genetic"
"48"	42	48	874	856	"Genetic"
"49"	26	49	873	856	"Genetic"
"50"	29	50	873	856	"Genetic"
"51"	41	51	873	856	"Genetic"
"52"	47	52	873	856	"Genetic"
"53"	47	53	873	856	"Genetic"
"54"	20	54	872	856	"Genetic"
"55"	21	55	872	856	"Genetic"
"56"	24	56	872	856	"Genetic"
"57"	24	57	872	856	"Genetic"
"58"	35	58	872	856	"Genetic"
"59"	46	59	872	856	"Genetic"
"60"	50	60	872	856	"Genetic"
"61"	50	61	872	856	"Genetic"
"62"	3	62	871	856	"Genetic"
"63"	41	63	871	856	"Genetic"
"64"	49	64	871	856	"Genetic"
