"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	857	"ROOT"
"2"	1	2	886	857	"Genetic"
"3"	1	3	886	857	"Genetic"
"4"	1	4	884	857	"Genetic"
"5"	1	5	884	857	"Genetic"
"6"	1	6	884	857	"Genetic"
"7"	1	7	882	857	"Genetic"
"8"	1	8	882	857	"Genetic"
"9"	1	9	882	857	"Genetic"
"10"	1	10	881	857	"Genetic"
"11"	1	11	881	857	"Genetic"
"12"	1	12	881	857	"Genetic"
"13"	6	13	881	857	"Genetic"
"14"	6	14	881	857	"Genetic"
"15"	1	15	880	857	"Genetic"
"16"	10	16	880	857	"Genetic"
"17"	10	17	880	857	"Genetic"
"18"	1	18	879	857	"Genetic"
"19"	15	19	879	857	"Genetic"
"20"	15	20	879	857	"Genetic"
"21"	15	21	879	857	"Genetic"
"22"	15	22	879	857	"Genetic"
"23"	15	23	878	857	"Genetic"
"24"	15	24	878	857	"Genetic"
"25"	15	25	878	857	"Genetic"
"26"	15	26	878	857	"Genetic"
"27"	15	27	878	857	"Genetic"
"28"	15	28	878	857	"Genetic"
"29"	15	29	878	857	"Genetic"
"30"	15	30	878	857	"Genetic"
"31"	19	31	878	857	"Genetic"
"32"	1	32	877	857	"Genetic"
"33"	1	33	876	857	"Genetic"
"34"	15	34	876	857	"Genetic"
"35"	16	35	876	857	"Genetic"
"36"	19	36	876	857	"Genetic"
"37"	19	37	876	857	"Genetic"
"38"	23	38	876	857	"Genetic"
"39"	6	39	875	857	"Genetic"
"40"	13	40	875	857	"Genetic"
"41"	13	41	875	857	"Genetic"
"42"	21	42	875	857	"Genetic"
"43"	24	43	875	857	"Genetic"
"44"	15	44	874	857	"Genetic"
"45"	15	45	874	857	"Genetic"
"46"	21	46	874	857	"Genetic"
"47"	21	47	874	857	"Genetic"
"48"	21	48	874	857	"Genetic"
"49"	21	49	874	857	"Genetic"
"50"	21	50	874	857	"Genetic"
"51"	23	51	874	857	"Genetic"
"52"	31	52	874	857	"Genetic"
"53"	41	53	874	857	"Genetic"
"54"	1	54	873	857	"Genetic"
"55"	3	55	873	857	"Genetic"
"56"	20	56	873	857	"Genetic"
"57"	21	57	873	857	"Genetic"
"58"	24	58	873	857	"Genetic"
"59"	24	59	873	857	"Genetic"
"60"	41	60	873	857	"Genetic"
"61"	47	61	873	857	"Genetic"
"62"	1	62	872	857	"Genetic"
"63"	1	63	872	857	"Genetic"
"64"	1	64	872	857	"Genetic"
"65"	9	65	872	857	"Genetic"
"66"	15	66	872	857	"Genetic"
"67"	15	67	872	857	"Genetic"
"68"	15	68	872	857	"Genetic"
"69"	15	69	872	857	"Genetic"
"70"	24	70	872	857	"Genetic"
"71"	39	71	872	857	"Genetic"
"72"	46	72	872	857	"Genetic"
"73"	47	73	872	857	"Genetic"
"74"	47	74	872	857	"Genetic"
"75"	57	75	872	857	"Genetic"
"76"	1	76	871	857	"Genetic"
"77"	3	77	871	857	"Genetic"
"78"	16	78	871	857	"Genetic"
"79"	16	79	871	857	"Genetic"
"80"	19	80	871	857	"Genetic"
"81"	21	81	871	857	"Genetic"
"82"	43	82	871	857	"Genetic"
"83"	53	83	871	857	"Genetic"
"84"	64	84	871	857	"Genetic"
"85"	69	85	871	857	"Genetic"
"86"	5	86	870	857	"Genetic"
"87"	12	87	870	857	"Genetic"
"88"	15	88	870	857	"Genetic"
"89"	15	89	870	857	"Genetic"
"90"	39	90	870	857	"Genetic"
"91"	39	91	870	857	"Genetic"
"92"	44	92	870	857	"Genetic"
"93"	57	93	870	857	"Genetic"
"94"	3	94	869	857	"Genetic"
"95"	5	95	869	857	"Genetic"
"96"	15	96	869	857	"Genetic"
"97"	24	97	869	857	"Genetic"
"98"	24	98	869	857	"Genetic"
"99"	39	99	869	857	"Genetic"
"100"	41	100	869	857	"Genetic"
"101"	43	101	869	857	"Genetic"
"102"	43	102	869	857	"Genetic"
"103"	43	103	869	857	"Genetic"
"104"	55	104	869	857	"Genetic"
"105"	77	105	869	857	"Genetic"
"106"	86	106	869	857	"Genetic"
"107"	2	107	868	857	"Genetic"
"108"	21	108	868	857	"Genetic"
"109"	21	109	868	857	"Genetic"
"110"	55	110	868	857	"Genetic"
"111"	57	111	868	857	"Genetic"
"112"	58	112	868	857	"Genetic"
"113"	64	113	868	857	"Genetic"
"114"	70	114	868	857	"Genetic"
"115"	80	115	868	857	"Genetic"
"116"	80	116	868	857	"Genetic"
"117"	80	117	868	857	"Genetic"
"118"	80	118	868	857	"Genetic"
"119"	86	119	868	857	"Genetic"
"120"	86	120	868	857	"Genetic"
"121"	1	121	867	857	"Genetic"
"122"	2	122	867	857	"Genetic"
"123"	2	123	867	857	"Genetic"
"124"	2	124	867	857	"Genetic"
"125"	5	125	867	857	"Genetic"
"126"	7	126	867	857	"Genetic"
"127"	12	127	867	857	"Genetic"
"128"	12	128	867	857	"Genetic"
"129"	12	129	867	857	"Genetic"
"130"	21	130	867	857	"Genetic"
"131"	21	131	867	857	"Genetic"
"132"	21	132	867	857	"Genetic"
"133"	21	133	867	857	"Genetic"
"134"	41	134	867	857	"Genetic"
"135"	41	135	867	857	"Genetic"
"136"	58	136	867	857	"Genetic"
"137"	64	137	867	857	"Genetic"
"138"	79	138	867	857	"Genetic"
"139"	79	139	867	857	"Genetic"
"140"	79	140	867	857	"Genetic"
"141"	80	141	867	857	"Genetic"
"142"	97	142	867	857	"Genetic"
"143"	102	143	867	857	"Genetic"
"144"	107	144	867	857	"Genetic"
"145"	110	145	867	857	"Genetic"
"146"	1	146	866	857	"Genetic"
"147"	2	147	866	857	"Genetic"
"148"	9	148	866	857	"Genetic"
"149"	12	149	866	857	"Genetic"
"150"	21	150	866	857	"Genetic"
"151"	25	151	866	857	"Genetic"
"152"	41	152	866	857	"Genetic"
"153"	41	153	866	857	"Genetic"
"154"	43	154	866	857	"Genetic"
"155"	50	155	866	857	"Genetic"
"156"	50	156	866	857	"Genetic"
"157"	57	157	866	857	"Genetic"
"158"	58	158	866	857	"Genetic"
"159"	58	159	866	857	"Genetic"
"160"	77	160	866	857	"Genetic"
"161"	80	161	866	857	"Genetic"
"162"	83	162	866	857	"Genetic"
"163"	131	163	866	857	"Genetic"
"164"	131	164	866	857	"Genetic"
"165"	131	165	866	857	"Genetic"
"166"	131	166	866	857	"Genetic"
"167"	131	167	866	857	"Genetic"
"168"	138	168	866	857	"Genetic"
"169"	141	169	866	857	"Genetic"
"170"	143	170	866	857	"Genetic"
"171"	145	171	866	857	"Genetic"
"172"	6	172	865	857	"Genetic"
"173"	9	173	865	857	"Genetic"
"174"	9	174	865	857	"Genetic"
"175"	9	175	865	857	"Genetic"
"176"	11	176	865	857	"Genetic"
"177"	12	177	865	857	"Genetic"
"178"	19	178	865	857	"Genetic"
"179"	24	179	865	857	"Genetic"
"180"	41	180	865	857	"Genetic"
"181"	41	181	865	857	"Genetic"
"182"	41	182	865	857	"Genetic"
"183"	58	183	865	857	"Genetic"
"184"	58	184	865	857	"Genetic"
"185"	58	185	865	857	"Genetic"
"186"	70	186	865	857	"Genetic"
"187"	77	187	865	857	"Genetic"
"188"	77	188	865	857	"Genetic"
"189"	80	189	865	857	"Genetic"
"190"	87	190	865	857	"Genetic"
"191"	87	191	865	857	"Genetic"
"192"	95	192	865	857	"Genetic"
"193"	104	193	865	857	"Genetic"
"194"	107	194	865	857	"Genetic"
"195"	110	195	865	857	"Genetic"
"196"	116	196	865	857	"Genetic"
"197"	120	197	865	857	"Genetic"
"198"	120	198	865	857	"Genetic"
"199"	122	199	865	857	"Genetic"
"200"	127	200	865	857	"Genetic"
"201"	127	201	865	857	"Genetic"
"202"	138	202	865	857	"Genetic"
"203"	143	203	865	857	"Genetic"
"204"	143	204	865	857	"Genetic"
"205"	145	205	865	857	"Genetic"
"206"	158	206	865	857	"Genetic"
"207"	161	207	865	857	"Genetic"
"208"	169	208	865	857	"Genetic"
"209"	7	209	864	857	"Genetic"
"210"	12	210	864	857	"Genetic"
"211"	12	211	864	857	"Genetic"
"212"	13	212	864	857	"Genetic"
"213"	16	213	864	857	"Genetic"
"214"	16	214	864	857	"Genetic"
"215"	17	215	864	857	"Genetic"
"216"	22	216	864	857	"Genetic"
"217"	24	217	864	857	"Genetic"
"218"	24	218	864	857	"Genetic"
"219"	24	219	864	857	"Genetic"
"220"	24	220	864	857	"Genetic"
"221"	32	221	864	857	"Genetic"
"222"	39	222	864	857	"Genetic"
"223"	40	223	864	857	"Genetic"
"224"	41	224	864	857	"Genetic"
"225"	53	225	864	857	"Genetic"
"226"	55	226	864	857	"Genetic"
"227"	56	227	864	857	"Genetic"
"228"	56	228	864	857	"Genetic"
"229"	58	229	864	857	"Genetic"
"230"	58	230	864	857	"Genetic"
"231"	70	231	864	857	"Genetic"
"232"	86	232	864	857	"Genetic"
"233"	97	233	864	857	"Genetic"
"234"	110	234	864	857	"Genetic"
"235"	119	235	864	857	"Genetic"
"236"	145	236	864	857	"Genetic"
"237"	145	237	864	857	"Genetic"
"238"	145	238	864	857	"Genetic"
"239"	159	239	864	857	"Genetic"
"240"	160	240	864	857	"Genetic"
"241"	161	241	864	857	"Genetic"
"242"	165	242	864	857	"Genetic"
"243"	165	243	864	857	"Genetic"
"244"	169	244	864	857	"Genetic"
"245"	170	245	864	857	"Genetic"
"246"	175	246	864	857	"Genetic"
"247"	180	247	864	857	"Genetic"
"248"	180	248	864	857	"Genetic"
"249"	181	249	864	857	"Genetic"
"250"	188	250	864	857	"Genetic"
"251"	188	251	864	857	"Genetic"
"252"	189	252	864	857	"Genetic"
"253"	191	253	864	857	"Genetic"
"254"	202	254	864	857	"Genetic"
"255"	208	255	864	857	"Genetic"
"256"	4	256	863	857	"Genetic"
"257"	5	257	863	857	"Genetic"
"258"	6	258	863	857	"Genetic"
"259"	6	259	863	857	"Genetic"
"260"	6	260	863	857	"Genetic"
"261"	6	261	863	857	"Genetic"
"262"	6	262	863	857	"Genetic"
"263"	7	263	863	857	"Genetic"
"264"	12	264	863	857	"Genetic"
"265"	12	265	863	857	"Genetic"
"266"	14	266	863	857	"Genetic"
"267"	17	267	863	857	"Genetic"
"268"	19	268	863	857	"Genetic"
"269"	21	269	863	857	"Genetic"
"270"	24	270	863	857	"Genetic"
"271"	27	271	863	857	"Genetic"
"272"	44	272	863	857	"Genetic"
"273"	57	273	863	857	"Genetic"
"274"	58	274	863	857	"Genetic"
"275"	58	275	863	857	"Genetic"
"276"	58	276	863	857	"Genetic"
"277"	65	277	863	857	"Genetic"
"278"	72	278	863	857	"Genetic"
"279"	72	279	863	857	"Genetic"
"280"	72	280	863	857	"Genetic"
"281"	80	281	863	857	"Genetic"
"282"	88	282	863	857	"Genetic"
"283"	97	283	863	857	"Genetic"
"284"	107	284	863	857	"Genetic"
"285"	113	285	863	857	"Genetic"
"286"	115	286	863	857	"Genetic"
"287"	120	287	863	857	"Genetic"
"288"	120	288	863	857	"Genetic"
"289"	123	289	863	857	"Genetic"
"290"	123	290	863	857	"Genetic"
"291"	123	291	863	857	"Genetic"
"292"	123	292	863	857	"Genetic"
"293"	155	293	863	857	"Genetic"
"294"	156	294	863	857	"Genetic"
"295"	156	295	863	857	"Genetic"
"296"	174	296	863	857	"Genetic"
"297"	180	297	863	857	"Genetic"
"298"	202	298	863	857	"Genetic"
"299"	217	299	863	857	"Genetic"
"300"	223	300	863	857	"Genetic"
"301"	224	301	863	857	"Genetic"
"302"	229	302	863	857	"Genetic"
"303"	236	303	863	857	"Genetic"
"304"	248	304	863	857	"Genetic"
"305"	248	305	863	857	"Genetic"
"306"	250	306	863	857	"Genetic"
"307"	254	307	863	857	"Genetic"
"308"	3	308	862	857	"Genetic"
"309"	4	309	862	857	"Genetic"
"310"	6	310	862	857	"Genetic"
"311"	7	311	862	857	"Genetic"
"312"	8	312	862	857	"Genetic"
"313"	8	313	862	857	"Genetic"
"314"	13	314	862	857	"Genetic"
"315"	14	315	862	857	"Genetic"
"316"	16	316	862	857	"Genetic"
"317"	22	317	862	857	"Genetic"
"318"	29	318	862	857	"Genetic"
"319"	29	319	862	857	"Genetic"
"320"	32	320	862	857	"Genetic"
"321"	32	321	862	857	"Genetic"
"322"	34	322	862	857	"Genetic"
"323"	36	323	862	857	"Genetic"
"324"	36	324	862	857	"Genetic"
"325"	41	325	862	857	"Genetic"
"326"	46	326	862	857	"Genetic"
"327"	46	327	862	857	"Genetic"
"328"	46	328	862	857	"Genetic"
"329"	56	329	862	857	"Genetic"
"330"	58	330	862	857	"Genetic"
"331"	62	331	862	857	"Genetic"
"332"	64	332	862	857	"Genetic"
"333"	80	333	862	857	"Genetic"
"334"	89	334	862	857	"Genetic"
"335"	98	335	862	857	"Genetic"
"336"	129	336	862	857	"Genetic"
"337"	130	337	862	857	"Genetic"
"338"	143	338	862	857	"Genetic"
"339"	146	339	862	857	"Genetic"
"340"	155	340	862	857	"Genetic"
"341"	156	341	862	857	"Genetic"
"342"	157	342	862	857	"Genetic"
"343"	158	343	862	857	"Genetic"
"344"	165	344	862	857	"Genetic"
"345"	169	345	862	857	"Genetic"
"346"	171	346	862	857	"Genetic"
"347"	171	347	862	857	"Genetic"
"348"	171	348	862	857	"Genetic"
"349"	173	349	862	857	"Genetic"
"350"	174	350	862	857	"Genetic"
"351"	174	351	862	857	"Genetic"
"352"	175	352	862	857	"Genetic"
"353"	176	353	862	857	"Genetic"
"354"	194	354	862	857	"Genetic"
"355"	208	355	862	857	"Genetic"
"356"	209	356	862	857	"Genetic"
"357"	213	357	862	857	"Genetic"
"358"	217	358	862	857	"Genetic"
"359"	222	359	862	857	"Genetic"
"360"	224	360	862	857	"Genetic"
"361"	224	361	862	857	"Genetic"
"362"	229	362	862	857	"Genetic"
"363"	231	363	862	857	"Genetic"
"364"	232	364	862	857	"Genetic"
"365"	247	365	862	857	"Genetic"
"366"	254	366	862	857	"Genetic"
"367"	257	367	862	857	"Genetic"
"368"	258	368	862	857	"Genetic"
"369"	258	369	862	857	"Genetic"
"370"	261	370	862	857	"Genetic"
"371"	264	371	862	857	"Genetic"
"372"	268	372	862	857	"Genetic"
"373"	275	373	862	857	"Genetic"
"374"	294	374	862	857	"Genetic"
"375"	298	375	862	857	"Genetic"
"376"	299	376	862	857	"Genetic"
"377"	306	377	862	857	"Genetic"
"378"	1	378	861	857	"Genetic"
"379"	3	379	861	857	"Genetic"
"380"	5	380	861	857	"Genetic"
"381"	8	381	861	857	"Genetic"
"382"	8	382	861	857	"Genetic"
"383"	11	383	861	857	"Genetic"
"384"	11	384	861	857	"Genetic"
"385"	11	385	861	857	"Genetic"
"386"	13	386	861	857	"Genetic"
"387"	14	387	861	857	"Genetic"
"388"	14	388	861	857	"Genetic"
"389"	17	389	861	857	"Genetic"
"390"	18	390	861	857	"Genetic"
"391"	22	391	861	857	"Genetic"
"392"	22	392	861	857	"Genetic"
"393"	25	393	861	857	"Genetic"
"394"	29	394	861	857	"Genetic"
"395"	32	395	861	857	"Genetic"
"396"	34	396	861	857	"Genetic"
"397"	36	397	861	857	"Genetic"
"398"	39	398	861	857	"Genetic"
"399"	54	399	861	857	"Genetic"
"400"	56	400	861	857	"Genetic"
"401"	64	401	861	857	"Genetic"
"402"	64	402	861	857	"Genetic"
"403"	72	403	861	857	"Genetic"
"404"	72	404	861	857	"Genetic"
"405"	80	405	861	857	"Genetic"
"406"	98	406	861	857	"Genetic"
"407"	98	407	861	857	"Genetic"
"408"	102	408	861	857	"Genetic"
"409"	112	409	861	857	"Genetic"
"410"	115	410	861	857	"Genetic"
"411"	121	411	861	857	"Genetic"
"412"	122	412	861	857	"Genetic"
"413"	130	413	861	857	"Genetic"
"414"	131	414	861	857	"Genetic"
"415"	143	415	861	857	"Genetic"
"416"	143	416	861	857	"Genetic"
"417"	145	417	861	857	"Genetic"
"418"	155	418	861	857	"Genetic"
"419"	173	419	861	857	"Genetic"
"420"	186	420	861	857	"Genetic"
"421"	186	421	861	857	"Genetic"
"422"	204	422	861	857	"Genetic"
"423"	209	423	861	857	"Genetic"
"424"	217	424	861	857	"Genetic"
"425"	223	425	861	857	"Genetic"
"426"	247	426	861	857	"Genetic"
"427"	247	427	861	857	"Genetic"
"428"	257	428	861	857	"Genetic"
"429"	257	429	861	857	"Genetic"
"430"	267	430	861	857	"Genetic"
"431"	267	431	861	857	"Genetic"
"432"	268	432	861	857	"Genetic"
"433"	276	433	861	857	"Genetic"
"434"	294	434	861	857	"Genetic"
"435"	294	435	861	857	"Genetic"
"436"	300	436	861	857	"Genetic"
"437"	306	437	861	857	"Genetic"
"438"	306	438	861	857	"Genetic"
"439"	306	439	861	857	"Genetic"
"440"	306	440	861	857	"Genetic"
"441"	326	441	861	857	"Genetic"
"442"	329	442	861	857	"Genetic"
"443"	329	443	861	857	"Genetic"
"444"	330	444	861	857	"Genetic"
"445"	333	445	861	857	"Genetic"
"446"	335	446	861	857	"Genetic"
"447"	341	447	861	857	"Genetic"
"448"	344	448	861	857	"Genetic"
"449"	344	449	861	857	"Genetic"
"450"	344	450	861	857	"Genetic"
"451"	344	451	861	857	"Genetic"
"452"	350	452	861	857	"Genetic"
"453"	350	453	861	857	"Genetic"
"454"	357	454	861	857	"Genetic"
"455"	375	455	861	857	"Genetic"
"456"	1	456	860	857	"Genetic"
"457"	3	457	860	857	"Genetic"
"458"	5	458	860	857	"Genetic"
"459"	13	459	860	857	"Genetic"
"460"	22	460	860	857	"Genetic"
"461"	22	461	860	857	"Genetic"
"462"	22	462	860	857	"Genetic"
"463"	24	463	860	857	"Genetic"
"464"	24	464	860	857	"Genetic"
"465"	24	465	860	857	"Genetic"
"466"	25	466	860	857	"Genetic"
"467"	26	467	860	857	"Genetic"
"468"	29	468	860	857	"Genetic"
"469"	31	469	860	857	"Genetic"
"470"	32	470	860	857	"Genetic"
"471"	32	471	860	857	"Genetic"
"472"	42	472	860	857	"Genetic"
"473"	52	473	860	857	"Genetic"
"474"	53	474	860	857	"Genetic"
"475"	54	475	860	857	"Genetic"
"476"	56	476	860	857	"Genetic"
"477"	56	477	860	857	"Genetic"
"478"	58	478	860	857	"Genetic"
"479"	58	479	860	857	"Genetic"
"480"	58	480	860	857	"Genetic"
"481"	72	481	860	857	"Genetic"
"482"	78	482	860	857	"Genetic"
"483"	80	483	860	857	"Genetic"
"484"	80	484	860	857	"Genetic"
"485"	85	485	860	857	"Genetic"
"486"	100	486	860	857	"Genetic"
"487"	112	487	860	857	"Genetic"
"488"	122	488	860	857	"Genetic"
"489"	131	489	860	857	"Genetic"
"490"	131	490	860	857	"Genetic"
"491"	136	491	860	857	"Genetic"
"492"	136	492	860	857	"Genetic"
"493"	136	493	860	857	"Genetic"
"494"	139	494	860	857	"Genetic"
"495"	139	495	860	857	"Genetic"
"496"	143	496	860	857	"Genetic"
"497"	143	497	860	857	"Genetic"
"498"	145	498	860	857	"Genetic"
"499"	146	499	860	857	"Genetic"
"500"	146	500	860	857	"Genetic"
"501"	165	501	860	857	"Genetic"
"502"	170	502	860	857	"Genetic"
"503"	170	503	860	857	"Genetic"
"504"	171	504	860	857	"Genetic"
"505"	174	505	860	857	"Genetic"
"506"	174	506	860	857	"Genetic"
"507"	180	507	860	857	"Genetic"
"508"	180	508	860	857	"Genetic"
"509"	187	509	860	857	"Genetic"
"510"	202	510	860	857	"Genetic"
"511"	209	511	860	857	"Genetic"
"512"	209	512	860	857	"Genetic"
"513"	223	513	860	857	"Genetic"
"514"	224	514	860	857	"Genetic"
"515"	224	515	860	857	"Genetic"
"516"	226	516	860	857	"Genetic"
"517"	227	517	860	857	"Genetic"
"518"	247	518	860	857	"Genetic"
"519"	252	519	860	857	"Genetic"
"520"	257	520	860	857	"Genetic"
"521"	258	521	860	857	"Genetic"
"522"	258	522	860	857	"Genetic"
"523"	263	523	860	857	"Genetic"
"524"	267	524	860	857	"Genetic"
"525"	267	525	860	857	"Genetic"
"526"	267	526	860	857	"Genetic"
"527"	271	527	860	857	"Genetic"
"528"	300	528	860	857	"Genetic"
"529"	304	529	860	857	"Genetic"
"530"	304	530	860	857	"Genetic"
"531"	308	531	860	857	"Genetic"
"532"	309	532	860	857	"Genetic"
"533"	309	533	860	857	"Genetic"
"534"	310	534	860	857	"Genetic"
"535"	319	535	860	857	"Genetic"
"536"	329	536	860	857	"Genetic"
"537"	329	537	860	857	"Genetic"
"538"	349	538	860	857	"Genetic"
"539"	356	539	860	857	"Genetic"
"540"	360	540	860	857	"Genetic"
"541"	369	541	860	857	"Genetic"
"542"	369	542	860	857	"Genetic"
"543"	376	543	860	857	"Genetic"
"544"	390	544	860	857	"Genetic"
"545"	404	545	860	857	"Genetic"
"546"	414	546	860	857	"Genetic"
"547"	418	547	860	857	"Genetic"
"548"	418	548	860	857	"Genetic"
"549"	428	549	860	857	"Genetic"
"550"	428	550	860	857	"Genetic"
"551"	429	551	860	857	"Genetic"
"552"	429	552	860	857	"Genetic"
"553"	442	553	860	857	"Genetic"
"554"	448	554	860	857	"Genetic"
"555"	448	555	860	857	"Genetic"
"556"	448	556	860	857	"Genetic"
"557"	449	557	860	857	"Genetic"
"558"	1	558	859	857	"Genetic"
"559"	3	559	859	857	"Genetic"
"560"	6	560	859	857	"Genetic"
"561"	8	561	859	857	"Genetic"
"562"	8	562	859	857	"Genetic"
"563"	9	563	859	857	"Genetic"
"564"	11	564	859	857	"Genetic"
"565"	11	565	859	857	"Genetic"
"566"	11	566	859	857	"Genetic"
"567"	13	567	859	857	"Genetic"
"568"	13	568	859	857	"Genetic"
"569"	13	569	859	857	"Genetic"
"570"	13	570	859	857	"Genetic"
"571"	13	571	859	857	"Genetic"
"572"	13	572	859	857	"Genetic"
"573"	17	573	859	857	"Genetic"
"574"	25	574	859	857	"Genetic"
"575"	25	575	859	857	"Genetic"
"576"	26	576	859	857	"Genetic"
"577"	26	577	859	857	"Genetic"
"578"	26	578	859	857	"Genetic"
"579"	26	579	859	857	"Genetic"
"580"	30	580	859	857	"Genetic"
"581"	33	581	859	857	"Genetic"
"582"	35	582	859	857	"Genetic"
"583"	35	583	859	857	"Genetic"
"584"	39	584	859	857	"Genetic"
"585"	41	585	859	857	"Genetic"
"586"	42	586	859	857	"Genetic"
"587"	46	587	859	857	"Genetic"
"588"	48	588	859	857	"Genetic"
"589"	48	589	859	857	"Genetic"
"590"	52	590	859	857	"Genetic"
"591"	54	591	859	857	"Genetic"
"592"	54	592	859	857	"Genetic"
"593"	54	593	859	857	"Genetic"
"594"	70	594	859	857	"Genetic"
"595"	74	595	859	857	"Genetic"
"596"	74	596	859	857	"Genetic"
"597"	80	597	859	857	"Genetic"
"598"	85	598	859	857	"Genetic"
"599"	85	599	859	857	"Genetic"
"600"	89	600	859	857	"Genetic"
"601"	93	601	859	857	"Genetic"
"602"	98	602	859	857	"Genetic"
"603"	122	603	859	857	"Genetic"
"604"	122	604	859	857	"Genetic"
"605"	124	605	859	857	"Genetic"
"606"	131	606	859	857	"Genetic"
"607"	131	607	859	857	"Genetic"
"608"	131	608	859	857	"Genetic"
"609"	131	609	859	857	"Genetic"
"610"	143	610	859	857	"Genetic"
"611"	145	611	859	857	"Genetic"
"612"	156	612	859	857	"Genetic"
"613"	170	613	859	857	"Genetic"
"614"	171	614	859	857	"Genetic"
"615"	171	615	859	857	"Genetic"
"616"	171	616	859	857	"Genetic"
"617"	174	617	859	857	"Genetic"
"618"	175	618	859	857	"Genetic"
"619"	191	619	859	857	"Genetic"
"620"	201	620	859	857	"Genetic"
"621"	223	621	859	857	"Genetic"
"622"	226	622	859	857	"Genetic"
"623"	227	623	859	857	"Genetic"
"624"	227	624	859	857	"Genetic"
"625"	229	625	859	857	"Genetic"
"626"	229	626	859	857	"Genetic"
"627"	247	627	859	857	"Genetic"
"628"	257	628	859	857	"Genetic"
"629"	258	629	859	857	"Genetic"
"630"	258	630	859	857	"Genetic"
"631"	261	631	859	857	"Genetic"
"632"	267	632	859	857	"Genetic"
"633"	271	633	859	857	"Genetic"
"634"	271	634	859	857	"Genetic"
"635"	282	635	859	857	"Genetic"
"636"	287	636	859	857	"Genetic"
"637"	287	637	859	857	"Genetic"
"638"	298	638	859	857	"Genetic"
"639"	300	639	859	857	"Genetic"
"640"	306	640	859	857	"Genetic"
"641"	340	641	859	857	"Genetic"
"642"	341	642	859	857	"Genetic"
"643"	346	643	859	857	"Genetic"
"644"	356	644	859	857	"Genetic"
"645"	356	645	859	857	"Genetic"
"646"	357	646	859	857	"Genetic"
"647"	371	647	859	857	"Genetic"
"648"	371	648	859	857	"Genetic"
"649"	374	649	859	857	"Genetic"
"650"	375	650	859	857	"Genetic"
"651"	380	651	859	857	"Genetic"
"652"	390	652	859	857	"Genetic"
"653"	390	653	859	857	"Genetic"
"654"	390	654	859	857	"Genetic"
"655"	395	655	859	857	"Genetic"
"656"	397	656	859	857	"Genetic"
"657"	401	657	859	857	"Genetic"
"658"	401	658	859	857	"Genetic"
