"longitude" "latitude"
"1068" -55.5 -10.5
"1069" -54.5 -10.5
"1070" -53.5 -11.5
"1071" -52.5 -11.5
"1072" -53.5 -10.5
"1073" -52.5 -10.5
"1074" -55.5 -9.5
"1075" -54.5 -9.5
"1076" -55.5 -8.5
"1077" -54.5 -8.5
"1078" -53.5 -9.5
"1079" -52.5 -9.5
"1080" -53.5 -8.5
"1081" -52.5 -8.5
"1082" -51.5 -11.5
"1083" -50.5 -11.5
"1084" -51.5 -10.5
"1085" -50.5 -10.5
"1086" -49.5 -11.5
"1087" -48.5 -11.5
"1088" -49.5 -10.5
"1089" -48.5 -10.5
"1090" -51.5 -9.5
"1091" -50.5 -9.5
"1092" -51.5 -8.5
"1093" -50.5 -8.5
"1094" -49.5 -9.5
"1095" -48.5 -9.5
"1096" -49.5 -8.5
"1097" -48.5 -8.5
"1098" -63.5 -7.5
"1099" -62.5 -7.5
"1100" -63.5 -6.5
"1101" -62.5 -6.5
"1102" -61.5 -7.5
"1103" -60.5 -7.5
"1104" -61.5 -6.5
"1105" -60.5 -6.5
"1106" -63.5 -5.5
"1107" -62.5 -5.5
"1108" -63.5 -4.5
"1109" -62.5 -4.5
"1110" -61.5 -5.5
"1111" -60.5 -5.5
"1112" -61.5 -4.5
"1113" -60.5 -4.5
"1114" -59.5 -7.5
"1115" -58.5 -7.5
"1116" -59.5 -6.5
"1117" -58.5 -6.5
"1118" -57.5 -7.5
"1119" -56.5 -7.5
"1120" -57.5 -6.5
"1121" -56.5 -6.5
"1122" -59.5 -5.5
"1123" -58.5 -5.5
"1124" -59.5 -4.5
"1125" -58.5 -4.5
"1126" -57.5 -5.5
"1127" -56.5 -5.5
"1128" -57.5 -4.5
"1129" -56.5 -4.5
"1130" -63.5 -3.5
"1131" -62.5 -3.5
"1132" -63.5 -2.5
"1133" -62.5 -2.5
"1134" -61.5 -3.5
"1135" -60.5 -3.5
"1136" -61.5 -2.5
"1137" -60.5 -2.5
"1138" -63.5 -1.5
"1139" -62.5 -1.5
"1140" -63.5 -0.5
"1141" -62.5 -0.5
"1142" -61.5 -1.5
"1143" -60.5 -1.5
"1144" -61.5 -0.5
"1145" -60.5 -0.5
"1146" -59.5 -3.5
"1147" -58.5 -3.5
"1148" -59.5 -2.5
"1149" -58.5 -2.5
"1150" -57.5 -3.5
"1151" -56.5 -3.5
"1152" -57.5 -2.5
"1153" -56.5 -2.5
"1154" -59.5 -1.5
"1155" -58.5 -1.5
"1156" -59.5 -0.5
"1157" -58.5 -0.5
"1158" -57.5 -1.5
"1159" -56.5 -1.5
"1160" -57.5 -0.5
"1161" -56.5 -0.5
"1162" -55.5 -7.5
"1163" -54.5 -7.5
"1164" -55.5 -6.5
"1165" -54.5 -6.5
"1166" -53.5 -7.5
"1167" -52.5 -7.5
"1168" -53.5 -6.5
"1169" -52.5 -6.5
"1170" -55.5 -5.5
"1171" -54.5 -5.5
"1172" -55.5 -4.5
"1173" -54.5 -4.5
"1174" -53.5 -5.5
"1175" -52.5 -5.5
"1176" -53.5 -4.5
"1177" -52.5 -4.5
"1178" -51.5 -7.5
"1179" -50.5 -7.5
"1180" -51.5 -6.5
"1181" -50.5 -6.5
"1182" -49.5 -7.5
"1183" -48.5 -7.5
"1184" -49.5 -6.5
"1185" -48.5 -6.5
"1186" -51.5 -5.5
"1187" -50.5 -5.5
"1188" -51.5 -4.5
"1189" -50.5 -4.5
"1190" -49.5 -5.5
"1191" -48.5 -5.5
"1192" -49.5 -4.5
"1193" -48.5 -4.5
"1194" -55.5 -3.5
"1195" -54.5 -3.5
"1196" -55.5 -2.5
"1197" -54.5 -2.5
"1198" -53.5 -3.5
"1199" -52.5 -3.5
"1200" -53.5 -2.5
"1201" -52.5 -2.5
"1202" -55.5 -1.5
"1203" -54.5 -1.5
"1204" -55.5 -0.5
"1205" -54.5 -0.5
"1206" -53.5 -1.5
"1207" -52.5 -1.5
"1208" -53.5 -0.5
"1209" -52.5 -0.5
"1210" -51.5 -3.5
"1211" -50.5 -3.5
"1212" -51.5 -2.5
"1213" -50.5 -2.5
"1214" -49.5 -3.5
"1215" -48.5 -3.5
"1216" -49.5 -2.5
"1217" -48.5 -2.5
"1218" -51.5 -1.5
"1219" -50.5 -1.5
"1220" -51.5 -0.5
"1221" -50.5 -0.5
"1222" -49.5 -1.5
"1223" -48.5 -1.5
"1224" -49.5 -0.5
"1225" -48.5 -0.5
"1226" -47.5 -15.5
"1227" -46.5 -15.5
"1228" -47.5 -14.5
"1229" -46.5 -14.5
"1230" -45.5 -15.5
"1231" -44.5 -15.5
"1232" -45.5 -14.5
"1233" -44.5 -14.5
"1234" -47.5 -13.5
"1235" -46.5 -13.5
"1236" -47.5 -12.5
"1237" -46.5 -12.5
"1238" -45.5 -13.5
"1239" -44.5 -13.5
"1240" -45.5 -12.5
"1241" -44.5 -12.5
"1242" -43.5 -15.5
"1243" -42.5 -15.5
"1244" -43.5 -14.5
"1245" -42.5 -14.5
"1246" -41.5 -15.5
"1247" -40.5 -15.5
"1248" -41.5 -14.5
"1249" -40.5 -14.5
"1250" -43.5 -13.5
"1251" -42.5 -13.5
"1252" -43.5 -12.5
"1253" -42.5 -12.5
"1254" -41.5 -13.5
"1255" -40.5 -13.5
"1256" -41.5 -12.5
"1257" -40.5 -12.5
"1258" -47.5 -11.5
"1259" -46.5 -11.5
"1260" -47.5 -10.5
"1261" -46.5 -10.5
"1262" -45.5 -11.5
"1263" -44.5 -11.5
"1264" -45.5 -10.5
"1265" -44.5 -10.5
"1266" -47.5 -9.5
"1267" -46.5 -9.5
"1268" -47.5 -8.5
"1269" -46.5 -8.5
"1270" -45.5 -9.5
"1271" -44.5 -9.5
"1272" -45.5 -8.5
"1273" -44.5 -8.5
"1274" -43.5 -11.5
"1275" -42.5 -11.5
"1276" -43.5 -10.5
"1277" -42.5 -10.5
"1278" -41.5 -11.5
"1279" -40.5 -11.5
"1280" -41.5 -10.5
"1281" -40.5 -10.5
"1282" -43.5 -9.5
"1283" -42.5 -9.5
"1284" -43.5 -8.5
"1285" -42.5 -8.5
"1286" -41.5 -9.5
"1287" -40.5 -9.5
"1288" -41.5 -8.5
"1289" -40.5 -8.5
"1290" -39.5 -15.5
"1291" -38.5 -15.5
"1292" -39.5 -14.5
"1293" -38.5 -14.5
"1294" -39.5 -13.5
"1295" -38.5 -13.5
"1296" -39.5 -12.5
"1297" -38.5 -12.5
"1298" -37.5 -12.5
"1299" -39.5 -11.5
"1300" -38.5 -11.5
"1301" -39.5 -10.5
"1302" -38.5 -10.5
"1303" -37.5 -11.5
"1304" -37.5 -10.5
"1305" -36.5 -10.5
"1306" -39.5 -9.5
"1307" -38.5 -9.5
"1308" -39.5 -8.5
"1309" -38.5 -8.5
"1310" -37.5 -9.5
"1311" -36.5 -9.5
"1312" -37.5 -8.5
"1313" -36.5 -8.5
"1314" -35.5 -9.5
"1315" -35.5 -8.5
"1316" -34.5 -8.5
"1317" -47.5 -7.5
"1318" -46.5 -7.5
"1319" -47.5 -6.5
"1320" -46.5 -6.5
"1321" -45.5 -7.5
"1322" -44.5 -7.5
"1323" -45.5 -6.5
"1324" -44.5 -6.5
"1325" -47.5 -5.5
"1326" -46.5 -5.5
"1327" -47.5 -4.5
"1328" -46.5 -4.5
"1329" -45.5 -5.5
"1330" -44.5 -5.5
"1331" -45.5 -4.5
"1332" -44.5 -4.5
"1333" -43.5 -7.5
"1334" -42.5 -7.5
"1335" -43.5 -6.5
"1336" -42.5 -6.5
"1337" -41.5 -7.5
"1338" -40.5 -7.5
"1339" -41.5 -6.5
"1340" -40.5 -6.5
"1341" -43.5 -5.5
"1342" -42.5 -5.5
"1343" -43.5 -4.5
"1344" -42.5 -4.5
"1345" -41.5 -5.5
"1346" -40.5 -5.5
"1347" -41.5 -4.5
"1348" -40.5 -4.5
"1349" -47.5 -3.5
"1350" -46.5 -3.5
"1351" -47.5 -2.5
"1352" -46.5 -2.5
"1353" -45.5 -3.5
"1354" -44.5 -3.5
"1355" -45.5 -2.5
"1356" -44.5 -2.5
"1357" -47.5 -1.5
"1358" -46.5 -1.5
"1359" -47.5 -0.5
"1360" -46.5 -0.5
"1361" -45.5 -1.5
"1362" -44.5 -1.5
"1363" -43.5 -3.5
"1364" -42.5 -3.5
"1365" -43.5 -2.5
"1366" -42.5 -2.5
"1367" -41.5 -3.5
"1368" -40.5 -3.5
"1369" -41.5 -2.5
"1370" -40.5 -2.5
"1371" -39.5 -7.5
"1372" -38.5 -7.5
"1373" -39.5 -6.5
"1374" -38.5 -6.5
"1375" -37.5 -7.5
"1376" -36.5 -7.5
"1377" -37.5 -6.5
"1378" -36.5 -6.5
"1379" -39.5 -5.5
"1380" -38.5 -5.5
"1381" -39.5 -4.5
"1382" -38.5 -4.5
"1383" -37.5 -5.5
"1384" -36.5 -5.5
"1385" -37.5 -4.5
"1386" -36.5 -4.5
"1387" -35.5 -7.5
"1388" -34.5 -7.5
"1389" -35.5 -6.5
"1390" -34.5 -6.5
"1391" -35.5 -5.5
"1392" -35.5 -4.5
"1393" -39.5 -3.5
"1394" -38.5 -3.5
"1395" -39.5 -2.5
"1396" -96.5 15.5
"1397" -112.5 29.5
"1398" -114.5 31.5
"1399" -105.5 19.5
"1400" -104.5 19.5
"1401" -105.5 20.5
"1402" -104.5 20.5
"1403" -104.5 21.5
"1404" -106.5 23.5
"1405" -105.5 22.5
"1406" -105.5 23.5
"1407" -104.5 23.5
"1408" -101.5 17.5
"1409" -100.5 17.5
"1410" -103.5 18.5
"1411" -102.5 18.5
"1412" -103.5 19.5
"1413" -102.5 19.5
"1414" -101.5 18.5
"1415" -100.5 18.5
"1416" -101.5 19.5
"1417" -100.5 19.5
"1418" -99.5 16.5
"1419" -98.5 16.5
"1420" -99.5 17.5
"1421" -98.5 17.5
"1422" -97.5 16.5
"1423" -96.5 16.5
"1424" -97.5 17.5
"1425" -96.5 17.5
"1426" -99.5 18.5
"1427" -98.5 18.5
"1428" -99.5 19.5
"1429" -98.5 19.5
"1430" -97.5 18.5
"1431" -96.5 18.5
"1432" -97.5 19.5
"1433" -96.5 19.5
"1434" -103.5 20.5
"1435" -102.5 20.5
"1436" -103.5 21.5
"1437" -102.5 21.5
"1438" -101.5 20.5
"1439" -101.5 21.5
"1440" -100.5 21.5
"1441" -103.5 22.5
"1442" -102.5 22.5
"1443" -103.5 23.5
"1444" -102.5 23.5
"1445" -101.5 22.5
"1446" -100.5 22.5
"1447" -99.5 20.5
"1448" -98.5 20.5
"1449" -99.5 21.5
"1450" -98.5 21.5
"1451" -97.5 20.5
"1452" -97.5 21.5
"1453" -99.5 22.5
"1454" -98.5 22.5
"1455" -99.5 23.5
"1456" -98.5 23.5
"1457" -97.5 22.5
"1458" -97.5 23.5
"1459" -109.5 25.5
"1460" -108.5 25.5
"1461" -110.5 27.5
"1462" -109.5 26.5
"1463" -108.5 26.5
"1464" -109.5 27.5
"1465" -108.5 27.5
"1466" -107.5 24.5
"1467" -106.5 24.5
"1468" -107.5 25.5
"1469" -105.5 24.5
"1470" -104.5 24.5
"1471" -105.5 25.5
"1472" -104.5 25.5
"1473" -106.5 26.5
"1474" -107.5 27.5
"1475" -106.5 27.5
"1476" -105.5 26.5
"1477" -104.5 26.5
"1478" -105.5 27.5
"1479" -104.5 27.5
"1480" -111.5 28.5
"1481" -110.5 28.5
"1482" -111.5 29.5
"1483" -110.5 29.5
"1484" -109.5 28.5
"1485" -109.5 29.5
"1486" -108.5 29.5
"1487" -111.5 30.5
"1488" -110.5 30.5
"1489" -111.5 31.5
"1490" -110.5 31.5
"1491" -109.5 30.5
"1492" -108.5 30.5
"1493" -109.5 31.5
"1494" -108.5 31.5
"1495" -107.5 28.5
"1496" -106.5 28.5
"1497" -107.5 29.5
"1498" -106.5 29.5
"1499" -105.5 28.5
"1500" -104.5 28.5
"1501" -105.5 29.5
"1502" -104.5 29.5
"1503" -107.5 30.5
"1504" -106.5 30.5
"1505" -107.5 31.5
"1506" -106.5 31.5
"1507" -105.5 30.5
"1508" -104.5 30.5
"1509" -105.5 31.5
"1510" -104.5 31.5
"1511" -103.5 24.5
"1512" -103.5 25.5
"1513" -103.5 26.5
"1514" -103.5 27.5
"1515" -100.5 26.5
"1516" -100.5 27.5
"1517" -99.5 24.5
"1518" -98.5 24.5
"1519" -99.5 25.5
"1520" -98.5 25.5
"1521" -97.5 24.5
"1522" -97.5 25.5
"1523" -99.5 26.5
"1524" -98.5 26.5
"1525" -99.5 27.5
"1526" -98.5 27.5
"1527" -97.5 27.5
"1528" -103.5 28.5
"1529" -103.5 29.5
"1530" -100.5 29.5
"1531" -103.5 30.5
"1532" -102.5 30.5
"1533" -103.5 31.5
"1534" -102.5 31.5
"1535" -101.5 30.5
"1536" -100.5 30.5
"1537" -101.5 31.5
"1538" -100.5 31.5
"1539" -99.5 28.5
"1540" -98.5 28.5
"1541" -99.5 29.5
"1542" -98.5 29.5
"1543" -97.5 28.5
"1544" -96.5 28.5
"1545" -97.5 29.5
"1546" -96.5 29.5
"1547" -99.5 30.5
"1548" -98.5 30.5
"1549" -99.5 31.5
"1550" -98.5 31.5
"1551" -97.5 30.5
"1552" -96.5 30.5
"1553" -97.5 31.5
"1554" -96.5 31.5
"1555" -80.5 0.5
"1556" -81.5 7.5
"1557" -80.5 7.5
"1558" -92.5 14.5
"1559" -93.5 15.5
"1560" -92.5 15.5
"1561" -89.5 13.5
"1562" -88.5 13.5
"1563" -91.5 14.5
"1564" -90.5 14.5
"1565" -91.5 15.5
"1566" -90.5 15.5
"1567" -89.5 14.5
"1568" -88.5 14.5
"1569" -89.5 15.5
"1570" -88.5 15.5
"1571" -84.5 9.5
"1572" -86.5 11.5
"1573" -85.5 10.5
"1574" -84.5 10.5
"1575" -85.5 11.5
"1576" -84.5 11.5
"1577" -83.5 8.5
"1578" -82.5 8.5
"1579" -83.5 9.5
"1580" -82.5 9.5
"1581" -81.5 8.5
"1582" -80.5 8.5
"1583" -81.5 9.5
"1584" -80.5 9.5
"1585" -83.5 10.5
"1586" -83.5 11.5
"1587" -87.5 12.5
"1588" -86.5 12.5
"1589" -87.5 13.5
"1590" -86.5 13.5
"1591" -85.5 12.5
"1592" -84.5 12.5
"1593" -85.5 13.5
"1594" -84.5 13.5
"1595" -87.5 14.5
"1596" -86.5 14.5
"1597" -87.5 15.5
"1598" -86.5 15.5
"1599" -85.5 14.5
"1600" -84.5 14.5
"1601" -85.5 15.5
"1602" -84.5 15.5
"1603" -83.5 12.5
"1604" -83.5 13.5
"1605" -83.5 14.5
"1606" -79.5 0.5
"1607" -78.5 0.5
"1608" -79.5 1.5
"1609" -78.5 1.5
"1610" -77.5 0.5
"1611" -76.5 0.5
"1612" -77.5 1.5
"1613" -76.5 1.5
"1614" -78.5 2.5
"1615" -77.5 2.5
"1616" -76.5 2.5
"1617" -77.5 3.5
"1618" -76.5 3.5
"1619" -75.5 0.5
"1620" -74.5 0.5
"1621" -75.5 1.5
"1622" -74.5 1.5
"1623" -73.5 0.5
"1624" -72.5 0.5
"1625" -73.5 1.5
"1626" -72.5 1.5
"1627" -75.5 2.5
"1628" -74.5 2.5
"1629" -75.5 3.5
"1630" -74.5 3.5
"1631" -73.5 2.5
"1632" -72.5 2.5
"1633" -73.5 3.5
"1634" -72.5 3.5
"1635" -77.5 4.5
"1636" -76.5 4.5
"1637" -77.5 5.5
"1638" -76.5 5.5
"1639" -78.5 7.5
"1640" -77.5 6.5
"1641" -76.5 6.5
"1642" -77.5 7.5
"1643" -76.5 7.5
"1644" -75.5 4.5
"1645" -74.5 4.5
"1646" -75.5 5.5
"1647" -74.5 5.5
"1648" -73.5 4.5
"1649" -72.5 4.5
"1650" -73.5 5.5
"1651" -72.5 5.5
"1652" -75.5 6.5
"1653" -74.5 6.5
"1654" -75.5 7.5
"1655" -74.5 7.5
"1656" -73.5 6.5
"1657" -72.5 6.5
"1658" -73.5 7.5
"1659" -72.5 7.5
"1660" -71.5 0.5
"1661" -70.5 0.5
"1662" -71.5 1.5
"1663" -70.5 1.5
"1664" -69.5 0.5
"1665" -68.5 0.5
"1666" -69.5 1.5
"1667" -68.5 1.5
"1668" -71.5 2.5
"1669" -70.5 2.5
"1670" -71.5 3.5
"1671" -70.5 3.5
"1672" -69.5 2.5
"1673" -68.5 2.5
"1674" -69.5 3.5
"1675" -68.5 3.5
"1676" -67.5 0.5
"1677" -66.5 0.5
"1678" -67.5 1.5
"1679" -66.5 1.5
"1680" -65.5 0.5
"1681" -64.5 0.5
"1682" -65.5 1.5
"1683" -64.5 1.5
"1684" -67.5 2.5
"1685" -66.5 2.5
"1686" -67.5 3.5
"1687" -66.5 3.5
"1688" -65.5 2.5
"1689" -64.5 2.5
"1690" -65.5 3.5
"1691" -64.5 3.5
"1692" -71.5 4.5
"1693" -70.5 4.5
"1694" -71.5 5.5
"1695" -70.5 5.5
"1696" -69.5 4.5
"1697" -68.5 4.5
"1698" -69.5 5.5
"1699" -68.5 5.5
"1700" -71.5 6.5
"1701" -70.5 6.5
"1702" -71.5 7.5
"1703" -70.5 7.5
"1704" -69.5 6.5
"1705" -68.5 6.5
"1706" -69.5 7.5
"1707" -68.5 7.5
"1708" -67.5 4.5
"1709" -66.5 4.5
"1710" -67.5 5.5
"1711" -66.5 5.5
"1712" -65.5 4.5
"1713" -64.5 4.5
"1714" -65.5 5.5
"1715" -64.5 5.5
"1716" -67.5 6.5
"1717" -66.5 6.5
"1718" -67.5 7.5
"1719" -66.5 7.5
"1720" -65.5 6.5
"1721" -64.5 6.5
"1722" -65.5 7.5
"1723" -64.5 7.5
"1724" -78.5 8.5
"1725" -79.5 9.5
"1726" -78.5 9.5
"1727" -77.5 8.5
"1728" -76.5 8.5
"1729" -76.5 9.5
"1730" -75.5 8.5
"1731" -74.5 8.5
"1732" -75.5 9.5
"1733" -74.5 9.5
"1734" -73.5 8.5
"1735" -72.5 8.5
"1736" -73.5 9.5
"1737" -72.5 9.5
"1738" -75.5 10.5
"1739" -74.5 10.5
"1740" -74.5 11.5
"1741" -73.5 10.5
"1742" -72.5 10.5
"1743" -73.5 11.5
"1744" -72.5 11.5
"1745" -72.5 12.5
"1746" -71.5 8.5
"1747" -70.5 8.5
"1748" -71.5 9.5
"1749" -70.5 9.5
"1750" -69.5 8.5
"1751" -68.5 8.5
"1752" -69.5 9.5
"1753" -68.5 9.5
"1754" -71.5 10.5
"1755" -70.5 10.5
"1756" -71.5 11.5
"1757" -70.5 11.5
"1758" -69.5 10.5
"1759" -68.5 10.5
"1760" -69.5 11.5
"1761" -68.5 11.5
"1762" -67.5 8.5
"1763" -66.5 8.5
"1764" -67.5 9.5
"1765" -66.5 9.5
"1766" -65.5 8.5
"1767" -64.5 8.5
"1768" -65.5 9.5
"1769" -64.5 9.5
"1770" -67.5 10.5
"1771" -66.5 10.5
"1772" -65.5 10.5
"1773" -64.5 10.5
"1774" -64.5 11.5
"1775" -71.5 12.5
"1776" -70.5 12.5
"1777" -69.5 12.5
"1778" -95.5 16.5
"1779" -94.5 16.5
"1780" -95.5 17.5
"1781" -94.5 17.5
"1782" -93.5 16.5
"1783" -92.5 16.5
"1784" -93.5 17.5
"1785" -92.5 17.5
"1786" -95.5 18.5
"1787" -93.5 18.5
"1788" -92.5 18.5
"1789" -91.5 16.5
"1790" -90.5 16.5
"1791" -91.5 17.5
"1792" -90.5 17.5
"1793" -89.5 16.5
"1794" -88.5 16.5
"1795" -89.5 17.5
"1796" -88.5 17.5
"1797" -91.5 18.5
"1798" -90.5 18.5
"1799" -90.5 19.5
"1800" -89.5 18.5
"1801" -88.5 18.5
"1802" -89.5 19.5
"1803" -88.5 19.5
"1804" -90.5 20.5
"1805" -89.5 20.5
"1806" -88.5 20.5
"1807" -89.5 21.5
"1808" -88.5 21.5
"1809" -87.5 18.5
"1810" -87.5 19.5
"1811" -87.5 20.5
"1812" -86.5 20.5
"1813" -87.5 21.5
"1814" -95.5 29.5
"1815" -94.5 29.5
"1816" -95.5 30.5
"1817" -94.5 30.5
"1818" -95.5 31.5
"1819" -94.5 31.5
"1820" -93.5 30.5
"1821" -92.5 30.5
"1822" -93.5 31.5
"1823" -92.5 31.5
"1824" -90.5 29.5
"1825" -89.5 29.5
"1826" -91.5 30.5
"1827" -90.5 30.5
"1828" -91.5 31.5
"1829" -90.5 31.5
"1830" -89.5 30.5
"1831" -88.5 30.5
"1832" -89.5 31.5
"1833" -88.5 31.5
"1834" -81.5 24.5
"1835" -80.5 25.5
"1836" -82.5 27.5
"1837" -81.5 26.5
"1838" -80.5 26.5
"1839" -81.5 27.5
"1840" -80.5 27.5
"1841" -87.5 30.5
"1842" -87.5 31.5
"1843" -86.5 31.5
"1844" -85.5 30.5
"1845" -84.5 30.5
"1846" -85.5 31.5
"1847" -84.5 31.5
"1848" -82.5 28.5
"1849" -82.5 29.5
"1850" -81.5 28.5
"1851" -80.5 28.5
"1852" -81.5 29.5
"1853" -83.5 30.5
"1854" -82.5 30.5
"1855" -83.5 31.5
"1856" -82.5 31.5
"1857" -81.5 30.5
"1858" -81.5 31.5
"1859" -114.5 32.5
"1860" -112.5 33.5
"1861" -114.5 34.5
"1862" -111.5 32.5
"1863" -110.5 32.5
"1864" -111.5 33.5
"1865" -110.5 33.5
"1866" -109.5 32.5
"1867" -108.5 32.5
"1868" -107.5 32.5
"1869" -106.5 32.5
"1870" -107.5 33.5
"1871" -106.5 33.5
"1872" -105.5 32.5
"1873" -104.5 32.5
"1874" -105.5 33.5
"1875" -104.5 33.5
"1876" -106.5 34.5
"1877" -104.5 34.5
"1878" -104.5 35.5
"1879" -104.5 38.5
"1880" -103.5 32.5
"1881" -102.5 32.5
"1882" -103.5 33.5
"1883" -102.5 33.5
"1884" -101.5 32.5
"1885" -100.5 32.5
"1886" -101.5 33.5
"1887" -100.5 33.5
"1888" -103.5 34.5
"1889" -102.5 34.5
"1890" -103.5 35.5
"1891" -102.5 35.5
"1892" -101.5 34.5
"1893" -100.5 34.5
"1894" -101.5 35.5
"1895" -100.5 35.5
"1896" -99.5 32.5
"1897" -98.5 32.5
"1898" -99.5 33.5
"1899" -98.5 33.5
"1900" -97.5 32.5
"1901" -96.5 32.5
"1902" -97.5 33.5
"1903" -96.5 33.5
"1904" -99.5 34.5
"1905" -98.5 34.5
"1906" -99.5 35.5
"1907" -98.5 35.5
"1908" -97.5 34.5
"1909" -96.5 34.5
"1910" -97.5 35.5
"1911" -96.5 35.5
"1912" -103.5 36.5
"1913" -102.5 36.5
"1914" -102.5 37.5
"1915" -101.5 36.5
"1916" -100.5 36.5
"1917" -101.5 37.5
"1918" -100.5 37.5
"1919" -103.5 38.5
"1920" -102.5 38.5
"1921" -101.5 38.5
"1922" -100.5 38.5
"1923" -100.5 39.5
"1924" -99.5 36.5
"1925" -98.5 36.5
"1926" -99.5 37.5
"1927" -98.5 37.5
"1928" -97.5 36.5
"1929" -96.5 36.5
"1930" -97.5 37.5
"1931" -96.5 37.5
"1932" -99.5 38.5
"1933" -98.5 38.5
"1934" -99.5 39.5
"1935" -98.5 39.5
"1936" -97.5 38.5
"1937" -96.5 38.5
"1938" -97.5 39.5
"1939" -96.5 39.5
"1940" -99.5 40.5
"1941" -98.5 40.5
"1942" -97.5 40.5
"1943" -96.5 40.5
"1944" -95.5 32.5
"1945" -94.5 32.5
"1946" -95.5 33.5
"1947" -94.5 33.5
"1948" -93.5 32.5
"1949" -92.5 32.5
"1950" -93.5 33.5
"1951" -92.5 33.5
"1952" -95.5 34.5
"1953" -94.5 34.5
"1954" -95.5 35.5
"1955" -94.5 35.5
"1956" -93.5 34.5
"1957" -92.5 34.5
"1958" -93.5 35.5
"1959" -92.5 35.5
"1960" -91.5 32.5
"1961" -90.5 32.5
"1962" -91.5 33.5
"1963" -90.5 33.5
"1964" -89.5 32.5
"1965" -88.5 32.5
"1966" -89.5 33.5
"1967" -88.5 33.5
"1968" -91.5 34.5
"1969" -90.5 34.5
"1970" -91.5 35.5
"1971" -90.5 35.5
"1972" -89.5 34.5
"1973" -88.5 34.5
"1974" -89.5 35.5
"1975" -88.5 35.5
"1976" -95.5 36.5
"1977" -94.5 36.5
"1978" -95.5 37.5
"1979" -94.5 37.5
"1980" -93.5 36.5
"1981" -92.5 36.5
"1982" -93.5 37.5
"1983" -92.5 37.5
"1984" -95.5 38.5
"1985" -94.5 38.5
"1986" -95.5 39.5
"1987" -94.5 39.5
"1988" -93.5 38.5
"1989" -92.5 38.5
"1990" -91.5 36.5
"1991" -90.5 36.5
"1992" -91.5 37.5
"1993" -89.5 36.5
"1994" -88.5 36.5
"1995" -89.5 37.5
"1996" -88.5 37.5
"1997" -89.5 38.5
"1998" -88.5 38.5
"1999" -87.5 32.5
"2000" -86.5 32.5
"2001" -87.5 33.5
"2002" -86.5 33.5
"2003" -85.5 32.5
"2004" -84.5 32.5
"2005" -85.5 33.5
"2006" -84.5 33.5
"2007" -87.5 34.5
"2008" -86.5 34.5
"2009" -87.5 35.5
"2010" -86.5 35.5
"2011" -85.5 34.5
"2012" -84.5 34.5
"2013" -85.5 35.5
"2014" -84.5 35.5
"2015" -83.5 32.5
"2016" -82.5 32.5
"2017" -83.5 33.5
"2018" -82.5 33.5
"2019" -81.5 32.5
"2020" -80.5 32.5
"2021" -81.5 33.5
"2022" -80.5 33.5
"2023" -83.5 34.5
"2024" -82.5 34.5
"2025" -83.5 35.5
"2026" -82.5 35.5
"2027" -81.5 34.5
"2028" -80.5 34.5
"2029" -81.5 35.5
"2030" -80.5 35.5
"2031" -87.5 36.5
"2032" -86.5 36.5
"2033" -87.5 37.5
"2034" -85.5 36.5
"2035" -84.5 36.5
"2036" -85.5 37.5
"2037" -84.5 37.5
"2038" -83.5 36.5
"2039" -83.5 37.5
"2040" -80.5 36.5
"2041" -95.5 40.5
"2042" -79.5 33.5
"2043" -79.5 34.5
"2044" -78.5 34.5
"2045" -79.5 35.5
"2046" -78.5 35.5
"2047" -77.5 34.5
"2048" -77.5 35.5
"2049" -76.5 35.5
"2050" -79.5 36.5
"2051" -78.5 36.5
"2052" -79.5 37.5
"2053" -78.5 37.5
"2054" -77.5 36.5
"2055" -76.5 36.5
"2056" -77.5 37.5
"2057" -76.5 37.5
"2058" -77.5 38.5
"2059" -76.5 38.5
"2060" -76.5 39.5
"2061" -75.5 38.5
"2062" -75.5 39.5
"2063" -74.5 39.5
"2064" -75.5 40.5
"2065" -74.5 40.5
"2066" -63.5 0.5
"2067" -62.5 0.5
"2068" -63.5 1.5
"2069" -62.5 1.5
"2070" -61.5 0.5
"2071" -60.5 0.5
"2072" -61.5 1.5
"2073" -60.5 1.5
"2074" -63.5 2.5
"2075" -62.5 2.5
"2076" -63.5 3.5
"2077" -62.5 3.5
"2078" -61.5 2.5
"2079" -60.5 2.5
"2080" -61.5 3.5
"2081" -60.5 3.5
"2082" -59.5 0.5
"2083" -58.5 0.5
"2084" -59.5 1.5
"2085" -58.5 1.5
"2086" -57.5 0.5
"2087" -56.5 0.5
"2088" -57.5 1.5
"2089" -56.5 1.5
"2090" -59.5 2.5
"2091" -58.5 2.5
"2092" -59.5 3.5
"2093" -58.5 3.5
"2094" -57.5 2.5
"2095" -56.5 2.5
"2096" -57.5 3.5
"2097" -56.5 3.5
"2098" -63.5 4.5
"2099" -62.5 4.5
"2100" -63.5 5.5
"2101" -62.5 5.5
"2102" -61.5 4.5
"2103" -60.5 4.5
"2104" -61.5 5.5
"2105" -60.5 5.5
"2106" -63.5 6.5
"2107" -62.5 6.5
"2108" -63.5 7.5
"2109" -62.5 7.5
"2110" -61.5 6.5
"2111" -60.5 6.5
"2112" -61.5 7.5
"2113" -60.5 7.5
"2114" -59.5 4.5
"2115" -58.5 4.5
"2116" -59.5 5.5
"2117" -58.5 5.5
