"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	859	"ROOT"
"2"	1	2	886	859	"Genetic"
"3"	1	3	886	859	"Genetic"
"4"	1	4	886	859	"Genetic"
"5"	1	5	886	859	"Genetic"
"6"	1	6	886	859	"Genetic"
"7"	1	7	886	859	"Genetic"
"8"	1	8	884	859	"Genetic"
"9"	1	9	882	859	"Genetic"
"10"	1	10	882	859	"Genetic"
"11"	1	11	882	859	"Genetic"
"12"	1	12	882	859	"Genetic"
"13"	1	13	882	859	"Genetic"
"14"	7	14	882	859	"Genetic"
"15"	1	15	881	859	"Genetic"
"16"	1	16	881	859	"Genetic"
"17"	6	17	881	859	"Genetic"
"18"	14	18	881	859	"Genetic"
"19"	14	19	881	859	"Genetic"
"20"	1	20	880	859	"Genetic"
"21"	1	21	880	859	"Genetic"
"22"	1	22	880	859	"Genetic"
"23"	3	23	880	859	"Genetic"
"24"	15	24	880	859	"Genetic"
"25"	15	25	880	859	"Genetic"
"26"	3	26	879	859	"Genetic"
"27"	15	27	879	859	"Genetic"
"28"	24	28	879	859	"Genetic"
"29"	24	29	879	859	"Genetic"
"30"	1	30	878	859	"Genetic"
"31"	18	31	878	859	"Genetic"
"32"	19	32	878	859	"Genetic"
"33"	21	33	878	859	"Genetic"
"34"	21	34	878	859	"Genetic"
"35"	21	35	878	859	"Genetic"
"36"	21	36	878	859	"Genetic"
"37"	21	37	878	859	"Genetic"
"38"	21	38	878	859	"Genetic"
"39"	24	39	878	859	"Genetic"
"40"	24	40	878	859	"Genetic"
"41"	25	41	878	859	"Genetic"
"42"	1	42	877	859	"Genetic"
"43"	1	43	877	859	"Genetic"
"44"	1	44	877	859	"Genetic"
"45"	9	45	877	859	"Genetic"
"46"	16	46	877	859	"Genetic"
"47"	24	47	877	859	"Genetic"
"48"	24	48	877	859	"Genetic"
"49"	25	49	877	859	"Genetic"
"50"	36	50	877	859	"Genetic"
"51"	1	51	876	859	"Genetic"
"52"	3	52	876	859	"Genetic"
"53"	9	53	876	859	"Genetic"
"54"	9	54	876	859	"Genetic"
"55"	21	55	876	859	"Genetic"
"56"	27	56	876	859	"Genetic"
"57"	29	57	876	859	"Genetic"
"58"	32	58	876	859	"Genetic"
"59"	36	59	876	859	"Genetic"
"60"	46	60	876	859	"Genetic"
"61"	49	61	876	859	"Genetic"
"62"	1	62	875	859	"Genetic"
"63"	5	63	875	859	"Genetic"
"64"	9	64	875	859	"Genetic"
"65"	15	65	875	859	"Genetic"
"66"	20	66	875	859	"Genetic"
"67"	29	67	875	859	"Genetic"
"68"	34	68	875	859	"Genetic"
