"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	867	"ROOT"
"2"	1	2	886	867	"Genetic"
"3"	1	3	886	867	"Genetic"
"4"	1	4	886	867	"Genetic"
"5"	1	5	884	867	"Genetic"
"6"	1	6	884	867	"Genetic"
"7"	1	7	884	867	"Genetic"
"8"	1	8	884	867	"Genetic"
"9"	1	9	883	867	"Genetic"
"10"	1	10	883	867	"Genetic"
"11"	1	11	882	867	"Genetic"
"12"	1	12	882	867	"Genetic"
"13"	1	13	882	867	"Genetic"
"14"	1	14	882	867	"Genetic"
"15"	1	15	882	867	"Genetic"
"16"	1	16	881	867	"Genetic"
"17"	12	17	881	867	"Genetic"
"18"	12	18	881	867	"Genetic"
"19"	12	19	881	867	"Genetic"
"20"	12	20	881	867	"Genetic"
"21"	12	21	881	867	"Genetic"
"22"	12	22	881	867	"Genetic"
"23"	1	23	880	867	"Genetic"
"24"	11	24	880	867	"Genetic"
"25"	12	25	880	867	"Genetic"
"26"	18	26	880	867	"Genetic"
"27"	18	27	880	867	"Genetic"
"28"	9	28	879	867	"Genetic"
"29"	14	29	879	867	"Genetic"
"30"	18	30	879	867	"Genetic"
"31"	18	31	879	867	"Genetic"
"32"	23	32	879	867	"Genetic"
"33"	1	33	878	867	"Genetic"
"34"	11	34	878	867	"Genetic"
"35"	11	35	878	867	"Genetic"
"36"	18	36	878	867	"Genetic"
"37"	18	37	878	867	"Genetic"
"38"	18	38	878	867	"Genetic"
"39"	22	39	878	867	"Genetic"
"40"	24	40	878	867	"Genetic"
"41"	25	41	878	867	"Genetic"
"42"	25	42	878	867	"Genetic"
"43"	1	43	877	867	"Genetic"
"44"	41	44	877	867	"Genetic"
"45"	41	45	877	867	"Genetic"
"46"	1	46	876	867	"Genetic"
"47"	1	47	876	867	"Genetic"
"48"	1	48	876	867	"Genetic"
"49"	18	49	876	867	"Genetic"
"50"	35	50	876	867	"Genetic"
"51"	41	51	876	867	"Genetic"
"52"	1	52	875	867	"Genetic"
"53"	1	53	875	867	"Genetic"
"54"	26	54	875	867	"Genetic"
"55"	41	55	875	867	"Genetic"
"56"	41	56	875	867	"Genetic"
"57"	41	57	875	867	"Genetic"
"58"	41	58	875	867	"Genetic"
"59"	41	59	875	867	"Genetic"
"60"	1	60	874	867	"Genetic"
"61"	18	61	874	867	"Genetic"
"62"	41	62	874	867	"Genetic"
"63"	41	63	874	867	"Genetic"
"64"	41	64	874	867	"Genetic"
"65"	55	65	874	867	"Genetic"
"66"	58	66	874	867	"Genetic"
"67"	58	67	874	867	"Genetic"
"68"	1	68	873	867	"Genetic"
"69"	48	69	873	867	"Genetic"
"70"	49	70	873	867	"Genetic"
"71"	51	71	873	867	"Genetic"
"72"	52	72	873	867	"Genetic"
"73"	55	73	873	867	"Genetic"
"74"	55	74	873	867	"Genetic"
"75"	55	75	873	867	"Genetic"
"76"	55	76	873	867	"Genetic"
"77"	55	77	873	867	"Genetic"
"78"	65	78	873	867	"Genetic"
"79"	65	79	873	867	"Genetic"
"80"	66	80	873	867	"Genetic"
"81"	66	81	873	867	"Genetic"
"82"	1	82	872	867	"Genetic"
"83"	13	83	872	867	"Genetic"
"84"	24	84	872	867	"Genetic"
"85"	41	85	872	867	"Genetic"
"86"	66	86	872	867	"Genetic"
"87"	68	87	872	867	"Genetic"
"88"	68	88	872	867	"Genetic"
"89"	69	89	872	867	"Genetic"
"90"	79	90	872	867	"Genetic"
"91"	79	91	872	867	"Genetic"
"92"	79	92	872	867	"Genetic"
"93"	3	93	871	867	"Genetic"
"94"	68	94	871	867	"Genetic"
"95"	69	95	871	867	"Genetic"
"96"	86	96	871	867	"Genetic"
"97"	3	97	870	867	"Genetic"
"98"	11	98	870	867	"Genetic"
"99"	18	99	870	867	"Genetic"
"100"	37	100	870	867	"Genetic"
"101"	37	101	870	867	"Genetic"
"102"	49	102	870	867	"Genetic"
"103"	62	103	870	867	"Genetic"
"104"	68	104	870	867	"Genetic"
"105"	71	105	870	867	"Genetic"
"106"	84	106	870	867	"Genetic"
"107"	93	107	870	867	"Genetic"
"108"	94	108	870	867	"Genetic"
"109"	1	109	869	867	"Genetic"
"110"	1	110	869	867	"Genetic"
"111"	2	111	869	867	"Genetic"
"112"	7	112	869	867	"Genetic"
"113"	8	113	869	867	"Genetic"
"114"	16	114	869	867	"Genetic"
"115"	28	115	869	867	"Genetic"
"116"	37	116	869	867	"Genetic"
"117"	49	117	869	867	"Genetic"
"118"	66	118	869	867	"Genetic"
"119"	66	119	869	867	"Genetic"
"120"	80	120	869	867	"Genetic"
"121"	95	121	869	867	"Genetic"
"122"	95	122	869	867	"Genetic"
"123"	95	123	869	867	"Genetic"
"124"	102	124	869	867	"Genetic"
"125"	108	125	869	867	"Genetic"
"126"	4	126	868	867	"Genetic"
"127"	5	127	868	867	"Genetic"
"128"	5	128	868	867	"Genetic"
"129"	7	129	868	867	"Genetic"
"130"	8	130	868	867	"Genetic"
"131"	37	131	868	867	"Genetic"
"132"	41	132	868	867	"Genetic"
"133"	49	133	868	867	"Genetic"
"134"	49	134	868	867	"Genetic"
"135"	49	135	868	867	"Genetic"
"136"	66	136	868	867	"Genetic"
"137"	68	137	868	867	"Genetic"
"138"	68	138	868	867	"Genetic"
"139"	68	139	868	867	"Genetic"
"140"	86	140	868	867	"Genetic"
"141"	95	141	868	867	"Genetic"
"142"	95	142	868	867	"Genetic"
"143"	95	143	868	867	"Genetic"
"144"	95	144	868	867	"Genetic"
"145"	100	145	868	867	"Genetic"
"146"	109	146	868	867	"Genetic"
"147"	110	147	868	867	"Genetic"
"148"	116	148	868	867	"Genetic"
"149"	3	149	867	867	"Genetic"
"150"	3	150	867	867	"Genetic"
"151"	4	151	867	867	"Genetic"
"152"	7	152	867	867	"Genetic"
"153"	9	153	867	867	"Genetic"
"154"	26	154	867	867	"Genetic"
"155"	37	155	867	867	"Genetic"
"156"	37	156	867	867	"Genetic"
"157"	37	157	867	867	"Genetic"
"158"	41	158	867	867	"Genetic"
"159"	49	159	867	867	"Genetic"
"160"	66	160	867	867	"Genetic"
"161"	68	161	867	867	"Genetic"
"162"	69	162	867	867	"Genetic"
"163"	111	163	867	867	"Genetic"
"164"	127	164	867	867	"Genetic"
"165"	131	165	867	867	"Genetic"
"166"	135	166	867	867	"Genetic"
"167"	148	167	867	867	"Genetic"
"168"	148	168	867	867	"Genetic"
