"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	858	"ROOT"
"2"	1	2	888	858	"Genetic"
"3"	1	3	888	858	"Genetic"
"4"	1	4	887	858	"Genetic"
"5"	1	5	886	858	"Genetic"
"6"	1	6	886	858	"Genetic"
"7"	6	7	885	858	"Genetic"
"8"	6	8	884	858	"Genetic"
"9"	6	9	884	858	"Genetic"
"10"	8	10	883	858	"Genetic"
"11"	8	11	883	858	"Genetic"
"12"	8	12	883	858	"Genetic"
"13"	8	13	883	858	"Genetic"
"14"	6	14	882	858	"Genetic"
"15"	10	15	882	858	"Genetic"
"16"	13	16	882	858	"Genetic"
"17"	13	17	882	858	"Genetic"
"18"	8	18	881	858	"Genetic"
"19"	13	19	881	858	"Genetic"
"20"	13	20	881	858	"Genetic"
"21"	13	21	881	858	"Genetic"
"22"	1	22	880	858	"Genetic"
"23"	13	23	880	858	"Genetic"
"24"	10	24	879	858	"Genetic"
"25"	13	25	879	858	"Genetic"
"26"	13	26	879	858	"Genetic"
"27"	10	27	878	858	"Genetic"
"28"	10	28	878	858	"Genetic"
"29"	24	29	878	858	"Genetic"
"30"	25	30	878	858	"Genetic"
"31"	25	31	878	858	"Genetic"
"32"	25	32	878	858	"Genetic"
"33"	25	33	878	858	"Genetic"
"34"	25	34	877	858	"Genetic"
"35"	25	35	877	858	"Genetic"
"36"	25	36	877	858	"Genetic"
"37"	25	37	877	858	"Genetic"
"38"	30	38	877	858	"Genetic"
"39"	30	39	877	858	"Genetic"
"40"	30	40	877	858	"Genetic"
"41"	30	41	877	858	"Genetic"
"42"	10	42	876	858	"Genetic"
"43"	25	43	876	858	"Genetic"
"44"	31	44	876	858	"Genetic"
"45"	34	45	876	858	"Genetic"
"46"	34	46	876	858	"Genetic"
"47"	40	47	876	858	"Genetic"
"48"	25	48	875	858	"Genetic"
"49"	32	49	875	858	"Genetic"
"50"	32	50	875	858	"Genetic"
"51"	46	51	875	858	"Genetic"
"52"	10	52	874	858	"Genetic"
"53"	10	53	874	858	"Genetic"
"54"	30	54	874	858	"Genetic"
"55"	49	55	874	858	"Genetic"
"56"	27	56	873	858	"Genetic"
"57"	30	57	873	858	"Genetic"
"58"	4	58	872	858	"Genetic"
"59"	5	59	872	858	"Genetic"
"60"	10	60	872	858	"Genetic"
"61"	10	61	872	858	"Genetic"
"62"	22	62	872	858	"Genetic"
"63"	24	63	872	858	"Genetic"
"64"	30	64	872	858	"Genetic"
"65"	30	65	872	858	"Genetic"
"66"	30	66	872	858	"Genetic"
"67"	30	67	872	858	"Genetic"
"68"	33	68	872	858	"Genetic"
"69"	45	69	872	858	"Genetic"
"70"	8	70	871	858	"Genetic"
"71"	61	71	871	858	"Genetic"
"72"	64	72	871	858	"Genetic"
"73"	64	73	871	858	"Genetic"
"74"	68	74	871	858	"Genetic"
"75"	1	75	870	858	"Genetic"
"76"	4	76	870	858	"Genetic"
"77"	5	77	870	858	"Genetic"
"78"	7	78	870	858	"Genetic"
"79"	14	79	870	858	"Genetic"
"80"	59	80	870	858	"Genetic"
"81"	60	81	870	858	"Genetic"
"82"	64	82	870	858	"Genetic"
"83"	70	83	870	858	"Genetic"
"84"	3	84	869	858	"Genetic"
"85"	6	85	869	858	"Genetic"
"86"	6	86	869	858	"Genetic"
"87"	6	87	869	858	"Genetic"
"88"	7	88	869	858	"Genetic"
"89"	7	89	869	858	"Genetic"
"90"	10	90	869	858	"Genetic"
"91"	24	91	869	858	"Genetic"
"92"	25	92	869	858	"Genetic"
"93"	78	93	869	858	"Genetic"
"94"	80	94	869	858	"Genetic"
"95"	82	95	869	858	"Genetic"
"96"	3	96	868	858	"Genetic"
"97"	4	97	868	858	"Genetic"
"98"	9	98	868	858	"Genetic"
"99"	13	99	868	858	"Genetic"
"100"	22	100	868	858	"Genetic"
"101"	47	101	868	858	"Genetic"
"102"	47	102	868	858	"Genetic"
"103"	47	103	868	858	"Genetic"
"104"	82	104	868	858	"Genetic"
"105"	85	105	868	858	"Genetic"
"106"	89	106	868	858	"Genetic"
"107"	95	107	868	858	"Genetic"
"108"	95	108	868	858	"Genetic"
"109"	5	109	867	858	"Genetic"
"110"	5	110	867	858	"Genetic"
"111"	16	111	867	858	"Genetic"
"112"	25	112	867	858	"Genetic"
"113"	30	113	867	858	"Genetic"
"114"	47	114	867	858	"Genetic"
"115"	63	115	867	858	"Genetic"
"116"	64	116	867	858	"Genetic"
"117"	70	117	867	858	"Genetic"
"118"	80	118	867	858	"Genetic"
"119"	81	119	867	858	"Genetic"
"120"	89	120	867	858	"Genetic"
"121"	95	121	867	858	"Genetic"
"122"	96	122	867	858	"Genetic"
"123"	100	123	867	858	"Genetic"
"124"	6	124	866	858	"Genetic"
"125"	10	125	866	858	"Genetic"
"126"	13	126	866	858	"Genetic"
"127"	15	127	866	858	"Genetic"
"128"	15	128	866	858	"Genetic"
"129"	17	129	866	858	"Genetic"
"130"	17	130	866	858	"Genetic"
"131"	17	131	866	858	"Genetic"
"132"	17	132	866	858	"Genetic"
"133"	19	133	866	858	"Genetic"
"134"	19	134	866	858	"Genetic"
"135"	19	135	866	858	"Genetic"
"136"	27	136	866	858	"Genetic"
"137"	43	137	866	858	"Genetic"
"138"	61	138	866	858	"Genetic"
"139"	64	139	866	858	"Genetic"
"140"	64	140	866	858	"Genetic"
"141"	79	141	866	858	"Genetic"
"142"	82	142	866	858	"Genetic"
"143"	82	143	866	858	"Genetic"
"144"	83	144	866	858	"Genetic"
"145"	89	145	866	858	"Genetic"
"146"	89	146	866	858	"Genetic"
"147"	89	147	866	858	"Genetic"
"148"	89	148	866	858	"Genetic"
"149"	90	149	866	858	"Genetic"
"150"	100	150	866	858	"Genetic"
"151"	2	151	865	858	"Genetic"
"152"	3	152	865	858	"Genetic"
"153"	3	153	865	858	"Genetic"
"154"	3	154	865	858	"Genetic"
"155"	4	155	865	858	"Genetic"
"156"	4	156	865	858	"Genetic"
"157"	9	157	865	858	"Genetic"
"158"	11	158	865	858	"Genetic"
"159"	13	159	865	858	"Genetic"
"160"	15	160	865	858	"Genetic"
"161"	15	161	865	858	"Genetic"
"162"	23	162	865	858	"Genetic"
"163"	44	163	865	858	"Genetic"
"164"	100	164	865	858	"Genetic"
"165"	100	165	865	858	"Genetic"
"166"	100	166	865	858	"Genetic"
"167"	100	167	865	858	"Genetic"
"168"	100	168	865	858	"Genetic"
"169"	113	169	865	858	"Genetic"
"170"	113	170	865	858	"Genetic"
"171"	129	171	865	858	"Genetic"
"172"	129	172	865	858	"Genetic"
"173"	138	173	865	858	"Genetic"
"174"	147	174	865	858	"Genetic"
"175"	147	175	865	858	"Genetic"
"176"	147	176	865	858	"Genetic"
"177"	147	177	865	858	"Genetic"
"178"	147	178	865	858	"Genetic"
"179"	147	179	865	858	"Genetic"
"180"	2	180	864	858	"Genetic"
"181"	3	181	864	858	"Genetic"
"182"	4	182	864	858	"Genetic"
"183"	12	183	864	858	"Genetic"
"184"	13	184	864	858	"Genetic"
"185"	14	185	864	858	"Genetic"
"186"	14	186	864	858	"Genetic"
"187"	14	187	864	858	"Genetic"
"188"	18	188	864	858	"Genetic"
"189"	21	189	864	858	"Genetic"
"190"	28	190	864	858	"Genetic"
"191"	32	191	864	858	"Genetic"
"192"	63	192	864	858	"Genetic"
"193"	76	193	864	858	"Genetic"
"194"	76	194	864	858	"Genetic"
"195"	82	195	864	858	"Genetic"
"196"	85	196	864	858	"Genetic"
"197"	85	197	864	858	"Genetic"
"198"	95	198	864	858	"Genetic"
"199"	106	199	864	858	"Genetic"
"200"	114	200	864	858	"Genetic"
"201"	114	201	864	858	"Genetic"
"202"	126	202	864	858	"Genetic"
"203"	131	203	864	858	"Genetic"
"204"	133	204	864	858	"Genetic"
"205"	133	205	864	858	"Genetic"
"206"	133	206	864	858	"Genetic"
"207"	145	207	864	858	"Genetic"
"208"	152	208	864	858	"Genetic"
"209"	152	209	864	858	"Genetic"
"210"	163	210	864	858	"Genetic"
"211"	171	211	864	858	"Genetic"
"212"	171	212	864	858	"Genetic"
"213"	177	213	864	858	"Genetic"
"214"	177	214	864	858	"Genetic"
"215"	2	215	863	858	"Genetic"
"216"	2	216	863	858	"Genetic"
"217"	2	217	863	858	"Genetic"
"218"	2	218	863	858	"Genetic"
"219"	2	219	863	858	"Genetic"
"220"	11	220	863	858	"Genetic"
"221"	14	221	863	858	"Genetic"
"222"	17	222	863	858	"Genetic"
"223"	18	223	863	858	"Genetic"
"224"	18	224	863	858	"Genetic"
"225"	20	225	863	858	"Genetic"
"226"	20	226	863	858	"Genetic"
"227"	24	227	863	858	"Genetic"
"228"	24	228	863	858	"Genetic"
"229"	25	229	863	858	"Genetic"
"230"	30	230	863	858	"Genetic"
"231"	37	231	863	858	"Genetic"
"232"	37	232	863	858	"Genetic"
"233"	50	233	863	858	"Genetic"
"234"	75	234	863	858	"Genetic"
"235"	84	235	863	858	"Genetic"
"236"	89	236	863	858	"Genetic"
"237"	90	237	863	858	"Genetic"
"238"	90	238	863	858	"Genetic"
"239"	90	239	863	858	"Genetic"
