"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	860	"ROOT"
"2"	1	2	890	860	"Genetic"
"3"	1	3	890	860	"Genetic"
"4"	1	4	888	860	"Genetic"
"5"	1	5	888	860	"Genetic"
"6"	1	6	887	860	"Genetic"
"7"	1	7	887	860	"Genetic"
"8"	1	8	886	860	"Genetic"
"9"	1	9	885	860	"Genetic"
"10"	1	10	885	860	"Genetic"
"11"	1	11	885	860	"Genetic"
"12"	1	12	885	860	"Genetic"
"13"	1	13	884	860	"Genetic"
"14"	1	14	884	860	"Genetic"
"15"	1	15	884	860	"Genetic"
"16"	13	16	883	860	"Genetic"
"17"	13	17	883	860	"Genetic"
"18"	13	18	883	860	"Genetic"
"19"	13	19	882	860	"Genetic"
"20"	13	20	882	860	"Genetic"
"21"	13	21	882	860	"Genetic"
"22"	13	22	882	860	"Genetic"
"23"	13	23	882	860	"Genetic"
"24"	13	24	882	860	"Genetic"
"25"	13	25	882	860	"Genetic"
"26"	13	26	882	860	"Genetic"
"27"	13	27	882	860	"Genetic"
"28"	13	28	882	860	"Genetic"
"29"	13	29	882	860	"Genetic"
"30"	15	30	882	860	"Genetic"
"31"	13	31	881	860	"Genetic"
"32"	17	32	881	860	"Genetic"
"33"	21	33	881	860	"Genetic"
"34"	29	34	881	860	"Genetic"
"35"	13	35	880	860	"Genetic"
"36"	13	36	880	860	"Genetic"
"37"	13	37	880	860	"Genetic"
"38"	15	38	880	860	"Genetic"
"39"	15	39	879	860	"Genetic"
"40"	20	40	879	860	"Genetic"
"41"	21	41	879	860	"Genetic"
"42"	21	42	879	860	"Genetic"
"43"	19	43	878	860	"Genetic"
"44"	33	44	878	860	"Genetic"
"45"	39	45	878	860	"Genetic"
"46"	33	46	877	860	"Genetic"
"47"	42	47	877	860	"Genetic"
"48"	42	48	877	860	"Genetic"
"49"	44	49	877	860	"Genetic"
"50"	44	50	877	860	"Genetic"
"51"	21	51	876	860	"Genetic"
"52"	33	52	876	860	"Genetic"
"53"	42	53	876	860	"Genetic"
"54"	42	54	876	860	"Genetic"
"55"	42	55	876	860	"Genetic"
"56"	2	56	875	860	"Genetic"
"57"	2	57	875	860	"Genetic"
"58"	15	58	875	860	"Genetic"
"59"	3	59	874	860	"Genetic"
"60"	3	60	873	860	"Genetic"
"61"	10	61	873	860	"Genetic"
"62"	47	62	873	860	"Genetic"
"63"	47	63	873	860	"Genetic"
"64"	47	64	873	860	"Genetic"
"65"	52	65	873	860	"Genetic"
"66"	56	66	873	860	"Genetic"
"67"	11	67	872	860	"Genetic"
"68"	53	68	872	860	"Genetic"
"69"	53	69	872	860	"Genetic"
"70"	56	70	872	860	"Genetic"
"71"	59	71	872	860	"Genetic"
"72"	61	72	872	860	"Genetic"
"73"	3	73	871	860	"Genetic"
"74"	21	74	871	860	"Genetic"
"75"	21	75	871	860	"Genetic"
"76"	23	76	871	860	"Genetic"
"77"	44	77	871	860	"Genetic"
"78"	56	78	871	860	"Genetic"
"79"	56	79	871	860	"Genetic"
"80"	2	80	870	860	"Genetic"
"81"	3	81	870	860	"Genetic"
"82"	3	82	870	860	"Genetic"
"83"	5	83	870	860	"Genetic"
"84"	17	84	870	860	"Genetic"
"85"	21	85	870	860	"Genetic"
"86"	21	86	870	860	"Genetic"
"87"	33	87	870	860	"Genetic"
"88"	53	88	870	860	"Genetic"
"89"	1	89	869	860	"Genetic"
"90"	3	90	869	860	"Genetic"
"91"	4	91	869	860	"Genetic"
"92"	4	92	869	860	"Genetic"
"93"	7	93	869	860	"Genetic"
"94"	23	94	869	860	"Genetic"
"95"	38	95	869	860	"Genetic"
"96"	53	96	869	860	"Genetic"
"97"	56	97	869	860	"Genetic"
"98"	71	98	869	860	"Genetic"
"99"	78	99	869	860	"Genetic"
"100"	85	100	869	860	"Genetic"
"101"	85	101	869	860	"Genetic"
"102"	3	102	868	860	"Genetic"
"103"	3	103	868	860	"Genetic"
"104"	3	104	868	860	"Genetic"
"105"	4	105	868	860	"Genetic"
"106"	4	106	868	860	"Genetic"
"107"	4	107	868	860	"Genetic"
"108"	4	108	868	860	"Genetic"
"109"	7	109	868	860	"Genetic"
"110"	9	110	868	860	"Genetic"
"111"	9	111	868	860	"Genetic"
"112"	9	112	868	860	"Genetic"
"113"	11	113	868	860	"Genetic"
"114"	11	114	868	860	"Genetic"
"115"	17	115	868	860	"Genetic"
"116"	17	116	868	860	"Genetic"
"117"	21	117	868	860	"Genetic"
"118"	29	118	868	860	"Genetic"
"119"	31	119	868	860	"Genetic"
"120"	37	120	868	860	"Genetic"
"121"	1	121	867	860	"Genetic"
"122"	1	122	867	860	"Genetic"
"123"	5	123	867	860	"Genetic"
"124"	6	124	867	860	"Genetic"
"125"	7	125	867	860	"Genetic"
"126"	7	126	867	860	"Genetic"
"127"	7	127	867	860	"Genetic"
"128"	7	128	867	860	"Genetic"
"129"	8	129	867	860	"Genetic"
"130"	11	130	867	860	"Genetic"
"131"	11	131	867	860	"Genetic"
"132"	12	132	867	860	"Genetic"
"133"	14	133	867	860	"Genetic"
"134"	14	134	867	860	"Genetic"
"135"	15	135	867	860	"Genetic"
"136"	17	136	867	860	"Genetic"
"137"	17	137	867	860	"Genetic"
"138"	19	138	867	860	"Genetic"
"139"	19	139	867	860	"Genetic"
"140"	21	140	867	860	"Genetic"
"141"	29	141	867	860	"Genetic"
"142"	31	142	867	860	"Genetic"
"143"	39	143	867	860	"Genetic"
"144"	39	144	867	860	"Genetic"
"145"	56	145	867	860	"Genetic"
"146"	56	146	867	860	"Genetic"
"147"	56	147	867	860	"Genetic"
"148"	56	148	867	860	"Genetic"
"149"	58	149	867	860	"Genetic"
"150"	61	150	867	860	"Genetic"
"151"	71	151	867	860	"Genetic"
"152"	72	152	867	860	"Genetic"
"153"	72	153	867	860	"Genetic"
"154"	78	154	867	860	"Genetic"
"155"	78	155	867	860	"Genetic"
"156"	85	156	867	860	"Genetic"
"157"	92	157	867	860	"Genetic"
"158"	110	158	867	860	"Genetic"
"159"	110	159	867	860	"Genetic"
"160"	1	160	866	860	"Genetic"
"161"	1	161	866	860	"Genetic"
"162"	5	162	866	860	"Genetic"
"163"	7	163	866	860	"Genetic"
"164"	9	164	866	860	"Genetic"
"165"	9	165	866	860	"Genetic"
"166"	11	166	866	860	"Genetic"
"167"	11	167	866	860	"Genetic"
"168"	11	168	866	860	"Genetic"
"169"	11	169	866	860	"Genetic"
"170"	11	170	866	860	"Genetic"
"171"	11	171	866	860	"Genetic"
"172"	12	172	866	860	"Genetic"
"173"	20	173	866	860	"Genetic"
"174"	25	174	866	860	"Genetic"
"175"	25	175	866	860	"Genetic"
"176"	29	176	866	860	"Genetic"
"177"	39	177	866	860	"Genetic"
"178"	40	178	866	860	"Genetic"
"179"	43	179	866	860	"Genetic"
"180"	51	180	866	860	"Genetic"
"181"	56	181	866	860	"Genetic"
"182"	58	182	866	860	"Genetic"
"183"	78	183	866	860	"Genetic"
"184"	88	184	866	860	"Genetic"
"185"	92	185	866	860	"Genetic"
"186"	107	186	866	860	"Genetic"
"187"	107	187	866	860	"Genetic"
"188"	110	188	866	860	"Genetic"
"189"	124	189	866	860	"Genetic"
"190"	124	190	866	860	"Genetic"
"191"	125	191	866	860	"Genetic"
"192"	126	192	866	860	"Genetic"
"193"	136	193	866	860	"Genetic"
"194"	139	194	866	860	"Genetic"
"195"	143	195	866	860	"Genetic"
"196"	143	196	866	860	"Genetic"
"197"	144	197	866	860	"Genetic"
"198"	144	198	866	860	"Genetic"
"199"	155	199	866	860	"Genetic"
"200"	158	200	866	860	"Genetic"
"201"	158	201	866	860	"Genetic"
"202"	3	202	865	860	"Genetic"
"203"	12	203	865	860	"Genetic"
"204"	12	204	865	860	"Genetic"
"205"	12	205	865	860	"Genetic"
"206"	12	206	865	860	"Genetic"
"207"	13	207	865	860	"Genetic"
"208"	14	208	865	860	"Genetic"
"209"	15	209	865	860	"Genetic"
"210"	16	210	865	860	"Genetic"
"211"	18	211	865	860	"Genetic"
"212"	23	212	865	860	"Genetic"
"213"	23	213	865	860	"Genetic"
"214"	32	214	865	860	"Genetic"
"215"	33	215	865	860	"Genetic"
"216"	33	216	865	860	"Genetic"
"217"	39	217	865	860	"Genetic"
"218"	45	218	865	860	"Genetic"
"219"	67	219	865	860	"Genetic"
"220"	77	220	865	860	"Genetic"
"221"	78	221	865	860	"Genetic"
"222"	107	222	865	860	"Genetic"
"223"	108	223	865	860	"Genetic"
"224"	110	224	865	860	"Genetic"
"225"	126	225	865	860	"Genetic"
"226"	126	226	865	860	"Genetic"
"227"	126	227	865	860	"Genetic"
"228"	126	228	865	860	"Genetic"
"229"	130	229	865	860	"Genetic"
"230"	135	230	865	860	"Genetic"
"231"	139	231	865	860	"Genetic"
"232"	139	232	865	860	"Genetic"
"233"	139	233	865	860	"Genetic"
"234"	139	234	865	860	"Genetic"
"235"	143	235	865	860	"Genetic"
"236"	149	236	865	860	"Genetic"
"237"	149	237	865	860	"Genetic"
"238"	150	238	865	860	"Genetic"
"239"	164	239	865	860	"Genetic"
"240"	165	240	865	860	"Genetic"
"241"	166	241	865	860	"Genetic"
"242"	170	242	865	860	"Genetic"
"243"	173	243	865	860	"Genetic"
"244"	181	244	865	860	"Genetic"
"245"	185	245	865	860	"Genetic"
"246"	185	246	865	860	"Genetic"
"247"	189	247	865	860	"Genetic"
"248"	189	248	865	860	"Genetic"
"249"	199	249	865	860	"Genetic"
"250"	2	250	864	860	"Genetic"
"251"	3	251	864	860	"Genetic"
"252"	5	252	864	860	"Genetic"
"253"	5	253	864	860	"Genetic"
"254"	5	254	864	860	"Genetic"
"255"	5	255	864	860	"Genetic"
"256"	7	256	864	860	"Genetic"
"257"	8	257	864	860	"Genetic"
"258"	18	258	864	860	"Genetic"
"259"	18	259	864	860	"Genetic"
"260"	25	260	864	860	"Genetic"
"261"	26	261	864	860	"Genetic"
"262"	26	262	864	860	"Genetic"
"263"	26	263	864	860	"Genetic"
"264"	26	264	864	860	"Genetic"
"265"	26	265	864	860	"Genetic"
"266"	26	266	864	860	"Genetic"
"267"	26	267	864	860	"Genetic"
"268"	26	268	864	860	"Genetic"
"269"	28	269	864	860	"Genetic"
"270"	29	270	864	860	"Genetic"
"271"	29	271	864	860	"Genetic"
"272"	30	272	864	860	"Genetic"
"273"	34	273	864	860	"Genetic"
"274"	36	274	864	860	"Genetic"
"275"	38	275	864	860	"Genetic"
"276"	40	276	864	860	"Genetic"
"277"	42	277	864	860	"Genetic"
"278"	51	278	864	860	"Genetic"
"279"	51	279	864	860	"Genetic"
"280"	51	280	864	860	"Genetic"
"281"	82	281	864	860	"Genetic"
"282"	82	282	864	860	"Genetic"
"283"	93	283	864	860	"Genetic"
"284"	96	284	864	860	"Genetic"
"285"	96	285	864	860	"Genetic"
"286"	111	286	864	860	"Genetic"
"287"	124	287	864	860	"Genetic"
"288"	124	288	864	860	"Genetic"
"289"	135	289	864	860	"Genetic"
"290"	136	290	864	860	"Genetic"
"291"	140	291	864	860	"Genetic"
"292"	143	292	864	860	"Genetic"
"293"	151	293	864	860	"Genetic"
"294"	160	294	864	860	"Genetic"
"295"	168	295	864	860	"Genetic"
"296"	168	296	864	860	"Genetic"
"297"	173	297	864	860	"Genetic"
"298"	173	298	864	860	"Genetic"
"299"	179	299	864	860	"Genetic"
"300"	181	300	864	860	"Genetic"
"301"	189	301	864	860	"Genetic"
"302"	200	302	864	860	"Genetic"
"303"	203	303	864	860	"Genetic"
"304"	204	304	864	860	"Genetic"
"305"	212	305	864	860	"Genetic"
"306"	215	306	864	860	"Genetic"
"307"	225	307	864	860	"Genetic"
"308"	229	308	864	860	"Genetic"
"309"	235	309	864	860	"Genetic"
"310"	240	310	864	860	"Genetic"
"311"	240	311	864	860	"Genetic"
"312"	245	312	864	860	"Genetic"
"313"	249	313	864	860	"Genetic"
"314"	5	314	863	860	"Genetic"
"315"	6	315	863	860	"Genetic"
"316"	6	316	863	860	"Genetic"
"317"	6	317	863	860	"Genetic"
"318"	7	318	863	860	"Genetic"
"319"	7	319	863	860	"Genetic"
"320"	7	320	863	860	"Genetic"
"321"	7	321	863	860	"Genetic"
"322"	8	322	863	860	"Genetic"
"323"	8	323	863	860	"Genetic"
"324"	8	324	863	860	"Genetic"
"325"	13	325	863	860	"Genetic"
"326"	21	326	863	860	"Genetic"
"327"	21	327	863	860	"Genetic"
"328"	23	328	863	860	"Genetic"
"329"	23	329	863	860	"Genetic"
"330"	23	330	863	860	"Genetic"
"331"	26	331	863	860	"Genetic"
"332"	29	332	863	860	"Genetic"
"333"	29	333	863	860	"Genetic"
"334"	30	334	863	860	"Genetic"
