"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	869	"ROOT"
"2"	1	2	889	869	"Genetic"
"3"	1	3	886	869	"Genetic"
"4"	1	4	885	869	"Genetic"
"5"	1	5	885	869	"Genetic"
"6"	1	6	884	869	"Genetic"
"7"	1	7	884	869	"Genetic"
"8"	1	8	884	869	"Genetic"
"9"	1	9	884	869	"Genetic"
"10"	1	10	883	869	"Genetic"
"11"	1	11	883	869	"Genetic"
"12"	1	12	883	869	"Genetic"
"13"	1	13	883	869	"Genetic"
"14"	1	14	883	869	"Genetic"
"15"	8	15	883	869	"Genetic"
"16"	1	16	882	869	"Genetic"
"17"	8	17	882	869	"Genetic"
"18"	8	18	882	869	"Genetic"
"19"	8	19	882	869	"Genetic"
"20"	8	20	882	869	"Genetic"
"21"	8	21	882	869	"Genetic"
"22"	8	22	882	869	"Genetic"
"23"	8	23	882	869	"Genetic"
"24"	8	24	882	869	"Genetic"
"25"	8	25	882	869	"Genetic"
"26"	8	26	882	869	"Genetic"
"27"	1	27	881	869	"Genetic"
"28"	11	28	881	869	"Genetic"
"29"	14	29	881	869	"Genetic"
"30"	23	30	881	869	"Genetic"
"31"	23	31	881	869	"Genetic"
"32"	23	32	881	869	"Genetic"
"33"	1	33	880	869	"Genetic"
"34"	8	34	880	869	"Genetic"
"35"	23	35	880	869	"Genetic"
"36"	23	36	880	869	"Genetic"
"37"	24	37	880	869	"Genetic"
"38"	25	38	880	869	"Genetic"
"39"	8	39	879	869	"Genetic"
"40"	18	40	879	869	"Genetic"
"41"	22	41	879	869	"Genetic"
"42"	35	42	878	869	"Genetic"
"43"	35	43	878	869	"Genetic"
"44"	35	44	878	869	"Genetic"
"45"	35	45	878	869	"Genetic"
"46"	35	46	878	869	"Genetic"
"47"	35	47	878	869	"Genetic"
"48"	7	48	877	869	"Genetic"
"49"	18	49	877	869	"Genetic"
"50"	42	50	877	869	"Genetic"
"51"	42	51	877	869	"Genetic"
"52"	42	52	877	869	"Genetic"
"53"	35	53	876	869	"Genetic"
"54"	44	54	876	869	"Genetic"
"55"	49	55	876	869	"Genetic"
"56"	49	56	876	869	"Genetic"
"57"	50	57	876	869	"Genetic"
"58"	2	58	875	869	"Genetic"
"59"	17	59	875	869	"Genetic"
"60"	30	60	875	869	"Genetic"
"61"	35	61	875	869	"Genetic"
"62"	35	62	875	869	"Genetic"
"63"	39	63	875	869	"Genetic"
"64"	52	64	875	869	"Genetic"
"65"	35	65	874	869	"Genetic"
"66"	35	66	874	869	"Genetic"
"67"	35	67	874	869	"Genetic"
"68"	39	68	874	869	"Genetic"
"69"	40	69	874	869	"Genetic"
"70"	44	70	874	869	"Genetic"
"71"	44	71	874	869	"Genetic"
"72"	44	72	874	869	"Genetic"
"73"	44	73	874	869	"Genetic"
"74"	49	74	874	869	"Genetic"
"75"	61	75	874	869	"Genetic"
"76"	25	76	873	869	"Genetic"
"77"	25	77	873	869	"Genetic"
"78"	28	78	873	869	"Genetic"
"79"	35	79	873	869	"Genetic"
"80"	42	80	873	869	"Genetic"
"81"	57	81	873	869	"Genetic"
"82"	61	82	873	869	"Genetic"
"83"	70	83	873	869	"Genetic"
"84"	71	84	873	869	"Genetic"
"85"	71	85	873	869	"Genetic"
"86"	71	86	873	869	"Genetic"
"87"	18	87	872	869	"Genetic"
"88"	35	88	872	869	"Genetic"
"89"	35	89	872	869	"Genetic"
"90"	49	90	872	869	"Genetic"
"91"	58	91	872	869	"Genetic"
"92"	58	92	872	869	"Genetic"
"93"	82	93	872	869	"Genetic"
"94"	84	94	872	869	"Genetic"
"95"	1	95	871	869	"Genetic"
"96"	2	96	871	869	"Genetic"
"97"	3	97	871	869	"Genetic"
"98"	23	98	871	869	"Genetic"
"99"	25	99	871	869	"Genetic"
"100"	25	100	871	869	"Genetic"
"101"	27	101	871	869	"Genetic"
"102"	28	102	871	869	"Genetic"
"103"	28	103	871	869	"Genetic"
"104"	39	104	871	869	"Genetic"
"105"	44	105	871	869	"Genetic"
"106"	44	106	871	869	"Genetic"
"107"	82	107	871	869	"Genetic"
"108"	82	108	871	869	"Genetic"
"109"	84	109	871	869	"Genetic"
"110"	5	110	870	869	"Genetic"
"111"	6	111	870	869	"Genetic"
"112"	9	112	870	869	"Genetic"
"113"	25	113	870	869	"Genetic"
"114"	25	114	870	869	"Genetic"
"115"	25	115	870	869	"Genetic"
"116"	32	116	870	869	"Genetic"
"117"	39	117	870	869	"Genetic"
"118"	71	118	870	869	"Genetic"
"119"	109	119	870	869	"Genetic"
"120"	4	120	869	869	"Genetic"
"121"	23	121	869	869	"Genetic"
"122"	25	122	869	869	"Genetic"
"123"	30	123	869	869	"Genetic"
"124"	30	124	869	869	"Genetic"
"125"	49	125	869	869	"Genetic"
"126"	67	126	869	869	"Genetic"
"127"	91	127	869	869	"Genetic"
"128"	91	128	869	869	"Genetic"
"129"	109	129	869	869	"Genetic"
"130"	112	130	869	869	"Genetic"
"131"	119	131	869	869	"Genetic"
"132"	119	132	869	869	"Genetic"
