"longitude" "latitude"
"1" -99.475 40.1916666666667
"2" -98.125 40.1916666666667
"3" -96.775 40.1916666666667
"4" -95.425 40.1916666666667
"5" -75.175 40.1916666666667
"6" -104.875 38.575
"7" -103.525 38.575
"8" -102.175 38.575
"9" -100.825 38.575
"10" -99.475 38.575
"11" -98.125 38.575
"12" -96.775 38.575
"13" -95.425 38.575
"14" -94.075 38.575
"15" -92.725 38.575
"16" -88.675 38.575
"17" -77.875 38.575
"18" -76.525 38.575
"19" -75.175 38.575
"20" -103.525 36.9583333333333
"21" -102.175 36.9583333333333
"22" -100.825 36.9583333333333
"23" -99.475 36.9583333333333
"24" -98.125 36.9583333333333
"25" -96.775 36.9583333333333
"26" -95.425 36.9583333333333
"27" -94.075 36.9583333333333
"28" -92.725 36.9583333333333
"29" -91.375 36.9583333333333
"30" -90.025 36.9583333333333
"31" -88.675 36.9583333333333
"32" -87.325 36.9583333333333
"33" -85.975 36.9583333333333
"34" -84.625 36.9583333333333
"35" -83.275 36.9583333333333
"36" -80.575 36.9583333333333
"37" -79.225 36.9583333333333
"38" -77.875 36.9583333333333
"39" -76.525 36.9583333333333
"40" -104.875 35.3416666666667
"41" -103.525 35.3416666666667
"42" -102.175 35.3416666666667
"43" -100.825 35.3416666666667
"44" -99.475 35.3416666666667
"45" -98.125 35.3416666666667
"46" -96.775 35.3416666666667
"47" -95.425 35.3416666666667
"48" -94.075 35.3416666666667
"49" -92.725 35.3416666666667
"50" -91.375 35.3416666666667
"51" -90.025 35.3416666666667
"52" -88.675 35.3416666666667
"53" -87.325 35.3416666666667
"54" -85.975 35.3416666666667
"55" -84.625 35.3416666666667
"56" -83.275 35.3416666666667
"57" -81.925 35.3416666666667
"58" -80.575 35.3416666666667
"59" -79.225 35.3416666666667
"60" -77.875 35.3416666666667
"61" -76.525 35.3416666666667
"62" -112.975 33.725
"63" -111.625 33.725
"64" -110.275 33.725
"65" -107.575 33.725
"66" -106.225 33.725
"67" -104.875 33.725
"68" -103.525 33.725
"69" -102.175 33.725
"70" -100.825 33.725
"71" -99.475 33.725
"72" -98.125 33.725
"73" -96.775 33.725
"74" -95.425 33.725
"75" -94.075 33.725
"76" -92.725 33.725
