"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	860	"ROOT"
"2"	1	2	890	860	"Genetic"
"3"	1	3	890	860	"Genetic"
"4"	1	4	888	860	"Genetic"
"5"	1	5	888	860	"Genetic"
"6"	1	6	888	860	"Genetic"
"7"	1	7	887	860	"Genetic"
"8"	1	8	887	860	"Genetic"
"9"	1	9	887	860	"Genetic"
"10"	1	10	887	860	"Genetic"
"11"	6	11	887	860	"Genetic"
"12"	1	12	886	860	"Genetic"
"13"	1	13	886	860	"Genetic"
"14"	6	14	886	860	"Genetic"
"15"	7	15	886	860	"Genetic"
"16"	9	16	886	860	"Genetic"
"17"	9	17	886	860	"Genetic"
"18"	9	18	886	860	"Genetic"
"19"	9	19	886	860	"Genetic"
"20"	9	20	886	860	"Genetic"
"21"	1	21	885	860	"Genetic"
"22"	9	22	885	860	"Genetic"
"23"	9	23	885	860	"Genetic"
"24"	4	24	884	860	"Genetic"
"25"	4	25	884	860	"Genetic"
"26"	9	26	884	860	"Genetic"
"27"	1	27	883	860	"Genetic"
"28"	9	28	883	860	"Genetic"
"29"	9	29	883	860	"Genetic"
"30"	1	30	882	860	"Genetic"
"31"	25	31	882	860	"Genetic"
"32"	28	32	882	860	"Genetic"
"33"	1	33	881	860	"Genetic"
"34"	9	34	881	860	"Genetic"
"35"	32	35	881	860	"Genetic"
"36"	32	36	881	860	"Genetic"
"37"	24	37	880	860	"Genetic"
"38"	29	38	880	860	"Genetic"
"39"	9	39	879	860	"Genetic"
"40"	9	40	878	860	"Genetic"
"41"	31	41	878	860	"Genetic"
"42"	31	42	878	860	"Genetic"
"43"	32	43	878	860	"Genetic"
"44"	39	44	878	860	"Genetic"
"45"	32	45	877	860	"Genetic"
"46"	32	46	877	860	"Genetic"
"47"	42	47	877	860	"Genetic"
"48"	39	48	876	860	"Genetic"
"49"	39	49	876	860	"Genetic"
"50"	3	50	875	860	"Genetic"
"51"	42	51	875	860	"Genetic"
"52"	43	52	875	860	"Genetic"
"53"	17	53	874	860	"Genetic"
"54"	40	54	874	860	"Genetic"
"55"	43	55	874	860	"Genetic"
"56"	3	56	873	860	"Genetic"
"57"	6	57	873	860	"Genetic"
"58"	13	58	873	860	"Genetic"
"59"	17	59	873	860	"Genetic"
"60"	40	60	873	860	"Genetic"
"61"	7	61	872	860	"Genetic"
"62"	14	62	872	860	"Genetic"
"63"	39	63	872	860	"Genetic"
"64"	40	64	872	860	"Genetic"
"65"	42	65	872	860	"Genetic"
"66"	7	66	871	860	"Genetic"
"67"	8	67	871	860	"Genetic"
"68"	12	68	871	860	"Genetic"
"69"	14	69	871	860	"Genetic"
"70"	14	70	871	860	"Genetic"
"71"	14	71	871	860	"Genetic"
"72"	16	72	871	860	"Genetic"
"73"	20	73	871	860	"Genetic"
"74"	37	74	871	860	"Genetic"
"75"	43	75	871	860	"Genetic"
"76"	47	76	871	860	"Genetic"
"77"	56	77	871	860	"Genetic"
"78"	56	78	871	860	"Genetic"
"79"	56	79	871	860	"Genetic"
"80"	64	80	871	860	"Genetic"
"81"	4	81	870	860	"Genetic"
"82"	13	82	870	860	"Genetic"
"83"	13	83	870	860	"Genetic"
"84"	20	84	870	860	"Genetic"
"85"	20	85	870	860	"Genetic"
"86"	21	86	870	860	"Genetic"
"87"	53	87	870	860	"Genetic"
"88"	56	88	870	860	"Genetic"
"89"	59	89	870	860	"Genetic"
"90"	75	90	870	860	"Genetic"
"91"	78	91	870	860	"Genetic"
"92"	4	92	869	860	"Genetic"
"93"	8	93	869	860	"Genetic"
"94"	8	94	869	860	"Genetic"
"95"	8	95	869	860	"Genetic"
"96"	10	96	869	860	"Genetic"
"97"	10	97	869	860	"Genetic"
"98"	16	98	869	860	"Genetic"
"99"	25	99	869	860	"Genetic"
"100"	25	100	869	860	"Genetic"
"101"	32	101	869	860	"Genetic"
"102"	39	102	869	860	"Genetic"
"103"	53	103	869	860	"Genetic"
"104"	53	104	869	860	"Genetic"
"105"	53	105	869	860	"Genetic"
"106"	54	106	869	860	"Genetic"
"107"	83	107	869	860	"Genetic"
"108"	84	108	869	860	"Genetic"
"109"	2	109	868	860	"Genetic"
"110"	4	110	868	860	"Genetic"
"111"	13	111	868	860	"Genetic"
"112"	14	112	868	860	"Genetic"
"113"	14	113	868	860	"Genetic"
"114"	17	114	868	860	"Genetic"
"115"	29	115	868	860	"Genetic"
"116"	32	116	868	860	"Genetic"
"117"	32	117	868	860	"Genetic"
"118"	35	118	868	860	"Genetic"
"119"	43	119	868	860	"Genetic"
"120"	47	120	868	860	"Genetic"
"121"	47	121	868	860	"Genetic"
"122"	53	122	868	860	"Genetic"
"123"	53	123	868	860	"Genetic"
"124"	69	124	868	860	"Genetic"
"125"	74	125	868	860	"Genetic"
"126"	77	126	868	860	"Genetic"
"127"	84	127	868	860	"Genetic"
"128"	85	128	868	860	"Genetic"
"129"	102	129	868	860	"Genetic"
"130"	103	130	868	860	"Genetic"
"131"	103	131	868	860	"Genetic"
"132"	105	132	868	860	"Genetic"
"133"	3	133	867	860	"Genetic"
"134"	3	134	867	860	"Genetic"
"135"	3	135	867	860	"Genetic"
"136"	5	136	867	860	"Genetic"
"137"	5	137	867	860	"Genetic"
"138"	6	138	867	860	"Genetic"
"139"	12	139	867	860	"Genetic"
"140"	13	140	867	860	"Genetic"
"141"	13	141	867	860	"Genetic"
"142"	17	142	867	860	"Genetic"
"143"	17	143	867	860	"Genetic"
"144"	18	144	867	860	"Genetic"
"145"	22	145	867	860	"Genetic"
"146"	27	146	867	860	"Genetic"
"147"	30	147	867	860	"Genetic"
"148"	30	148	867	860	"Genetic"
"149"	37	149	867	860	"Genetic"
"150"	39	150	867	860	"Genetic"
"151"	39	151	867	860	"Genetic"
"152"	39	152	867	860	"Genetic"
"153"	39	153	867	860	"Genetic"
"154"	40	154	867	860	"Genetic"
"155"	40	155	867	860	"Genetic"
"156"	47	156	867	860	"Genetic"
"157"	55	157	867	860	"Genetic"
"158"	61	158	867	860	"Genetic"
"159"	61	159	867	860	"Genetic"
"160"	64	160	867	860	"Genetic"
"161"	77	161	867	860	"Genetic"
"162"	77	162	867	860	"Genetic"
"163"	84	163	867	860	"Genetic"
"164"	86	164	867	860	"Genetic"
"165"	86	165	867	860	"Genetic"
"166"	95	166	867	860	"Genetic"
"167"	97	167	867	860	"Genetic"
"168"	97	168	867	860	"Genetic"
"169"	99	169	867	860	"Genetic"
"170"	99	170	867	860	"Genetic"
"171"	101	171	867	860	"Genetic"
"172"	109	172	867	860	"Genetic"
"173"	110	173	867	860	"Genetic"
"174"	110	174	867	860	"Genetic"
"175"	110	175	867	860	"Genetic"
"176"	112	176	867	860	"Genetic"
"177"	112	177	867	860	"Genetic"
"178"	112	178	867	860	"Genetic"
"179"	129	179	867	860	"Genetic"
"180"	1	180	866	860	"Genetic"
"181"	6	181	866	860	"Genetic"
"182"	6	182	866	860	"Genetic"
"183"	6	183	866	860	"Genetic"
"184"	8	184	866	860	"Genetic"
"185"	10	185	866	860	"Genetic"
"186"	12	186	866	860	"Genetic"
"187"	13	187	866	860	"Genetic"
"188"	15	188	866	860	"Genetic"
"189"	18	189	866	860	"Genetic"
"190"	19	190	866	860	"Genetic"
"191"	20	191	866	860	"Genetic"
"192"	22	192	866	860	"Genetic"
"193"	30	193	866	860	"Genetic"
"194"	33	194	866	860	"Genetic"
"195"	40	195	866	860	"Genetic"
"196"	41	196	866	860	"Genetic"
"197"	45	197	866	860	"Genetic"
"198"	46	198	866	860	"Genetic"
"199"	47	199	866	860	"Genetic"
"200"	57	200	866	860	"Genetic"
"201"	59	201	866	860	"Genetic"
"202"	74	202	866	860	"Genetic"
"203"	74	203	866	860	"Genetic"
"204"	77	204	866	860	"Genetic"
"205"	84	205	866	860	"Genetic"
"206"	86	206	866	860	"Genetic"
"207"	86	207	866	860	"Genetic"
"208"	93	208	866	860	"Genetic"
"209"	93	209	866	860	"Genetic"
"210"	93	210	866	860	"Genetic"
"211"	93	211	866	860	"Genetic"
"212"	95	212	866	860	"Genetic"
"213"	100	213	866	860	"Genetic"
"214"	100	214	866	860	"Genetic"
"215"	105	215	866	860	"Genetic"
"216"	109	216	866	860	"Genetic"
"217"	110	217	866	860	"Genetic"
"218"	110	218	866	860	"Genetic"
"219"	112	219	866	860	"Genetic"
"220"	112	220	866	860	"Genetic"
"221"	115	221	866	860	"Genetic"
"222"	115	222	866	860	"Genetic"
"223"	115	223	866	860	"Genetic"
"224"	120	224	866	860	"Genetic"
"225"	123	225	866	860	"Genetic"
"226"	129	226	866	860	"Genetic"
"227"	133	227	866	860	"Genetic"
"228"	149	228	866	860	"Genetic"
"229"	152	229	866	860	"Genetic"
"230"	157	230	866	860	"Genetic"
"231"	4	231	865	860	"Genetic"
"232"	6	232	865	860	"Genetic"
"233"	6	233	865	860	"Genetic"
"234"	15	234	865	860	"Genetic"
"235"	15	235	865	860	"Genetic"
"236"	15	236	865	860	"Genetic"
"237"	15	237	865	860	"Genetic"
"238"	15	238	865	860	"Genetic"
"239"	18	239	865	860	"Genetic"
"240"	18	240	865	860	"Genetic"
"241"	20	241	865	860	"Genetic"
"242"	20	242	865	860	"Genetic"
"243"	22	243	865	860	"Genetic"
"244"	23	244	865	860	"Genetic"
"245"	26	245	865	860	"Genetic"
"246"	26	246	865	860	"Genetic"
"247"	30	247	865	860	"Genetic"
"248"	30	248	865	860	"Genetic"
"249"	30	249	865	860	"Genetic"
"250"	30	250	865	860	"Genetic"
"251"	30	251	865	860	"Genetic"
"252"	30	252	865	860	"Genetic"
"253"	30	253	865	860	"Genetic"
"254"	31	254	865	860	"Genetic"
"255"	40	255	865	860	"Genetic"
"256"	41	256	865	860	"Genetic"
"257"	41	257	865	860	"Genetic"
"258"	47	258	865	860	"Genetic"
"259"	47	259	865	860	"Genetic"
"260"	93	260	865	860	"Genetic"
"261"	93	261	865	860	"Genetic"
"262"	93	262	865	860	"Genetic"
"263"	95	263	865	860	"Genetic"
"264"	99	264	865	860	"Genetic"
"265"	99	265	865	860	"Genetic"
"266"	99	266	865	860	"Genetic"
"267"	99	267	865	860	"Genetic"
"268"	105	268	865	860	"Genetic"
"269"	105	269	865	860	"Genetic"
"270"	109	270	865	860	"Genetic"
"271"	109	271	865	860	"Genetic"
"272"	123	272	865	860	"Genetic"
"273"	123	273	865	860	"Genetic"
"274"	129	274	865	860	"Genetic"
"275"	146	275	865	860	"Genetic"
"276"	158	276	865	860	"Genetic"
"277"	161	277	865	860	"Genetic"
"278"	166	278	865	860	"Genetic"
"279"	173	279	865	860	"Genetic"
"280"	177	280	865	860	"Genetic"
"281"	187	281	865	860	"Genetic"
"282"	190	282	865	860	"Genetic"
"283"	198	283	865	860	"Genetic"
"284"	198	284	865	860	"Genetic"
"285"	205	285	865	860	"Genetic"
"286"	206	286	865	860	"Genetic"
"287"	217	287	865	860	"Genetic"
"288"	224	288	865	860	"Genetic"
"289"	229	289	865	860	"Genetic"
"290"	5	290	864	860	"Genetic"
"291"	5	291	864	860	"Genetic"
"292"	6	292	864	860	"Genetic"
"293"	6	293	864	860	"Genetic"
"294"	9	294	864	860	"Genetic"
"295"	18	295	864	860	"Genetic"
"296"	20	296	864	860	"Genetic"
"297"	22	297	864	860	"Genetic"
"298"	23	298	864	860	"Genetic"
"299"	23	299	864	860	"Genetic"
"300"	29	300	864	860	"Genetic"
"301"	31	301	864	860	"Genetic"
"302"	36	302	864	860	"Genetic"
"303"	36	303	864	860	"Genetic"
"304"	37	304	864	860	"Genetic"
"305"	37	305	864	860	"Genetic"
"306"	45	306	864	860	"Genetic"
"307"	47	307	864	860	"Genetic"
"308"	74	308	864	860	"Genetic"
"309"	77	309	864	860	"Genetic"
"310"	77	310	864	860	"Genetic"
"311"	77	311	864	860	"Genetic"
"312"	93	312	864	860	"Genetic"
"313"	98	313	864	860	"Genetic"
"314"	101	314	864	860	"Genetic"
"315"	109	315	864	860	"Genetic"
"316"	116	316	864	860	"Genetic"
"317"	139	317	864	860	"Genetic"
"318"	139	318	864	860	"Genetic"
"319"	158	319	864	860	"Genetic"
"320"	158	320	864	860	"Genetic"
"321"	158	321	864	860	"Genetic"
"322"	176	322	864	860	"Genetic"
"323"	185	323	864	860	"Genetic"
"324"	190	324	864	860	"Genetic"
"325"	193	325	864	860	"Genetic"
"326"	206	326	864	860	"Genetic"
"327"	208	327	864	860	"Genetic"
"328"	219	328	864	860	"Genetic"
"329"	219	329	864	860	"Genetic"
"330"	220	330	864	860	"Genetic"
"331"	235	331	864	860	"Genetic"
"332"	239	332	864	860	"Genetic"
"333"	239	333	864	860	"Genetic"
"334"	272	334	864	860	"Genetic"
