"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	867	"ROOT"
"2"	1	2	889	867	"Genetic"
"3"	1	3	888	867	"Genetic"
"4"	1	4	888	867	"Genetic"
"5"	1	5	888	867	"Genetic"
"6"	1	6	888	867	"Genetic"
"7"	1	7	886	867	"Genetic"
"8"	6	8	886	867	"Genetic"
"9"	7	9	885	867	"Genetic"
"10"	7	10	885	867	"Genetic"
"11"	7	11	881	867	"Genetic"
"12"	7	12	880	867	"Genetic"
"13"	7	13	880	867	"Genetic"
"14"	7	14	879	867	"Genetic"
"15"	7	15	879	867	"Genetic"
"16"	7	16	879	867	"Genetic"
"17"	12	17	879	867	"Genetic"
"18"	15	18	878	867	"Genetic"
"19"	17	19	878	867	"Genetic"
"20"	7	20	877	867	"Genetic"
"21"	15	21	877	867	"Genetic"
"22"	15	22	877	867	"Genetic"
"23"	18	23	877	867	"Genetic"
"24"	18	24	877	867	"Genetic"
"25"	18	25	877	867	"Genetic"
"26"	18	26	877	867	"Genetic"
"27"	1	27	876	867	"Genetic"
"28"	15	28	876	867	"Genetic"
"29"	17	29	876	867	"Genetic"
"30"	17	30	876	867	"Genetic"
"31"	18	31	876	867	"Genetic"
"32"	21	32	876	867	"Genetic"
"33"	21	33	876	867	"Genetic"
"34"	21	34	876	867	"Genetic"
"35"	22	35	876	867	"Genetic"
"36"	24	36	876	867	"Genetic"
"37"	7	37	875	867	"Genetic"
"38"	29	38	875	867	"Genetic"
"39"	29	39	875	867	"Genetic"
"40"	29	40	875	867	"Genetic"
"41"	2	41	874	867	"Genetic"
"42"	2	42	874	867	"Genetic"
"43"	2	43	874	867	"Genetic"
"44"	2	44	874	867	"Genetic"
"45"	10	45	874	867	"Genetic"
"46"	13	46	874	867	"Genetic"
"47"	27	47	874	867	"Genetic"
"48"	29	48	874	867	"Genetic"
"49"	18	49	873	867	"Genetic"
"50"	18	50	873	867	"Genetic"
"51"	24	51	873	867	"Genetic"
"52"	29	52	873	867	"Genetic"
"53"	35	53	873	867	"Genetic"
"54"	43	54	873	867	"Genetic"
"55"	48	55	873	867	"Genetic"
"56"	48	56	873	867	"Genetic"
"57"	6	57	872	867	"Genetic"
"58"	6	58	872	867	"Genetic"
"59"	22	59	872	867	"Genetic"
"60"	32	60	872	867	"Genetic"
"61"	32	61	872	867	"Genetic"
"62"	41	62	872	867	"Genetic"
"63"	41	63	872	867	"Genetic"
"64"	48	64	872	867	"Genetic"
"65"	48	65	872	867	"Genetic"
"66"	6	66	871	867	"Genetic"
"67"	17	67	871	867	"Genetic"
"68"	17	68	871	867	"Genetic"
"69"	41	69	871	867	"Genetic"
"70"	48	70	871	867	"Genetic"
"71"	48	71	871	867	"Genetic"
"72"	50	72	871	867	"Genetic"
"73"	2	73	870	867	"Genetic"
"74"	3	74	870	867	"Genetic"
"75"	7	75	870	867	"Genetic"
"76"	41	76	870	867	"Genetic"
"77"	48	77	870	867	"Genetic"
"78"	48	78	870	867	"Genetic"
"79"	62	79	870	867	"Genetic"
"80"	64	80	870	867	"Genetic"
"81"	66	81	870	867	"Genetic"
"82"	4	82	869	867	"Genetic"
"83"	5	83	869	867	"Genetic"
"84"	18	84	869	867	"Genetic"
"85"	18	85	869	867	"Genetic"
"86"	18	86	869	867	"Genetic"
"87"	18	87	869	867	"Genetic"
"88"	22	88	869	867	"Genetic"
"89"	39	89	869	867	"Genetic"
"90"	42	90	869	867	"Genetic"
"91"	47	91	869	867	"Genetic"
"92"	47	92	869	867	"Genetic"
"93"	66	93	869	867	"Genetic"
"94"	74	94	869	867	"Genetic"
"95"	75	95	869	867	"Genetic"
"96"	76	96	869	867	"Genetic"
"97"	81	97	869	867	"Genetic"
"98"	4	98	868	867	"Genetic"
"99"	9	99	868	867	"Genetic"
"100"	18	100	868	867	"Genetic"
"101"	18	101	868	867	"Genetic"
"102"	18	102	868	867	"Genetic"
"103"	22	103	868	867	"Genetic"
"104"	87	104	868	867	"Genetic"
"105"	87	105	868	867	"Genetic"
"106"	90	106	868	867	"Genetic"
"107"	91	107	868	867	"Genetic"
"108"	93	108	868	867	"Genetic"
"109"	95	109	868	867	"Genetic"
"110"	96	110	868	867	"Genetic"
"111"	97	111	868	867	"Genetic"
"112"	2	112	867	867	"Genetic"
"113"	4	113	867	867	"Genetic"
"114"	4	114	867	867	"Genetic"
"115"	5	115	867	867	"Genetic"
"116"	9	116	867	867	"Genetic"
"117"	9	117	867	867	"Genetic"
"118"	9	118	867	867	"Genetic"
"119"	9	119	867	867	"Genetic"
"120"	9	120	867	867	"Genetic"
"121"	9	121	867	867	"Genetic"
"122"	35	122	867	867	"Genetic"
"123"	46	123	867	867	"Genetic"
"124"	57	124	867	867	"Genetic"
"125"	81	125	867	867	"Genetic"
"126"	82	126	867	867	"Genetic"
"127"	90	127	867	867	"Genetic"
"128"	91	128	867	867	"Genetic"
"129"	104	129	867	867	"Genetic"
"130"	104	130	867	867	"Genetic"
"131"	104	131	867	867	"Genetic"
