"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	866	"ROOT"
"2"	1	2	889	866	"Genetic"
"3"	1	3	887	866	"Genetic"
"4"	1	4	885	866	"Genetic"
"5"	1	5	884	866	"Genetic"
"6"	1	6	883	866	"Genetic"
"7"	1	7	883	866	"Genetic"
"8"	1	8	883	866	"Genetic"
"9"	4	9	883	866	"Genetic"
"10"	4	10	883	866	"Genetic"
"11"	4	11	883	866	"Genetic"
"12"	5	12	883	866	"Genetic"
"13"	6	13	882	866	"Genetic"
"14"	6	14	882	866	"Genetic"
"15"	6	15	882	866	"Genetic"
"16"	10	16	882	866	"Genetic"
"17"	1	17	881	866	"Genetic"
"18"	1	18	881	866	"Genetic"
"19"	7	19	881	866	"Genetic"
"20"	12	20	881	866	"Genetic"
"21"	1	21	880	866	"Genetic"
"22"	1	22	880	866	"Genetic"
"23"	1	23	880	866	"Genetic"
"24"	9	24	879	866	"Genetic"
"25"	10	25	879	866	"Genetic"
"26"	14	26	879	866	"Genetic"
"27"	14	27	878	866	"Genetic"
"28"	14	28	878	866	"Genetic"
"29"	19	29	878	866	"Genetic"
"30"	21	30	878	866	"Genetic"
"31"	24	31	878	866	"Genetic"
"32"	26	32	878	866	"Genetic"
"33"	9	33	877	866	"Genetic"
"34"	19	34	877	866	"Genetic"
"35"	14	35	876	866	"Genetic"
"36"	19	36	876	866	"Genetic"
"37"	19	37	876	866	"Genetic"
"38"	26	38	876	866	"Genetic"
"39"	26	39	876	866	"Genetic"
"40"	14	40	875	866	"Genetic"
"41"	27	41	875	866	"Genetic"
"42"	27	42	875	866	"Genetic"
"43"	33	43	875	866	"Genetic"
"44"	1	44	874	866	"Genetic"
"45"	2	45	874	866	"Genetic"
"46"	16	46	874	866	"Genetic"
"47"	16	47	874	866	"Genetic"
"48"	21	48	874	866	"Genetic"
"49"	21	49	874	866	"Genetic"
"50"	27	50	874	866	"Genetic"
"51"	33	51	874	866	"Genetic"
"52"	38	52	874	866	"Genetic"
"53"	1	53	873	866	"Genetic"
"54"	14	54	873	866	"Genetic"
"55"	21	55	873	866	"Genetic"
"56"	21	56	873	866	"Genetic"
"57"	21	57	873	866	"Genetic"
"58"	33	58	873	866	"Genetic"
"59"	46	59	873	866	"Genetic"
"60"	46	60	873	866	"Genetic"
"61"	1	61	872	866	"Genetic"
"62"	1	62	872	866	"Genetic"
"63"	2	63	872	866	"Genetic"
"64"	26	64	872	866	"Genetic"
"65"	53	65	872	866	"Genetic"
"66"	53	66	872	866	"Genetic"
"67"	53	67	872	866	"Genetic"
"68"	55	68	872	866	"Genetic"
"69"	3	69	871	866	"Genetic"
"70"	3	70	871	866	"Genetic"
"71"	3	71	871	866	"Genetic"
"72"	9	72	871	866	"Genetic"
"73"	10	73	871	866	"Genetic"
"74"	10	74	871	866	"Genetic"
"75"	10	75	871	866	"Genetic"
"76"	16	76	871	866	"Genetic"
"77"	16	77	871	866	"Genetic"
"78"	28	78	871	866	"Genetic"
"79"	33	79	871	866	"Genetic"
"80"	39	80	871	866	"Genetic"
"81"	46	81	871	866	"Genetic"
"82"	53	82	871	866	"Genetic"
"83"	54	83	871	866	"Genetic"
"84"	61	84	871	866	"Genetic"
"85"	64	85	871	866	"Genetic"
"86"	68	86	871	866	"Genetic"
"87"	4	87	870	866	"Genetic"
"88"	4	88	870	866	"Genetic"
"89"	26	89	870	866	"Genetic"
"90"	33	90	870	866	"Genetic"
"91"	39	91	870	866	"Genetic"
"92"	53	92	870	866	"Genetic"
"93"	54	93	870	866	"Genetic"
"94"	73	94	870	866	"Genetic"
"95"	73	95	870	866	"Genetic"
"96"	73	96	870	866	"Genetic"
"97"	85	97	870	866	"Genetic"
"98"	85	98	870	866	"Genetic"
"99"	20	99	869	866	"Genetic"
"100"	22	100	869	866	"Genetic"
"101"	33	101	869	866	"Genetic"
"102"	33	102	869	866	"Genetic"
"103"	49	103	869	866	"Genetic"
"104"	53	104	869	866	"Genetic"
"105"	53	105	869	866	"Genetic"
"106"	53	106	869	866	"Genetic"
"107"	57	107	869	866	"Genetic"
"108"	58	108	869	866	"Genetic"
"109"	68	109	869	866	"Genetic"
"110"	68	110	869	866	"Genetic"
"111"	68	111	869	866	"Genetic"
"112"	69	112	869	866	"Genetic"
"113"	76	113	869	866	"Genetic"
"114"	76	114	869	866	"Genetic"
"115"	78	115	869	866	"Genetic"
"116"	88	116	869	866	"Genetic"
"117"	92	117	869	866	"Genetic"
"118"	97	118	869	866	"Genetic"
"119"	97	119	869	866	"Genetic"
"120"	1	120	868	866	"Genetic"
"121"	10	121	868	866	"Genetic"
"122"	16	122	868	866	"Genetic"
"123"	33	123	868	866	"Genetic"
"124"	33	124	868	866	"Genetic"
"125"	33	125	868	866	"Genetic"
"126"	40	126	868	866	"Genetic"
"127"	42	127	868	866	"Genetic"
"128"	49	128	868	866	"Genetic"
"129"	49	129	868	866	"Genetic"
"130"	61	130	868	866	"Genetic"
"131"	65	131	868	866	"Genetic"
"132"	90	132	868	866	"Genetic"
"133"	91	133	868	866	"Genetic"
"134"	91	134	868	866	"Genetic"
"135"	104	135	868	866	"Genetic"
"136"	104	136	868	866	"Genetic"
"137"	119	137	868	866	"Genetic"
"138"	2	138	867	866	"Genetic"
"139"	2	139	867	866	"Genetic"
"140"	2	140	867	866	"Genetic"
"141"	2	141	867	866	"Genetic"
"142"	2	142	867	866	"Genetic"
"143"	3	143	867	866	"Genetic"
"144"	3	144	867	866	"Genetic"
"145"	4	145	867	866	"Genetic"
"146"	5	146	867	866	"Genetic"
"147"	8	147	867	866	"Genetic"
"148"	8	148	867	866	"Genetic"
"149"	10	149	867	866	"Genetic"
"150"	10	150	867	866	"Genetic"
"151"	10	151	867	866	"Genetic"
"152"	12	152	867	866	"Genetic"
"153"	13	153	867	866	"Genetic"
"154"	19	154	867	866	"Genetic"
"155"	24	155	867	866	"Genetic"
"156"	33	156	867	866	"Genetic"
"157"	33	157	867	866	"Genetic"
"158"	34	158	867	866	"Genetic"
"159"	53	159	867	866	"Genetic"
"160"	53	160	867	866	"Genetic"
"161"	53	161	867	866	"Genetic"
"162"	54	162	867	866	"Genetic"
"163"	58	163	867	866	"Genetic"
"164"	62	164	867	866	"Genetic"
"165"	68	165	867	866	"Genetic"
"166"	68	166	867	866	"Genetic"
"167"	89	167	867	866	"Genetic"
"168"	89	168	867	866	"Genetic"
"169"	89	169	867	866	"Genetic"
"170"	89	170	867	866	"Genetic"
"171"	90	171	867	866	"Genetic"
"172"	97	172	867	866	"Genetic"
"173"	97	173	867	866	"Genetic"
"174"	104	174	867	866	"Genetic"
"175"	117	175	867	866	"Genetic"
"176"	2	176	866	866	"Genetic"
"177"	9	177	866	866	"Genetic"
"178"	9	178	866	866	"Genetic"
"179"	10	179	866	866	"Genetic"
"180"	10	180	866	866	"Genetic"
"181"	10	181	866	866	"Genetic"
"182"	20	182	866	866	"Genetic"
"183"	20	183	866	866	"Genetic"
"184"	22	184	866	866	"Genetic"
"185"	27	185	866	866	"Genetic"
"186"	54	186	866	866	"Genetic"
"187"	54	187	866	866	"Genetic"
"188"	69	188	866	866	"Genetic"
"189"	69	189	866	866	"Genetic"
"190"	72	190	866	866	"Genetic"
"191"	73	191	866	866	"Genetic"
"192"	76	192	866	866	"Genetic"
"193"	78	193	866	866	"Genetic"
"194"	88	194	866	866	"Genetic"
"195"	135	195	866	866	"Genetic"
"196"	135	196	866	866	"Genetic"
"197"	137	197	866	866	"Genetic"
"198"	137	198	866	866	"Genetic"
"199"	139	199	866	866	"Genetic"
"200"	139	200	866	866	"Genetic"
"201"	139	201	866	866	"Genetic"
"202"	139	202	866	866	"Genetic"
"203"	139	203	866	866	"Genetic"
"204"	139	204	866	866	"Genetic"
"205"	139	205	866	866	"Genetic"
"206"	139	206	866	866	"Genetic"
"207"	140	207	866	866	"Genetic"
"208"	140	208	866	866	"Genetic"
"209"	140	209	866	866	"Genetic"
"210"	153	210	866	866	"Genetic"
"211"	156	211	866	866	"Genetic"
"212"	156	212	866	866	"Genetic"
