"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	865	"ROOT"
"2"	1	2	886	865	"Genetic"
"3"	1	3	884	865	"Genetic"
"4"	1	4	884	865	"Genetic"
"5"	1	5	883	865	"Genetic"
"6"	1	6	882	865	"Genetic"
"7"	1	7	881	865	"Genetic"
"8"	1	8	881	865	"Genetic"
"9"	1	9	881	865	"Genetic"
"10"	1	10	880	865	"Genetic"
"11"	1	11	880	865	"Genetic"
"12"	1	12	880	865	"Genetic"
"13"	1	13	880	865	"Genetic"
"14"	1	14	880	865	"Genetic"
"15"	1	15	879	865	"Genetic"
"16"	1	16	879	865	"Genetic"
"17"	1	17	879	865	"Genetic"
"18"	1	18	879	865	"Genetic"
"19"	7	19	879	865	"Genetic"
"20"	10	20	879	865	"Genetic"
"21"	1	21	878	865	"Genetic"
"22"	10	22	878	865	"Genetic"
"23"	10	23	878	865	"Genetic"
"24"	10	24	878	865	"Genetic"
"25"	10	25	878	865	"Genetic"
"26"	11	26	878	865	"Genetic"
"27"	15	27	878	865	"Genetic"
"28"	20	28	878	865	"Genetic"
"29"	20	29	878	865	"Genetic"
"30"	1	30	877	865	"Genetic"
"31"	1	31	877	865	"Genetic"
"32"	10	32	877	865	"Genetic"
"33"	10	33	877	865	"Genetic"
"34"	10	34	877	865	"Genetic"
"35"	10	35	877	865	"Genetic"
"36"	11	36	877	865	"Genetic"
"37"	15	37	877	865	"Genetic"
"38"	24	38	877	865	"Genetic"
"39"	26	39	877	865	"Genetic"
"40"	1	40	876	865	"Genetic"
"41"	1	41	876	865	"Genetic"
"42"	1	42	876	865	"Genetic"
"43"	1	43	876	865	"Genetic"
"44"	1	44	876	865	"Genetic"
"45"	10	45	876	865	"Genetic"
"46"	10	46	876	865	"Genetic"
"47"	16	47	876	865	"Genetic"
"48"	18	48	876	865	"Genetic"
"49"	19	49	876	865	"Genetic"
"50"	24	50	875	865	"Genetic"
"51"	28	51	875	865	"Genetic"
"52"	30	52	875	865	"Genetic"
"53"	1	53	874	865	"Genetic"
"54"	12	54	874	865	"Genetic"
"55"	12	55	874	865	"Genetic"
"56"	30	56	874	865	"Genetic"
"57"	41	57	874	865	"Genetic"
"58"	41	58	874	865	"Genetic"
"59"	41	59	874	865	"Genetic"
"60"	41	60	874	865	"Genetic"
"61"	45	61	874	865	"Genetic"
"62"	45	62	874	865	"Genetic"
"63"	46	63	874	865	"Genetic"
"64"	1	64	873	865	"Genetic"
"65"	12	65	873	865	"Genetic"
"66"	19	66	873	865	"Genetic"
"67"	57	67	873	865	"Genetic"
"68"	57	68	873	865	"Genetic"
"69"	57	69	873	865	"Genetic"
"70"	57	70	873	865	"Genetic"
"71"	57	71	873	865	"Genetic"
"72"	1	72	872	865	"Genetic"
"73"	21	73	872	865	"Genetic"
"74"	27	74	872	865	"Genetic"
"75"	57	75	872	865	"Genetic"
"76"	1	76	871	865	"Genetic"
"77"	1	77	871	865	"Genetic"
"78"	1	78	871	865	"Genetic"
"79"	1	79	871	865	"Genetic"
"80"	27	80	871	865	"Genetic"
"81"	27	81	871	865	"Genetic"
"82"	40	82	871	865	"Genetic"
"83"	41	83	871	865	"Genetic"
"84"	57	84	871	865	"Genetic"
"85"	70	85	871	865	"Genetic"
"86"	70	86	871	865	"Genetic"
"87"	70	87	871	865	"Genetic"
"88"	24	88	870	865	"Genetic"
"89"	39	89	870	865	"Genetic"
"90"	39	90	870	865	"Genetic"
"91"	39	91	870	865	"Genetic"
"92"	57	92	870	865	"Genetic"
"93"	57	93	870	865	"Genetic"
"94"	80	94	870	865	"Genetic"
"95"	80	95	870	865	"Genetic"
"96"	85	96	870	865	"Genetic"
"97"	1	97	869	865	"Genetic"
"98"	4	98	869	865	"Genetic"
"99"	5	99	869	865	"Genetic"
"100"	75	100	869	865	"Genetic"
"101"	75	101	869	865	"Genetic"
"102"	79	102	869	865	"Genetic"
"103"	80	103	869	865	"Genetic"
"104"	80	104	869	865	"Genetic"
"105"	85	105	869	865	"Genetic"
"106"	90	106	869	865	"Genetic"
"107"	91	107	869	865	"Genetic"
"108"	1	108	868	865	"Genetic"
"109"	1	109	868	865	"Genetic"
"110"	1	110	868	865	"Genetic"
"111"	1	111	868	865	"Genetic"
"112"	3	112	868	865	"Genetic"
"113"	4	113	868	865	"Genetic"
"114"	5	114	868	865	"Genetic"
"115"	5	115	868	865	"Genetic"
"116"	24	116	868	865	"Genetic"
"117"	50	117	868	865	"Genetic"
