"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	867	"ROOT"
"2"	1	2	890	867	"Genetic"
"3"	1	3	887	867	"Genetic"
"4"	1	4	886	867	"Genetic"
"5"	1	5	886	867	"Genetic"
"6"	1	6	886	867	"Genetic"
"7"	1	7	886	867	"Genetic"
"8"	1	8	886	867	"Genetic"
"9"	5	9	885	867	"Genetic"
"10"	5	10	885	867	"Genetic"
"11"	1	11	884	867	"Genetic"
"12"	9	12	884	867	"Genetic"
"13"	9	13	884	867	"Genetic"
"14"	9	14	883	867	"Genetic"
"15"	9	15	883	867	"Genetic"
"16"	12	16	883	867	"Genetic"
"17"	1	17	882	867	"Genetic"
"18"	5	18	882	867	"Genetic"
"19"	16	19	882	867	"Genetic"
"20"	16	20	882	867	"Genetic"
"21"	16	21	882	867	"Genetic"
"22"	16	22	881	867	"Genetic"
"23"	1	23	880	867	"Genetic"
"24"	16	24	880	867	"Genetic"
"25"	16	25	880	867	"Genetic"
"26"	16	26	879	867	"Genetic"
"27"	16	27	879	867	"Genetic"
"28"	1	28	878	867	"Genetic"
"29"	1	29	878	867	"Genetic"
"30"	12	30	878	867	"Genetic"
"31"	16	31	878	867	"Genetic"
"32"	16	32	878	867	"Genetic"
"33"	16	33	878	867	"Genetic"
"34"	16	34	878	867	"Genetic"
"35"	17	35	878	867	"Genetic"
"36"	17	36	878	867	"Genetic"
"37"	17	37	878	867	"Genetic"
"38"	1	38	877	867	"Genetic"
"39"	16	39	877	867	"Genetic"
"40"	16	40	877	867	"Genetic"
"41"	27	41	877	867	"Genetic"
"42"	27	42	877	867	"Genetic"
"43"	27	43	877	867	"Genetic"
"44"	32	44	877	867	"Genetic"
"45"	33	45	877	867	"Genetic"
"46"	1	46	876	867	"Genetic"
"47"	14	47	876	867	"Genetic"
"48"	29	48	876	867	"Genetic"
"49"	14	49	875	867	"Genetic"
"50"	16	50	875	867	"Genetic"
