"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	867	"ROOT"
"2"	1	2	889	867	"Genetic"
"3"	1	3	887	867	"Genetic"
"4"	1	4	886	867	"Genetic"
"5"	1	5	885	867	"Genetic"
"6"	1	6	884	867	"Genetic"
"7"	1	7	884	867	"Genetic"
"8"	1	8	884	867	"Genetic"
"9"	1	9	884	867	"Genetic"
"10"	4	10	884	867	"Genetic"
"11"	1	11	883	867	"Genetic"
"12"	8	12	882	867	"Genetic"
"13"	8	13	882	867	"Genetic"
"14"	8	14	882	867	"Genetic"
"15"	8	15	882	867	"Genetic"
"16"	8	16	882	867	"Genetic"
"17"	1	17	881	867	"Genetic"
"18"	7	18	881	867	"Genetic"
"19"	1	19	880	867	"Genetic"
"20"	8	20	880	867	"Genetic"
"21"	12	21	880	867	"Genetic"
"22"	12	22	880	867	"Genetic"
"23"	12	23	880	867	"Genetic"
"24"	13	24	880	867	"Genetic"
"25"	13	25	880	867	"Genetic"
"26"	14	26	880	867	"Genetic"
"27"	14	27	880	867	"Genetic"
"28"	14	28	880	867	"Genetic"
"29"	14	29	879	867	"Genetic"
"30"	14	30	878	867	"Genetic"
"31"	14	31	878	867	"Genetic"
"32"	14	32	878	867	"Genetic"
"33"	14	33	878	867	"Genetic"
"34"	14	34	878	867	"Genetic"
"35"	25	35	878	867	"Genetic"
"36"	1	36	877	867	"Genetic"
"37"	4	37	877	867	"Genetic"
"38"	14	38	877	867	"Genetic"
"39"	31	39	877	867	"Genetic"
"40"	31	40	877	867	"Genetic"
"41"	1	41	876	867	"Genetic"
"42"	1	42	876	867	"Genetic"
"43"	1	43	876	867	"Genetic"
"44"	21	44	876	867	"Genetic"
"45"	23	45	876	867	"Genetic"
"46"	23	46	876	867	"Genetic"
"47"	12	47	875	867	"Genetic"
"48"	14	48	875	867	"Genetic"
"49"	44	49	875	867	"Genetic"
"50"	44	50	875	867	"Genetic"
"51"	45	51	875	867	"Genetic"
"52"	45	52	874	867	"Genetic"
"53"	45	53	874	867	"Genetic"
"54"	46	54	874	867	"Genetic"
"55"	46	55	874	867	"Genetic"
"56"	33	56	873	867	"Genetic"
"57"	33	57	873	867	"Genetic"
"58"	33	58	873	867	"Genetic"
"59"	33	59	873	867	"Genetic"
"60"	45	60	873	867	"Genetic"
"61"	45	61	873	867	"Genetic"
"62"	47	62	873	867	"Genetic"
"63"	54	63	873	867	"Genetic"
"64"	54	64	873	867	"Genetic"
"65"	54	65	873	867	"Genetic"
"66"	2	66	872	867	"Genetic"
"67"	45	67	872	867	"Genetic"
"68"	65	68	872	867	"Genetic"
"69"	14	69	871	867	"Genetic"
"70"	37	70	871	867	"Genetic"
"71"	39	71	871	867	"Genetic"
"72"	40	72	871	867	"Genetic"
"73"	43	73	871	867	"Genetic"
"74"	44	74	871	867	"Genetic"
"75"	45	75	871	867	"Genetic"
"76"	51	76	871	867	"Genetic"
"77"	2	77	870	867	"Genetic"
"78"	2	78	870	867	"Genetic"
"79"	3	79	870	867	"Genetic"
"80"	5	80	870	867	"Genetic"
"81"	7	81	870	867	"Genetic"
"82"	10	82	870	867	"Genetic"
"83"	19	83	870	867	"Genetic"
"84"	25	84	870	867	"Genetic"
"85"	33	85	870	867	"Genetic"
"86"	40	86	870	867	"Genetic"
"87"	40	87	870	867	"Genetic"
"88"	43	88	870	867	"Genetic"
"89"	48	89	870	867	"Genetic"
"90"	67	90	870	867	"Genetic"
"91"	2	91	869	867	"Genetic"
"92"	7	92	869	867	"Genetic"
"93"	7	93	869	867	"Genetic"
"94"	10	94	869	867	"Genetic"
"95"	14	95	869	867	"Genetic"
"96"	14	96	869	867	"Genetic"
"97"	30	97	869	867	"Genetic"
"98"	33	98	869	867	"Genetic"
"99"	63	99	869	867	"Genetic"
"100"	73	100	869	867	"Genetic"
"101"	2	101	868	867	"Genetic"
"102"	7	102	868	867	"Genetic"
"103"	9	103	868	867	"Genetic"
"104"	12	104	868	867	"Genetic"
"105"	12	105	868	867	"Genetic"
"106"	14	106	868	867	"Genetic"
"107"	17	107	868	867	"Genetic"
"108"	20	108	868	867	"Genetic"
"109"	43	109	868	867	"Genetic"
"110"	43	110	868	867	"Genetic"
"111"	58	111	868	867	"Genetic"
"112"	3	112	867	867	"Genetic"
"113"	3	113	867	867	"Genetic"
"114"	9	114	867	867	"Genetic"
"115"	11	115	867	867	"Genetic"
"116"	11	116	867	867	"Genetic"
"117"	11	117	867	867	"Genetic"
"118"	14	118	867	867	"Genetic"
"119"	25	119	867	867	"Genetic"
"120"	25	120	867	867	"Genetic"
"121"	100	121	867	867	"Genetic"
"122"	100	122	867	867	"Genetic"
"123"	100	123	867	867	"Genetic"
"124"	102	124	867	867	"Genetic"
"125"	103	125	867	867	"Genetic"
