"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	865	"ROOT"
"2"	1	2	888	865	"Genetic"
"3"	1	3	888	865	"Genetic"
"4"	1	4	888	865	"Genetic"
"5"	2	5	886	865	"Genetic"
"6"	2	6	886	865	"Genetic"
"7"	5	7	885	865	"Genetic"
"8"	5	8	884	865	"Genetic"
"9"	5	9	884	865	"Genetic"
"10"	5	10	883	865	"Genetic"
"11"	5	11	882	865	"Genetic"
"12"	5	12	882	865	"Genetic"
"13"	5	13	882	865	"Genetic"
"14"	5	14	882	865	"Genetic"
"15"	5	15	881	865	"Genetic"
"16"	5	16	881	865	"Genetic"
"17"	5	17	881	865	"Genetic"
"18"	5	18	881	865	"Genetic"
"19"	5	19	881	865	"Genetic"
"20"	5	20	881	865	"Genetic"
"21"	11	21	881	865	"Genetic"
"22"	12	22	881	865	"Genetic"
"23"	13	23	881	865	"Genetic"
"24"	11	24	880	865	"Genetic"
"25"	13	25	880	865	"Genetic"
"26"	24	26	879	865	"Genetic"
"27"	13	27	878	865	"Genetic"
"28"	8	28	877	865	"Genetic"
"29"	13	29	877	865	"Genetic"
"30"	23	30	877	865	"Genetic"
"31"	23	31	877	865	"Genetic"
"32"	24	32	876	865	"Genetic"
"33"	5	33	875	865	"Genetic"
"34"	9	34	875	865	"Genetic"
"35"	24	35	875	865	"Genetic"
"36"	24	36	875	865	"Genetic"
"37"	13	37	874	865	"Genetic"
"38"	13	38	874	865	"Genetic"
"39"	13	39	874	865	"Genetic"
"40"	24	40	874	865	"Genetic"
"41"	24	41	874	865	"Genetic"
"42"	24	42	874	865	"Genetic"
"43"	24	43	874	865	"Genetic"
"44"	36	44	874	865	"Genetic"
"45"	2	45	873	865	"Genetic"
"46"	24	46	873	865	"Genetic"
"47"	30	47	873	865	"Genetic"
"48"	40	48	873	865	"Genetic"
"49"	13	49	872	865	"Genetic"
"50"	30	50	872	865	"Genetic"
"51"	42	51	872	865	"Genetic"
"52"	45	52	872	865	"Genetic"
"53"	5	53	871	865	"Genetic"
"54"	5	54	871	865	"Genetic"
"55"	31	55	871	865	"Genetic"
"56"	48	56	871	865	"Genetic"
"57"	1	57	870	865	"Genetic"
"58"	2	58	870	865	"Genetic"
"59"	6	59	870	865	"Genetic"
"60"	23	60	870	865	"Genetic"
"61"	24	61	870	865	"Genetic"
"62"	31	62	870	865	"Genetic"
"63"	31	63	870	865	"Genetic"
"64"	45	64	870	865	"Genetic"
"65"	47	65	870	865	"Genetic"
"66"	1	66	869	865	"Genetic"
"67"	3	67	869	865	"Genetic"
"68"	4	68	869	865	"Genetic"
"69"	4	69	869	865	"Genetic"
"70"	6	70	869	865	"Genetic"
"71"	6	71	869	865	"Genetic"
"72"	6	72	869	865	"Genetic"
"73"	8	73	869	865	"Genetic"
"74"	8	74	869	865	"Genetic"
"75"	12	75	869	865	"Genetic"
"76"	23	76	869	865	"Genetic"
"77"	23	77	869	865	"Genetic"
"78"	23	78	869	865	"Genetic"
"79"	26	79	869	865	"Genetic"
"80"	41	80	869	865	"Genetic"
"81"	42	81	869	865	"Genetic"
"82"	44	82	869	865	"Genetic"
"83"	49	83	869	865	"Genetic"
"84"	57	84	869	865	"Genetic"
"85"	62	85	869	865	"Genetic"
"86"	64	86	869	865	"Genetic"
"87"	64	87	869	865	"Genetic"
"88"	3	88	868	865	"Genetic"
"89"	4	89	868	865	"Genetic"
"90"	8	90	868	865	"Genetic"
"91"	40	91	868	865	"Genetic"
"92"	65	92	868	865	"Genetic"
"93"	69	93	868	865	"Genetic"
"94"	69	94	868	865	"Genetic"
"95"	86	95	868	865	"Genetic"
"96"	8	96	867	865	"Genetic"
"97"	8	97	867	865	"Genetic"
"98"	8	98	867	865	"Genetic"
"99"	8	99	867	865	"Genetic"
"100"	15	100	867	865	"Genetic"
"101"	19	101	867	865	"Genetic"
"102"	27	102	867	865	"Genetic"
"103"	27	103	867	865	"Genetic"
"104"	27	104	867	865	"Genetic"
"105"	31	105	867	865	"Genetic"
"106"	40	106	867	865	"Genetic"
"107"	44	107	867	865	"Genetic"
"108"	44	108	867	865	"Genetic"
"109"	88	109	867	865	"Genetic"
"110"	93	110	867	865	"Genetic"
"111"	94	111	867	865	"Genetic"
"112"	4	112	866	865	"Genetic"
"113"	15	113	866	865	"Genetic"
"114"	26	114	866	865	"Genetic"
"115"	31	115	866	865	"Genetic"
"116"	42	116	866	865	"Genetic"
"117"	42	117	866	865	"Genetic"
"118"	42	118	866	865	"Genetic"
"119"	49	119	866	865	"Genetic"
"120"	68	120	866	865	"Genetic"
"121"	86	121	866	865	"Genetic"
"122"	91	122	866	865	"Genetic"
"123"	104	123	866	865	"Genetic"
"124"	104	124	866	865	"Genetic"
"125"	7	125	865	865	"Genetic"
"126"	8	126	865	865	"Genetic"
"127"	8	127	865	865	"Genetic"
"128"	8	128	865	865	"Genetic"
"129"	12	129	865	865	"Genetic"
"130"	21	130	865	865	"Genetic"
"131"	42	131	865	865	"Genetic"
"132"	42	132	865	865	"Genetic"
"133"	54	133	865	865	"Genetic"
"134"	68	134	865	865	"Genetic"
"135"	68	135	865	865	"Genetic"
"136"	68	136	865	865	"Genetic"
"137"	68	137	865	865	"Genetic"
"138"	68	138	865	865	"Genetic"
"139"	86	139	865	865	"Genetic"
"140"	88	140	865	865	"Genetic"
"141"	98	141	865	865	"Genetic"
"142"	98	142	865	865	"Genetic"
"143"	101	143	865	865	"Genetic"
"144"	104	144	865	865	"Genetic"
