"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	868	"ROOT"
"2"	1	2	890	868	"Genetic"
"3"	2	3	888	868	"Genetic"
"4"	2	4	888	868	"Genetic"
"5"	2	5	888	868	"Genetic"
"6"	2	6	888	868	"Genetic"
"7"	6	7	885	868	"Genetic"
"8"	6	8	884	868	"Genetic"
"9"	6	9	884	868	"Genetic"
"10"	9	10	883	868	"Genetic"
"11"	6	11	882	868	"Genetic"
"12"	6	12	882	868	"Genetic"
"13"	8	13	882	868	"Genetic"
"14"	8	14	882	868	"Genetic"
"15"	8	15	882	868	"Genetic"
"16"	8	16	882	868	"Genetic"
"17"	8	17	882	868	"Genetic"
"18"	14	18	881	868	"Genetic"
"19"	14	19	881	868	"Genetic"
"20"	14	20	881	868	"Genetic"
"21"	14	21	881	868	"Genetic"
"22"	6	22	880	868	"Genetic"
"23"	10	23	880	868	"Genetic"
"24"	10	24	880	868	"Genetic"
"25"	14	25	880	868	"Genetic"
"26"	14	26	880	868	"Genetic"
"27"	16	27	880	868	"Genetic"
"28"	19	28	880	868	"Genetic"
"29"	14	29	879	868	"Genetic"
"30"	14	30	879	868	"Genetic"
"31"	14	31	879	868	"Genetic"
"32"	14	32	879	868	"Genetic"
"33"	14	33	879	868	"Genetic"
"34"	15	34	879	868	"Genetic"
"35"	15	35	879	868	"Genetic"
"36"	23	36	879	868	"Genetic"
"37"	14	37	878	868	"Genetic"
"38"	19	38	878	868	"Genetic"
"39"	19	39	878	868	"Genetic"
"40"	19	40	878	868	"Genetic"
"41"	19	41	878	868	"Genetic"
"42"	23	42	878	868	"Genetic"
"43"	31	43	878	868	"Genetic"
"44"	31	44	878	868	"Genetic"
"45"	2	45	877	868	"Genetic"
"46"	9	46	877	868	"Genetic"
"47"	19	47	877	868	"Genetic"
"48"	19	48	877	868	"Genetic"
"49"	19	49	877	868	"Genetic"
"50"	32	50	877	868	"Genetic"
"51"	43	51	877	868	"Genetic"
"52"	1	52	876	868	"Genetic"
"53"	18	53	876	868	"Genetic"
"54"	23	54	876	868	"Genetic"
"55"	23	55	876	868	"Genetic"
"56"	23	56	876	868	"Genetic"
"57"	23	57	876	868	"Genetic"
"58"	23	58	876	868	"Genetic"
"59"	23	59	876	868	"Genetic"
"60"	43	60	876	868	"Genetic"
"61"	47	61	876	868	"Genetic"
"62"	47	62	876	868	"Genetic"
"63"	48	63	876	868	"Genetic"
"64"	14	64	875	868	"Genetic"
"65"	19	65	875	868	"Genetic"
"66"	50	66	875	868	"Genetic"
"67"	52	67	875	868	"Genetic"
"68"	54	68	875	868	"Genetic"
"69"	62	69	875	868	"Genetic"
"70"	3	70	874	868	"Genetic"
"71"	23	71	874	868	"Genetic"
"72"	52	72	874	868	"Genetic"
"73"	64	73	874	868	"Genetic"
"74"	3	74	873	868	"Genetic"
"75"	5	75	873	868	"Genetic"
"76"	6	76	873	868	"Genetic"
"77"	48	77	873	868	"Genetic"
"78"	52	78	873	868	"Genetic"
"79"	52	79	873	868	"Genetic"
"80"	48	80	872	868	"Genetic"
"81"	74	81	872	868	"Genetic"
"82"	75	82	872	868	"Genetic"
"83"	77	83	872	868	"Genetic"
"84"	77	84	872	868	"Genetic"
"85"	77	85	872	868	"Genetic"
"86"	1	86	871	868	"Genetic"
"87"	9	87	871	868	"Genetic"
"88"	77	88	871	868	"Genetic"
"89"	78	89	871	868	"Genetic"
"90"	80	90	871	868	"Genetic"
"91"	80	91	871	868	"Genetic"
"92"	81	92	871	868	"Genetic"
"93"	5	93	870	868	"Genetic"
"94"	5	94	870	868	"Genetic"
"95"	8	95	870	868	"Genetic"
"96"	67	96	870	868	"Genetic"
"97"	77	97	870	868	"Genetic"
"98"	77	98	870	868	"Genetic"
"99"	78	99	870	868	"Genetic"
"100"	81	100	870	868	"Genetic"
"101"	81	101	870	868	"Genetic"
"102"	84	102	870	868	"Genetic"
"103"	88	103	870	868	"Genetic"
"104"	90	104	870	868	"Genetic"
"105"	92	105	870	868	"Genetic"
"106"	4	106	869	868	"Genetic"
"107"	4	107	869	868	"Genetic"
"108"	5	108	869	868	"Genetic"
"109"	5	109	869	868	"Genetic"
"110"	64	110	869	868	"Genetic"
"111"	67	111	869	868	"Genetic"
"112"	81	112	869	868	"Genetic"
"113"	81	113	869	868	"Genetic"
"114"	88	114	869	868	"Genetic"
"115"	7	115	868	868	"Genetic"
"116"	8	116	868	868	"Genetic"
"117"	11	117	868	868	"Genetic"
"118"	15	118	868	868	"Genetic"
"119"	45	119	868	868	"Genetic"
"120"	74	120	868	868	"Genetic"
"121"	78	121	868	868	"Genetic"
"122"	78	122	868	868	"Genetic"
"123"	83	123	868	868	"Genetic"
"124"	88	124	868	868	"Genetic"
"125"	95	125	868	868	"Genetic"
"126"	108	126	868	868	"Genetic"
