"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	866	"ROOT"
"2"	1	2	886	866	"Genetic"
"3"	1	3	884	866	"Genetic"
"4"	2	4	884	866	"Genetic"
"5"	1	5	883	866	"Genetic"
"6"	1	6	883	866	"Genetic"
"7"	1	7	883	866	"Genetic"
"8"	1	8	883	866	"Genetic"
"9"	1	9	883	866	"Genetic"
"10"	1	10	882	866	"Genetic"
"11"	1	11	882	866	"Genetic"
"12"	1	12	882	866	"Genetic"
"13"	7	13	882	866	"Genetic"
"14"	7	14	882	866	"Genetic"
"15"	7	15	882	866	"Genetic"
"16"	1	16	881	866	"Genetic"
"17"	1	17	881	866	"Genetic"
"18"	5	18	881	866	"Genetic"
"19"	6	19	881	866	"Genetic"
"20"	12	20	881	866	"Genetic"
"21"	1	21	880	866	"Genetic"
"22"	1	22	880	866	"Genetic"
"23"	1	23	880	866	"Genetic"
"24"	11	24	880	866	"Genetic"
"25"	20	25	880	866	"Genetic"
"26"	1	26	879	866	"Genetic"
"27"	1	27	879	866	"Genetic"
"28"	1	28	879	866	"Genetic"
"29"	1	29	879	866	"Genetic"
"30"	7	30	879	866	"Genetic"
"31"	7	31	879	866	"Genetic"
"32"	7	32	879	866	"Genetic"
"33"	5	33	878	866	"Genetic"
"34"	22	34	878	866	"Genetic"
"35"	22	35	878	866	"Genetic"
"36"	22	36	878	866	"Genetic"
"37"	22	37	878	866	"Genetic"
"38"	29	38	878	866	"Genetic"
"39"	9	39	877	866	"Genetic"
"40"	10	40	877	866	"Genetic"
"41"	19	41	877	866	"Genetic"
"42"	26	42	877	866	"Genetic"
"43"	9	43	876	866	"Genetic"
"44"	22	44	876	866	"Genetic"
"45"	22	45	876	866	"Genetic"
"46"	27	46	876	866	"Genetic"
"47"	34	47	876	866	"Genetic"
"48"	34	48	876	866	"Genetic"
"49"	39	49	876	866	"Genetic"
"50"	42	50	876	866	"Genetic"
"51"	7	51	875	866	"Genetic"
"52"	7	52	875	866	"Genetic"
"53"	19	53	875	866	"Genetic"
"54"	26	54	875	866	"Genetic"
"55"	32	55	875	866	"Genetic"
"56"	34	56	875	866	"Genetic"
"57"	38	57	875	866	"Genetic"
"58"	38	58	875	866	"Genetic"
"59"	38	59	875	866	"Genetic"
"60"	43	60	875	866	"Genetic"
"61"	48	61	875	866	"Genetic"
"62"	1	62	874	866	"Genetic"
"63"	2	63	874	866	"Genetic"
"64"	9	64	874	866	"Genetic"
"65"	38	65	874	866	"Genetic"
"66"	58	66	874	866	"Genetic"
"67"	60	67	874	866	"Genetic"
"68"	9	68	873	866	"Genetic"
"69"	2	69	872	866	"Genetic"
"70"	2	70	872	866	"Genetic"
"71"	26	71	872	866	"Genetic"
"72"	30	72	872	866	"Genetic"
"73"	34	73	872	866	"Genetic"
"74"	34	74	872	866	"Genetic"
"75"	43	75	872	866	"Genetic"
"76"	48	76	872	866	"Genetic"
"77"	55	77	872	866	"Genetic"
"78"	65	78	872	866	"Genetic"
"79"	67	79	872	866	"Genetic"
"80"	1	80	871	866	"Genetic"
"81"	1	81	871	866	"Genetic"
"82"	10	82	871	866	"Genetic"
"83"	10	83	871	866	"Genetic"
"84"	10	84	871	866	"Genetic"
"85"	55	85	871	866	"Genetic"
"86"	66	86	871	866	"Genetic"
"87"	66	87	871	866	"Genetic"
"88"	1	88	870	866	"Genetic"
"89"	1	89	870	866	"Genetic"
"90"	2	90	870	866	"Genetic"
"91"	2	91	870	866	"Genetic"
"92"	2	92	870	866	"Genetic"
"93"	9	93	870	866	"Genetic"
"94"	29	94	870	866	"Genetic"
"95"	34	95	870	866	"Genetic"
"96"	34	96	870	866	"Genetic"
"97"	34	97	870	866	"Genetic"
"98"	43	98	870	866	"Genetic"
"99"	55	99	870	866	"Genetic"
"100"	71	100	870	866	"Genetic"
"101"	74	101	870	866	"Genetic"
"102"	82	102	870	866	"Genetic"
"103"	83	103	870	866	"Genetic"
"104"	84	104	870	866	"Genetic"
"105"	2	105	869	866	"Genetic"
"106"	6	106	869	866	"Genetic"
"107"	7	107	869	866	"Genetic"
"108"	7	108	869	866	"Genetic"
"109"	12	109	869	866	"Genetic"
"110"	30	110	869	866	"Genetic"
"111"	78	111	869	866	"Genetic"
"112"	80	112	869	866	"Genetic"
"113"	80	113	869	866	"Genetic"
"114"	88	114	869	866	"Genetic"
"115"	88	115	869	866	"Genetic"
"116"	89	116	869	866	"Genetic"
"117"	89	117	869	866	"Genetic"
"118"	90	118	869	866	"Genetic"
"119"	90	119	869	866	"Genetic"
"120"	90	120	869	866	"Genetic"
"121"	90	121	869	866	"Genetic"
"122"	90	122	869	866	"Genetic"
"123"	90	123	869	866	"Genetic"
"124"	93	124	869	866	"Genetic"
"125"	93	125	869	866	"Genetic"
"126"	93	126	869	866	"Genetic"
"127"	93	127	869	866	"Genetic"
"128"	93	128	869	866	"Genetic"
"129"	93	129	869	866	"Genetic"
"130"	97	130	869	866	"Genetic"
"131"	1	131	868	866	"Genetic"
"132"	2	132	868	866	"Genetic"
"133"	8	133	868	866	"Genetic"
"134"	8	134	868	866	"Genetic"
"135"	9	135	868	866	"Genetic"
"136"	10	136	868	866	"Genetic"
"137"	17	137	868	866	"Genetic"
"138"	18	138	868	866	"Genetic"
"139"	25	139	868	866	"Genetic"
"140"	43	140	868	866	"Genetic"
"141"	53	141	868	866	"Genetic"
"142"	53	142	868	866	"Genetic"
"143"	55	143	868	866	"Genetic"
"144"	88	144	868	866	"Genetic"
"145"	90	145	868	866	"Genetic"
"146"	110	146	868	866	"Genetic"
"147"	117	147	868	866	"Genetic"
"148"	118	148	868	866	"Genetic"
"149"	119	149	868	866	"Genetic"
"150"	119	150	868	866	"Genetic"
"151"	124	151	868	866	"Genetic"
"152"	124	152	868	866	"Genetic"
"153"	124	153	868	866	"Genetic"
"154"	124	154	868	866	"Genetic"
"155"	2	155	867	866	"Genetic"
"156"	2	156	867	866	"Genetic"
"157"	3	157	867	866	"Genetic"
"158"	6	158	867	866	"Genetic"
"159"	6	159	867	866	"Genetic"
"160"	8	160	867	866	"Genetic"
"161"	9	161	867	866	"Genetic"
"162"	10	162	867	866	"Genetic"
"163"	18	163	867	866	"Genetic"
"164"	65	164	867	866	"Genetic"
"165"	83	165	867	866	"Genetic"
"166"	83	166	867	866	"Genetic"
"167"	90	167	867	866	"Genetic"
"168"	90	168	867	866	"Genetic"
"169"	99	169	867	866	"Genetic"
"170"	105	170	867	866	"Genetic"
"171"	105	171	867	866	"Genetic"
"172"	119	172	867	866	"Genetic"
"173"	124	173	867	866	"Genetic"
"174"	124	174	867	866	"Genetic"
"175"	126	175	867	866	"Genetic"
"176"	132	176	867	866	"Genetic"
"177"	144	177	867	866	"Genetic"
"178"	145	178	867	866	"Genetic"
"179"	145	179	867	866	"Genetic"
"180"	149	180	867	866	"Genetic"
"181"	7	181	866	866	"Genetic"
"182"	9	182	866	866	"Genetic"
"183"	10	183	866	866	"Genetic"
"184"	12	184	866	866	"Genetic"
"185"	18	185	866	866	"Genetic"
"186"	19	186	866	866	"Genetic"
"187"	23	187	866	866	"Genetic"
"188"	29	188	866	866	"Genetic"
"189"	43	189	866	866	"Genetic"
"190"	63	190	866	866	"Genetic"
"191"	85	191	866	866	"Genetic"
"192"	89	192	866	866	"Genetic"
"193"	108	193	866	866	"Genetic"
"194"	133	194	866	866	"Genetic"
"195"	133	195	866	866	"Genetic"
"196"	140	196	866	866	"Genetic"
"197"	145	197	866	866	"Genetic"
"198"	146	198	866	866	"Genetic"
"199"	155	199	866	866	"Genetic"
"200"	155	200	866	866	"Genetic"
"201"	158	201	866	866	"Genetic"
"202"	158	202	866	866	"Genetic"
"203"	160	203	866	866	"Genetic"
"204"	165	204	866	866	"Genetic"
"205"	170	205	866	866	"Genetic"
"206"	170	206	866	866	"Genetic"
"207"	178	207	866	866	"Genetic"
